sample_id,deqa,unipercept_iaa,unipercept_iqa,vqr1
00229,4.55859375,80.0,80.0,4.8
00230,4.5625,80.5,80.0,4.95
00231,4.40625,83.5,80.5,4.9
00232,3.689453125,48.25,52.75,4.5
00233,3.47265625,86.0,67.0,4.2
00234,3.3828125,76.0,74.5,4.2
00235,4.5703125,80.0,80.0,4.9
00236,4.484375,80.5,80.0,4.87
00237,3.95703125,62.25,79.5,4.5
00238,3.89453125,60.0,67.5,4.25
00239,4.2109375,76.5,74.5,4.3
00240,4.40234375,79.0,80.0,4.95
00241,3.02734375,79.5,68.0,4.67
00242,4.11328125,75.5,75.5,4.5
00243,2.52734375,49.5,47.25,4.2
00244,3.93359375,81.5,78.0,4.8
00245,4.21484375,80.5,74.5,4.6
00246,4.34375,81.0,80.0,4.8
00247,4.19140625,84.0,80.0,4.67
00248,3.576171875,49.75,53.0,4.0
00249,4.35546875,79.0,80.0,4.8
00250,3.49609375,61.75,64.0,4.3
00251,4.12890625,81.0,65.0,4.6
00252,4.59765625,81.0,79.5,4.9
00253,4.1640625,81.5,74.0,4.8
00254,3.5078125,66.5,66.0,4.5
00255,3.884765625,85.5,81.0,4.67
00256,4.375,80.0,79.5,4.25
00257,4.49609375,79.0,79.5,4.8
00258,3.5625,62.75,58.25,4.5
00259,4.53125,77.0,80.0,4.9
00260,3.955078125,55.75,59.75,4.38
00261,4.40625,82.0,78.5,4.67
00262,2.75,83.0,64.5,3.75
00263,4.40625,55.0,79.5,4.8
00264,3.09765625,78.5,63.0,4.38
00265,4.00390625,81.5,77.5,4.7
00266,4.171875,82.5,78.0,4.3
00267,3.76953125,85.5,81.0,4.3
00268,4.25,50.75,74.5,4.2
00269,4.08984375,62.0,66.5,4.5
00270,4.078125,79.5,79.0,4.3
00271,4.17578125,80.0,79.5,4.6
00272,4.01171875,80.0,75.0,4.67
00273,4.2890625,84.0,80.0,4.8
00274,3.484375,75.0,62.25,3.8
00275,3.1875,81.0,76.0,4.2
00276,4.48046875,80.5,79.5,4.95
00277,3.630859375,80.5,71.5,4.3
00278,4.4765625,78.5,79.5,4.87
00279,4.359375,80.5,80.0,4.9
00280,4.140625,79.5,75.0,4.2
00281,4.52734375,75.0,80.0,4.75
00282,4.4609375,79.5,79.5,4.7
00283,4.44140625,80.0,80.0,4.9
00284,4.40234375,60.0,79.0,4.87
00285,3.775390625,78.0,79.0,4.6
00286,4.28125,84.5,80.5,4.67
00287,4.4921875,78.5,79.5,4.8
00288,4.609375,58.25,80.0,4.95
00289,4.3359375,80.0,80.0,4.6
00290,3.693359375,59.5,61.75,4.3
00291,4.5,79.0,80.0,4.87
00292,3.154296875,68.0,65.0,4.0
00293,3.494140625,79.0,75.5,4.5
00294,3.447265625,42.0,47.0,4.38
00295,4.24609375,76.0,79.0,4.87
00296,4.4765625,58.0,79.5,4.8
00297,4.109375,81.0,80.0,4.3
00298,4.2734375,55.5,56.0,4.5
00299,4.5546875,76.0,79.5,4.8
00300,4.19921875,81.0,75.5,4.5
00301,4.55078125,81.0,80.0,4.8
00302,4.359375,80.0,79.0,4.0
00303,4.0390625,80.0,79.5,4.8
00304,4.0625,84.0,78.0,4.7
00305,3.966796875,85.5,79.0,4.67
00306,4.53515625,80.0,79.5,4.8
00307,4.46484375,66.0,80.0,4.9
00308,4.34765625,65.5,74.0,4.5
00309,4.60546875,81.0,80.0,4.95
00310,4.60546875,80.5,80.0,4.87
00311,4.07421875,77.0,79.5,4.67
00312,4.453125,71.5,79.5,4.8
00313,4.484375,79.5,80.0,4.8
00314,3.328125,85.5,55.0,4.2
00315,4.03515625,85.5,80.5,4.7
00316,4.5078125,80.5,80.0,4.9
00317,4.359375,67.5,79.0,4.8
00318,4.2578125,76.5,79.5,4.87
00319,4.16796875,79.0,78.5,4.7
00320,3.978515625,85.0,63.75,4.5
00321,3.859375,65.5,71.0,4.2
00322,4.5859375,74.0,80.0,4.95
00323,4.13671875,78.5,79.5,4.8
00324,4.5234375,77.0,79.0,4.67
00325,4.46875,61.25,74.0,4.67
00326,3.109375,86.0,44.25,3.5
00327,3.953125,82.5,79.5,4.67
00328,3.6875,51.0,65.5,3.5
00329,4.515625,80.5,80.0,4.87
00330,4.30859375,79.5,78.5,4.75
00331,4.32421875,72.0,79.5,4.67
00332,4.53125,62.75,79.5,4.8
00333,4.4140625,79.5,79.5,4.67
00334,4.4296875,77.5,79.5,4.67
00335,4.375,82.5,79.5,4.8
00336,2.791015625,85.5,29.75,3.0
00337,4.31640625,65.0,79.0,4.8
00338,4.50390625,80.5,80.0,4.9
00339,4.0625,80.0,79.0,4.5
00340,3.794921875,81.0,80.0,4.67
00341,3.314453125,49.5,51.25,4.7
00342,4.5234375,79.5,80.0,4.9
00343,4.2421875,85.0,80.0,4.38
00344,4.5078125,75.5,79.5,4.87
00345,4.44140625,72.5,79.5,4.67
00346,4.16015625,78.5,80.0,4.8
00347,4.203125,61.25,72.0,4.38
00348,4.22265625,80.5,79.5,4.8
00349,4.4375,74.5,79.0,4.8
00350,3.46484375,85.0,52.75,4.5
00351,3.810546875,83.0,76.5,4.5
00352,4.3515625,80.5,79.5,4.8
00353,4.24609375,80.5,79.5,4.5
00354,4.2890625,81.5,79.0,4.8
00355,4.4609375,55.75,80.0,4.87
00356,4.2734375,78.0,79.0,4.6
00357,3.94140625,85.5,73.5,4.0
00358,4.50390625,80.5,80.0,4.8
00359,4.5234375,77.5,79.5,4.8
00360,4.07421875,81.0,77.0,4.75
00361,3.896484375,79.0,75.0,4.5
00362,4.5625,80.0,80.0,4.8
00363,3.900390625,80.5,79.5,4.67
00364,4.21875,62.0,78.5,4.25
00365,4.37109375,78.5,79.0,4.3
00366,4.3671875,82.5,80.0,4.7
00367,4.51171875,79.5,80.0,4.95
00368,4.375,79.0,79.5,4.95
00369,4.1875,82.0,80.0,4.5
00370,3.7109375,81.5,60.0,3.8
00371,4.1796875,80.0,77.5,4.87
00372,4.5234375,79.0,80.0,4.9
00373,3.728515625,68.5,63.5,4.6
00374,3.61328125,84.5,77.0,4.3
00375,4.5390625,79.5,79.5,4.8
00376,4.51953125,80.0,79.5,4.9
00377,4.203125,86.0,81.0,4.67
00378,3.90625,61.5,71.5,4.25
00379,4.453125,80.5,79.5,4.87
00380,4.484375,79.0,79.5,4.87
00381,4.42578125,78.0,79.0,4.8
00382,4.4375,73.0,79.5,4.87
00383,3.986328125,45.5,53.25,4.67
00384,4.4296875,79.5,79.0,4.5
00385,4.05859375,79.0,77.5,4.5
00386,4.4140625,80.0,79.5,4.8
00387,4.09765625,80.5,74.5,4.8
00388,4.28515625,58.75,74.0,4.5
00389,3.310546875,68.5,74.0,4.25
00390,4.453125,64.0,78.5,4.8
00391,2.9609375,61.0,54.25,3.5
00392,4.5,79.0,80.0,4.9
00393,4.5390625,73.5,79.5,4.95
00394,3.8203125,56.0,60.0,4.6
00395,3.615234375,81.0,80.0,4.8
00396,3.806640625,85.5,46.5,3.8
00397,4.33984375,78.0,78.0,4.8
00398,4.4375,77.5,80.0,4.87
00399,4.25390625,80.0,79.5,4.2
00400,4.140625,75.5,79.5,4.5
00401,4.12890625,77.5,74.0,4.7
00402,3.9609375,85.5,80.0,4.8
00403,3.642578125,85.0,78.0,4.6
00404,4.40625,80.0,80.0,4.8
00405,4.22265625,79.5,79.0,4.7
00406,4.3203125,80.5,78.5,4.6
00407,4.1015625,57.75,74.0,4.0
00408,4.46484375,80.0,79.5,4.87
00409,4.3125,66.0,75.5,4.67
00410,4.19140625,78.5,80.0,4.6
00411,4.23828125,82.5,76.0,4.5
00412,4.10546875,86.0,81.0,4.8
00413,3.96484375,81.0,76.5,4.8
00414,3.7265625,85.5,73.0,4.0
00415,3.505859375,56.5,55.25,4.6
00416,4.5703125,80.0,80.0,4.95
00417,4.5703125,80.5,80.0,4.9
00418,4.1875,81.0,78.5,4.67
00419,4.32421875,75.0,79.5,4.5
00420,4.1171875,85.5,80.5,4.67
00421,4.0390625,75.0,78.0,4.7
00422,4.3203125,79.0,79.5,4.5
00423,3.443359375,79.0,75.0,4.2
00424,4.1328125,83.0,80.0,4.6
00425,4.08203125,79.5,79.0,4.7
00426,3.564453125,81.5,75.0,4.0
00427,4.26171875,85.5,78.0,4.67
00428,4.30859375,81.0,76.0,4.7
00429,4.48828125,65.5,78.5,4.6
00430,3.96484375,79.5,74.0,4.6
00431,4.421875,81.0,79.5,4.3
00432,4.16015625,80.0,79.5,4.8
00433,4.3828125,80.0,79.5,4.6
00434,4.55859375,77.5,79.5,4.9
00435,4.40625,69.0,79.5,4.87
00436,4.08984375,84.5,65.0,4.2
00437,4.48828125,75.0,79.5,4.87
00438,2.4140625,50.0,36.75,1.0
00439,4.48828125,76.5,79.5,4.8
00440,4.58984375,80.0,80.0,4.8
00441,3.41796875,83.0,65.5,4.38
00442,4.44921875,79.5,79.5,4.8
00443,4.0,80.5,79.5,4.7
00444,4.515625,78.0,80.0,4.87
00445,4.046875,66.0,76.0,4.7
00446,4.4140625,80.0,79.5,4.8
00447,3.33984375,71.0,73.0,4.5
00448,2.595703125,22.125,28.0,2.5
00449,3.955078125,77.5,74.5,4.67
00450,3.57421875,83.5,81.0,4.5
00451,4.51953125,66.5,80.0,4.8
00452,4.2265625,78.5,75.5,4.7
00453,4.15234375,82.0,75.0,4.67
00454,4.03515625,78.0,70.0,4.6
00455,4.2578125,67.5,75.5,4.3
00456,3.48046875,53.75,46.25,4.0
00457,4.03515625,43.5,55.0,4.5
00458,3.009765625,83.5,79.0,4.7
00459,3.9296875,71.0,73.0,4.5
00460,4.52734375,80.5,80.0,4.9
00461,4.20703125,76.0,80.0,4.8
00462,3.3984375,82.5,79.5,4.0
00463,2.88671875,74.5,74.5,4.2
00464,4.109375,80.0,80.0,4.6
00465,4.20703125,82.5,79.5,4.8
00466,4.34375,80.5,79.5,4.9
00467,4.29296875,81.5,79.5,4.5
00468,4.546875,71.5,80.0,4.95
00469,4.3046875,81.0,79.5,4.5
00470,3.771484375,54.75,65.0,4.5
00471,4.23046875,81.5,74.0,4.7
00472,4.46875,79.5,79.5,4.8
00473,4.546875,79.5,80.0,4.8
00474,4.265625,76.0,79.0,4.8
00475,4.4296875,74.5,79.5,4.8
00476,4.2578125,80.5,80.0,4.87
00477,4.32421875,84.0,75.0,4.5
00478,3.318359375,80.5,79.5,4.7
00479,4.1953125,82.0,79.0,4.67
00480,4.03125,75.5,66.0,4.5
00481,4.109375,80.0,79.0,4.5
00482,3.875,44.75,60.25,4.2
00483,4.57421875,79.5,80.0,4.87
00484,3.880859375,81.0,62.25,4.2
00485,4.30859375,85.0,80.5,4.8
00486,4.08203125,63.25,75.5,4.38
00487,4.5078125,75.0,80.0,4.9
00488,3.79296875,74.5,77.5,4.8
00489,3.82421875,70.5,66.5,4.67
00490,2.5625,74.5,43.5,4.0
00491,2.47265625,60.0,57.25,3.8
00492,2.955078125,57.5,57.75,4.38
00493,4.37890625,83.5,79.5,4.7
00494,4.16796875,79.5,70.0,4.38
00495,3.658203125,84.5,80.0,4.67
00496,4.22265625,80.5,78.5,4.8
00497,4.58984375,80.5,80.0,4.9
00498,4.52734375,81.0,80.0,4.8
00499,4.484375,79.5,79.5,4.7
00500,3.974609375,85.5,79.5,4.2
00501,2.296875,54.0,47.25,3.5
00502,4.42578125,80.0,79.0,4.75
00503,4.1953125,85.5,81.0,4.8
00504,4.06640625,83.0,80.5,4.8
00505,4.55859375,80.0,79.5,4.9
00506,4.28515625,81.0,80.0,4.8
00507,4.55078125,80.0,80.0,4.87
00508,4.54296875,78.0,79.5,4.95
00509,4.10546875,80.0,79.5,4.8
00510,4.01953125,81.0,79.0,4.7
00511,4.20703125,82.0,79.0,4.8
00512,3.0390625,79.0,58.25,3.8
00513,4.08203125,60.5,65.5,4.75
00514,4.41015625,77.0,79.5,4.9
00515,4.49609375,58.0,79.0,4.67
00516,4.44921875,66.5,79.5,4.8
00517,4.13671875,85.5,80.5,4.6
00518,4.46484375,78.5,78.5,4.67
00519,3.943359375,74.5,77.0,4.2
00520,4.5546875,81.0,80.0,4.9
00521,4.515625,79.5,80.0,4.9
00522,4.01953125,80.0,75.5,4.5
00523,3.1015625,84.5,41.25,4.0
00524,1.791015625,51.25,49.75,4.0
00525,3.83203125,64.5,56.75,4.2
00526,4.4375,81.0,80.0,4.9
00527,3.44921875,74.0,66.5,4.2
00528,4.546875,76.0,80.0,4.87
00529,4.01953125,85.0,63.75,4.3
00530,4.296875,79.5,79.5,4.9
00531,4.3515625,66.5,79.5,4.8
00532,3.888671875,75.0,73.5,4.3
00533,4.3046875,63.5,70.0,4.5
00534,3.533203125,85.0,62.25,4.5
00535,4.44140625,81.0,79.0,4.75
00536,3.732421875,85.5,81.5,4.7
00537,3.369140625,81.5,78.5,4.5
00538,4.60546875,80.0,80.0,4.8
00539,4.18359375,82.0,80.0,3.8
00540,4.15234375,73.0,78.5,4.6
00541,3.53515625,52.5,50.0,4.3
00542,4.08984375,81.0,80.0,4.8
00543,4.45703125,74.0,79.5,4.9
00544,4.33203125,71.5,79.5,4.8
00545,4.234375,68.0,79.5,4.5
00546,4.08203125,58.75,74.0,4.38
00547,4.14453125,81.5,80.0,4.8
00548,4.515625,77.5,80.0,4.87
00549,3.794921875,85.5,76.5,3.8
00550,3.76953125,41.5,46.75,4.5
00551,3.705078125,86.0,75.0,4.8
00552,4.37890625,81.0,80.0,4.6
00553,3.990234375,83.5,75.5,4.5
00554,3.63671875,58.5,60.75,4.5
00555,3.138671875,58.75,59.75,4.2
00556,4.41015625,79.5,80.0,4.8
00557,4.57421875,59.5,80.0,4.9
00558,4.1484375,80.0,76.0,4.6
00559,3.2578125,76.5,59.75,4.5
00560,4.5546875,81.0,79.5,4.7
00561,3.912109375,80.5,74.5,4.25
00562,4.4921875,79.5,80.0,4.9
00563,4.49609375,81.0,80.0,4.9
00564,4.14453125,85.5,79.0,4.8
00565,3.8203125,85.5,63.75,4.3
00566,4.5625,80.5,80.0,4.8
00567,3.7109375,82.0,67.0,4.67
00568,4.1953125,78.0,80.0,4.6
00569,3.892578125,83.0,77.0,4.5
00570,4.546875,80.0,79.0,4.8
00571,3.83203125,80.5,76.0,4.25
00572,4.375,64.5,79.5,4.8
00573,4.56640625,62.25,79.5,4.87
00574,3.140625,41.0,46.5,4.3
00575,4.421875,78.5,77.0,4.8
00576,3.544921875,45.75,45.5,3.0
00577,4.0390625,82.0,80.0,4.6
00578,4.421875,79.5,79.5,4.95
00579,4.49609375,79.0,79.5,4.8
00580,4.515625,76.5,79.5,4.95
00581,2.32421875,56.75,47.5,3.8
00582,3.619140625,80.0,72.0,4.5
00583,4.421875,78.0,80.0,4.87
00584,4.34375,61.0,74.5,4.75
00585,4.05078125,80.5,78.5,4.87
00586,3.8671875,85.5,81.0,4.38
00587,4.09375,78.0,70.5,4.5
00588,4.15625,84.0,80.0,4.6
00589,4.515625,80.5,79.5,4.8
00590,4.078125,53.25,59.5,4.8
00591,4.01171875,84.5,75.0,4.3
00592,4.171875,83.0,77.5,4.8
00593,3.59375,80.5,70.5,4.3
00594,4.43359375,62.25,79.0,4.5
00595,4.046875,84.5,80.0,4.87
00596,4.5703125,78.5,79.5,4.9
00597,4.2578125,77.0,79.5,4.8
00598,4.48828125,81.0,80.0,4.9
00599,4.54296875,66.0,79.5,4.87
00600,4.42578125,76.5,79.5,4.87
00601,4.28515625,79.0,79.5,4.67
00602,4.1484375,36.25,69.5,4.5
00603,4.17578125,84.0,79.5,4.3
00604,3.44921875,78.5,76.0,4.7
00605,3.87109375,53.5,65.0,4.5
00606,3.330078125,81.0,77.5,4.7
00607,4.078125,76.5,73.0,4.5
00608,4.24609375,79.5,80.0,4.87
00609,4.34765625,81.5,79.0,4.8
00610,3.8828125,84.5,75.5,4.5
00611,4.55859375,79.5,80.0,4.8
00612,3.701171875,75.0,73.5,4.5
00613,4.5546875,79.5,80.0,4.95
00614,4.484375,65.0,79.5,4.87
00615,4.046875,80.5,76.5,4.5
00616,3.626953125,57.75,65.0,4.38
00617,4.359375,80.5,79.5,4.8
00618,4.4609375,80.0,79.5,4.8
00619,3.1875,76.5,74.5,4.5
00620,4.40625,73.5,79.5,4.87
00621,4.546875,58.0,80.0,4.8
00622,4.5703125,80.0,80.0,4.8
00623,3.779296875,78.5,76.5,4.3
00624,3.830078125,85.0,61.25,4.0
00625,4.5546875,79.0,79.5,4.9
00626,4.5390625,80.0,79.5,4.87
00627,4.13671875,82.5,74.5,4.5
00628,4.31640625,65.5,74.0,4.8
00629,3.138671875,82.5,75.5,4.3
00630,4.08984375,80.0,77.5,4.5
00631,4.515625,72.5,80.0,4.8
00632,4.59375,80.0,80.0,4.87
00633,3.775390625,80.0,64.5,4.2
00634,4.109375,85.0,79.5,4.8
00635,4.0859375,79.0,77.5,4.67
00636,4.3984375,67.5,80.0,4.5
00637,3.896484375,68.5,74.0,4.6
00638,4.390625,80.0,79.5,4.3
00639,4.51171875,56.5,80.0,4.95
00640,4.2265625,73.0,74.5,4.3
00641,4.53515625,78.5,80.0,4.67
00642,4.46484375,81.0,80.0,4.8
00643,4.56640625,80.0,80.0,4.87
00644,4.30078125,59.25,74.0,4.67
00645,4.07421875,82.0,74.5,4.7
00646,3.7890625,72.5,65.5,4.3
00647,3.255859375,49.25,47.25,3.9
00648,4.48828125,75.0,80.0,4.8
00649,4.51171875,80.5,80.0,4.87
00650,4.5546875,80.0,80.0,4.8
00651,4.30078125,76.0,77.0,4.5
00652,3.970703125,63.5,69.5,4.3
00653,2.9375,83.5,77.5,4.5
00654,4.1171875,63.25,63.25,4.5
00655,4.109375,80.5,77.5,4.7
00656,4.33984375,70.0,79.5,4.87
00657,3.8515625,61.5,61.0,4.2
00658,2.861328125,86.0,66.0,3.2
00659,3.251953125,75.5,59.5,3.5
00660,2.732421875,50.0,74.5,4.0
00661,4.34765625,81.5,80.0,4.8
00662,3.89453125,62.25,59.5,4.3
00663,4.09765625,42.0,55.0,4.87
00664,4.296875,79.0,79.0,4.8
00665,3.732421875,75.5,70.5,4.5
00666,4.12890625,81.5,80.0,4.6
00667,3.974609375,74.0,77.5,4.38
00668,4.125,77.0,74.0,4.6
00669,4.078125,65.5,67.0,4.8
00670,4.52734375,80.0,80.0,4.8
