sample_id,canny_f1,depth_mse,depth_rmse,dists,lpips,maniqa,musiq,niqe,psnr,qalign,ssim
00030,0.6892467532467532,32.07874492261057,5.663810106510508,0.018933355808258057,0.03276144713163376,0.37898144125938416,70.43538665771484,5.116838797606599,30.630762100219727,3.205078125,0.8103963136972426
00031,0.7544436328220112,8.810935862476951,2.9683220617845616,0.015119016170501709,0.021149981766939163,0.2538660168647766,70.33525085449219,5.9128028816037155,35.801090240478516,3.4609375,0.9197377690620859
00032,0.712823560486001,13.337597844672949,3.6520676122811513,0.018217742443084717,0.02791340835392475,0.3801019489765167,72.01500701904297,1.9063996561329286,31.237403869628906,4.01953125,0.8981080434476895
00033,0.5563931161996871,4.353683310411482,2.0865481807069495,0.03645545244216919,0.036352306604385376,0.4184691607952118,74.83623504638672,4.581825454333746,30.570451736450195,3.724609375,0.8204924473134377
00034,0.7192788390100546,13.392378331670466,3.659559854910214,0.018898308277130127,0.024514930322766304,0.5899779200553894,74.03861236572266,4.27849555258966,29.344833374023438,4.89453125,0.8909997707538527
00035,0.7175137084606042,3.758186397823397,1.9386042396072998,0.01672738790512085,0.017232976853847504,0.486452579498291,73.99723815917969,2.6505619614876776,32.00138854980469,4.81640625,0.9336923671179338
00036,0.5706137386459175,1.562248030874086,1.2498992082860465,0.03301680088043213,0.031816598027944565,0.7212072014808655,75.81513214111328,3.408775453312668,26.46202850341797,4.97265625,0.827372546474191
00037,0.7447235048992004,12.326077486893183,3.510851390602169,0.019552886486053467,0.014787980355322361,0.4165518283843994,76.14849090576172,3.349339856922055,31.837894439697266,4.3203125,0.9346715880250975
00038,0.7443555208536665,9.618140234169823,3.1013126630783012,0.012400269508361816,0.008354976773262024,0.5867604613304138,75.96289825439453,4.352095285246439,36.73273468017578,4.98046875,0.9611266485824855
00039,0.6411049609435622,8.803204165956643,2.9670194077485648,0.030469655990600586,0.044180333614349365,0.5569855570793152,74.54788208007812,2.917353485058721,25.045642852783203,4.91015625,0.828666866061884
00040,0.8775872264931993,1.5214299820433994,1.2334625985587886,0.006986439228057861,0.005259659606963396,0.48242273926734924,74.24401092529297,3.3119188290443256,35.190879821777344,4.44921875,0.9808797324224506
00041,0.7397149276269751,14.589947749719272,3.819679011346277,0.021056532859802246,0.020850665867328644,0.5072828531265259,72.60575103759766,3.2946689911558633,32.61825942993164,4.546875,0.9234890474822207
00042,0.6261487373542358,2.131607128838877,1.4600024413811359,0.013434171676635742,0.026647314429283142,0.4745151698589325,73.261962890625,3.1566607963090587,31.331655502319336,4.83984375,0.8729500428591965
00043,0.8103377770507892,7.6023655927386695,2.7572387623741745,0.004145562648773193,0.005893961526453495,0.2860325872898102,67.15507507324219,5.398378151528955,42.50545120239258,3.515625,0.982543719874696
00044,0.8370201147824149,1.346687829898396,1.1604687974686765,0.006877303123474121,0.004857857711613178,0.39877620339393616,75.641357421875,4.827339411940319,40.432701110839844,4.9609375,0.9899089022907884
00045,0.6442961723760059,8.277667542952216,2.8770935930122636,0.018068790435791016,0.05201522260904312,0.4637679159641266,70.18795776367188,2.8066008851540425,21.86600685119629,4.08203125,0.8033664208442389
00046,0.8338157972470018,170.31527214409672,13.050489345005294,0.010618448257446289,0.005290035158395767,0.4987306296825409,71.91031646728516,4.857987945883058,38.927093505859375,4.22265625,0.9821344119015495
00047,0.7843348741653826,1.5965400192079875,1.2635426463748611,0.01335155963897705,0.009807273745536804,0.5649750232696533,71.95069122314453,3.0911227703745254,35.03099822998047,4.91015625,0.95930677748603
00048,0.7452822892498067,6.572063447473898,2.563603605761604,0.01985013484954834,0.02358851581811905,0.473418265581131,72.89791107177734,2.329492097023299,26.517026901245117,4.375,0.9009544229357922
00049,0.7475340322935116,0.7545110912924483,0.8686259789417125,0.007333517074584961,0.013594882562756538,0.5168865919113159,77.27325439453125,2.75894621737169,30.954837799072266,4.9765625,0.9433394883588075
00050,0.9697740367302845,0.5736283105463581,0.7573825391084469,0.016297340393066406,0.0030956189148128033,0.42479461431503296,68.68730163574219,13.106952202373089,35.946632385253906,2.9921875,0.9897630953376927
00051,0.7090418418035919,1.9090003893493965,1.3816658023376698,0.02295231819152832,0.027119949460029602,0.40673840045928955,72.43228912353516,2.580487304380851,30.38318634033203,4.21484375,0.9030679948615995
00052,0.6946871118170526,9.572165128897963,3.0938915832488316,0.008796393871307373,0.014013884589076042,0.3518909811973572,74.27920532226562,2.813425321562007,32.00325393676758,4.16796875,0.9577604525662945
00053,0.7045362244627691,13.012231562139013,3.6072470891441597,0.013006806373596191,0.014961321838200092,0.6226294040679932,75.32322692871094,3.7602695187313384,33.07749938964844,4.98046875,0.9316025690287945
00054,0.7249122234016494,8.11036835260271,2.8478708454918933,0.014429926872253418,0.009582201950252056,0.30889758467674255,59.167144775390625,5.941811289928179,39.15254211425781,3.853515625,0.9809092068678845
00055,0.7915135756410981,2.1084222661635916,1.4520407246918359,0.011186301708221436,0.011769738048315048,0.45284485816955566,73.62361145019531,3.164731326331602,33.324981689453125,4.59375,0.9627464124101294
00056,0.7946902654867256,1.5192474094455677,1.2325775470312477,0.013027429580688477,0.007600873708724976,0.5416507720947266,74.03278350830078,2.853633076893686,35.7657470703125,4.61328125,0.9535048703339948
00057,0.8415704387990762,8.805319496431176,2.9673758603235916,0.006403446197509766,0.004459154326468706,0.4739619791507721,70.40196990966797,5.4882243249919815,42.381500244140625,4.30078125,0.9809575307540124
00058,0.8221568102756222,28.529280504805094,5.341280792544527,0.021054387092590332,0.011493036523461342,0.5898048281669617,72.6668701171875,4.858096178284457,31.92380142211914,3.072265625,0.912774360790797
00059,0.7064271034970879,2.5397419461341726,1.5936567842964722,0.020095229148864746,0.03437500819563866,0.5022807717323303,73.67224884033203,2.48181642368719,26.33664894104004,4.87109375,0.8585120711677764
00060,0.7169029850746269,1.6141267353444058,1.2704828748725445,0.011754333972930908,0.01674310490489006,0.605131208896637,74.74632263183594,3.6199057727025403,29.934112548828125,4.90234375,0.9130967565736654
00061,0.7373258548941559,15.471956699135124,3.933440821867684,0.008807480335235596,0.00771822314709425,0.580522894859314,75.13671112060547,4.260603629762034,35.29137420654297,4.96484375,0.9559600721209478
00062,0.7455476780080735,3.2779312677909482,1.8105058044068647,0.016131997108459473,0.01859411783516407,0.28937089443206787,72.19782257080078,3.5643124804668953,35.442657470703125,4.14453125,0.9385603424778867
00063,0.7394057144804902,2.499853102747295,1.581092376411731,0.019014477729797363,0.02045445702970028,0.4344666004180908,74.69049072265625,3.202133780283159,26.630718231201172,4.76171875,0.921090962607733
00064,0.7067413608610814,2.2000756558740777,1.4832652007898244,0.011796176433563232,0.014840946532785892,0.47228628396987915,76.12113189697266,3.3423867882271727,27.738758087158203,4.8984375,0.9593157720578013
00065,0.7378882293539568,27.182192380718043,5.213654417078105,0.027226686477661133,0.027869010344147682,0.5704495310783386,70.65182495117188,7.917773906611655,25.9335880279541,4.8515625,0.8694965020144438
00066,0.7777095706939849,12.382699059649548,3.5189059464057215,0.02187877893447876,0.021111920475959778,0.4479702413082123,74.82717895507812,5.31109632153639,23.79755401611328,3.650390625,0.8816702757309507
00067,0.8682931433155585,3.2127320602272986,1.792409568214614,0.007405877113342285,0.005569747649133205,0.4965555965900421,73.91999053955078,3.8683999458441027,38.93389129638672,4.5703125,0.9856963984840799
00068,0.8360998016494415,16.755649065037833,4.093366470893833,0.007126748561859131,0.004365956876426935,0.35972821712493896,70.67127990722656,4.701021779225748,38.67899703979492,4.51171875,0.9858292013262124
00069,0.8281428316077493,1.1336117266023733,1.064712039286855,0.01027822494506836,0.008496386930346489,0.4487963914871216,72.69117736816406,3.6443888123295674,34.87367248535156,4.640625,0.9744834582704661
00070,0.7822290400613605,5.6726869136340445,2.3817403119639313,0.008832395076751709,0.00771360145881772,0.5614445209503174,73.12437438964844,4.201701227485287,38.091617584228516,4.97265625,0.9546725971944937
00071,0.6729768863624176,50.041034481477105,7.073968792797796,0.032083749771118164,0.035505227744579315,0.31447720527648926,71.54666900634766,3.092518462996139,33.528526306152344,2.47265625,0.9168472348413442
00072,0.8307196491461226,9.286783517467457,3.047422438302156,0.007379293441772461,0.009206641465425491,0.5847697854042053,75.05078887939453,3.9118526701361946,29.538311004638672,4.765625,0.9622811630653483
00073,0.7494915574894764,3.8329294041388686,1.9577868638181402,0.01260143518447876,0.016172733157873154,0.5577804446220398,71.414306640625,2.766225957385774,28.664600372314453,4.42578125,0.8866013202725219
00074,0.7427763515273282,2.8788986945149806,1.696731768581876,0.02705669403076172,0.029625484719872475,0.6269020438194275,75.61984252929688,2.85198514463002,23.039249420166016,4.91796875,0.8761465399957246
00075,0.6109616201671152,1.6097860210526527,1.2687734317255595,0.015186786651611328,0.025384603068232536,0.28592056035995483,67.27943420410156,3.458051444681326,34.73645782470703,4.140625,0.9170563542462018
00076,0.7606755660446936,265.19313200878,16.284751518177366,0.008190572261810303,0.0063995844684541225,0.5116336345672607,69.91106414794922,4.716166741086954,40.27284240722656,4.4453125,0.9820794781600819
00077,0.8137488693364032,8.06260914575545,2.839473392330953,0.015390276908874512,0.013702630996704102,0.29895156621932983,62.180397033691406,3.6563628940481157,35.23064041137695,4.1015625,0.9585494274258688
00078,0.6282372207275705,0.34963135963830605,0.5912963382588345,0.025696933269500732,0.03281787410378456,0.5969856381416321,76.01625061035156,3.0114273617223914,27.30290985107422,4.96484375,0.8556446971905842
00079,0.7173999033094537,1.0206875196344067,1.0102908094377612,0.016183555126190186,0.022547803819179535,0.5882155895233154,74.23348999023438,2.904372784840667,30.816490173339844,4.87890625,0.912718971007521
00080,0.8098223356542855,28.10088224596168,5.3010265275663055,0.013549506664276123,0.010811841115355492,0.40173906087875366,73.8864974975586,3.1952777840737734,35.88628387451172,4.09375,0.9649510350064445
00081,0.8247674341888237,1.2100607835079837,1.1000276285202948,0.008299291133880615,0.009025610983371735,0.5419489741325378,75.45391845703125,4.096606674346681,35.553558349609375,4.80859375,0.9706140574084073
00082,0.7755225407453907,5.16424896835795,2.272498397877972,0.007113814353942871,0.015265045687556267,0.24973520636558533,66.52473449707031,3.083291817229736,34.93084716796875,3.841796875,0.9524387323418578
00083,0.7032977016019138,5.1666330348900145,2.273022884814408,0.012685775756835938,0.022038187831640244,0.49929025769233704,72.53951263427734,2.227800414024717,28.912601470947266,4.61328125,0.8923591504439262
00084,0.7921101177806159,29.385408443347877,5.420830973508386,0.018944084644317627,0.023969393223524094,0.39484697580337524,67.19136810302734,5.947112210673066,37.972206115722656,4.11328125,0.9546408708330172
00085,0.8589159465828751,0.43473870151053756,0.659347178283594,0.01566147804260254,0.006292788311839104,0.4553636312484741,71.52204895019531,5.649708256321862,38.25803756713867,4.77734375,0.9820108583357309
00086,0.8261417114071717,8.171238777980202,2.8585378741552825,0.008940935134887695,0.006618387997150421,0.280661940574646,62.394161224365234,4.836484037982826,41.082611083984375,3.357421875,0.985363662553339
00087,0.8272073398652092,2.549515995761925,1.5967203874698679,0.012418508529663086,0.011407432146370411,0.4397740364074707,69.24879455566406,2.891250147852865,33.231956481933594,3.87890625,0.95733965479647
00088,0.7354099910700216,20.808932502016276,4.561680885596479,0.019783079624176025,0.028197377920150757,0.4247792065143585,61.528038024902344,5.41957015988074,32.376834869384766,4.4765625,0.8443984708028945
00089,0.7777626780820367,1.9112909663017235,1.3824944724308026,0.02238786220550537,0.016255907714366913,0.5827571153640747,74.66960906982422,3.1074908460798842,28.66596221923828,4.875,0.9313158333172852
00090,0.7664593292604146,0.6575148287764699,0.8108728807750756,0.010348141193389893,0.012457024306058884,0.5889235734939575,74.83218383789062,3.1821886380660933,32.0685920715332,4.95703125,0.9452895698919909
00091,0.6443226348751584,10.644953480148763,3.262660491094463,0.02190643548965454,0.04841504991054535,0.3604869246482849,73.14803314208984,5.5551696072512735,26.94969940185547,4.16015625,0.79653065202279
00092,0.7108208410040618,1.642629045917924,1.2816509064163784,0.011952340602874756,0.019957786425948143,0.5492033362388611,76.0287094116211,3.1973377737846675,27.60347557067871,4.9296875,0.9286058897244202
00093,0.8195941091954023,1.889278876845856,1.374510413509427,0.009084343910217285,0.007621586322784424,0.5048565864562988,75.80555725097656,3.994291330619199,37.956600189208984,4.6796875,0.9738027788950537
00094,0.6711617022964343,3.9916577220855927,1.9979133419859814,0.021360039710998535,0.02184983156621456,0.36102911829948425,75.74798583984375,5.072771897329707,30.442455291748047,3.990234375,0.8727055367969961
00095,0.869757174392936,23.128844692227904,4.809245750866544,0.006376028060913086,0.004637229721993208,0.6462041139602661,74.33525085449219,3.5866339378335717,38.69287872314453,4.94140625,0.9798019525234193
00096,0.6504880154040237,0.8224230305239979,0.9068754217222992,0.027196407318115234,0.029953110963106155,0.5695281028747559,74.28040313720703,3.616564045980915,25.349411010742188,4.96875,0.8779804693633099
00097,0.7792026824010974,12.538148247137393,3.540924772871826,0.013131260871887207,0.013924130238592625,0.5283688306808472,71.57156372070312,3.3358826357717843,31.64548683166504,4.921875,0.956875826871331
00098,0.8246749282705573,2.726041771897294,1.6510729153787527,0.009013593196868896,0.009241241961717606,0.4915678799152374,68.09710693359375,3.1705882512295,37.298465728759766,4.359375,0.9676611341372287
00099,0.6916252115493102,6.270300084894606,2.504056725574444,0.018165171146392822,0.03323062136769295,0.5537358522415161,75.90233612060547,2.873964890386832,27.557085037231445,4.9453125,0.8755170367096956
00100,0.841566645609602,6.435593404365042,2.536847138549156,0.008921265602111816,0.011189776472747326,0.5495744347572327,74.17442321777344,3.119407173204212,33.5135383605957,4.625,0.9597539170496081
00101,0.6697448844007441,7.656134950745251,2.766972162987053,0.02220207452774048,0.03220720216631889,0.38456377387046814,72.19981384277344,2.647226175671549,29.31680679321289,3.947265625,0.8600025604696008
00102,0.6788982684222786,6.614029310217284,2.571775517073231,0.01348567008972168,0.037869423627853394,0.5306326150894165,75.55228424072266,2.4314728507935706,25.243091583251953,4.94921875,0.852950106581798
00103,0.869452949205061,1.903088931649498,1.3795248934504583,0.004269838333129883,0.003573502879589796,0.3534112870693207,70.90876007080078,3.750786628513056,40.285343170166016,4.2109375,0.9814696479900162
00104,0.7736993545376779,20.619088361403104,4.540824634513329,0.008620142936706543,0.011767706833779812,0.2855454087257385,70.7031021118164,4.126535156585486,38.67448425292969,3.94921875,0.9724280954199128
00105,0.7895348837209303,33.80688617773068,5.814368940627236,0.014929592609405518,0.014176689088344574,0.37711280584335327,71.52214813232422,4.739556284086756,35.79391860961914,4.16796875,0.9301055905877829
00106,0.7080888908456517,12.38726068878169,3.519554046861859,0.02063775062561035,0.033335305750370026,0.5025287866592407,75.85945129394531,2.479551481591855,27.67731475830078,4.96875,0.8901357688322449
00107,0.7885770075665121,4.178782059874131,2.044206951332015,0.009532392024993896,0.007718403823673725,0.5827702283859253,75.21058654785156,4.318257425332114,37.44544219970703,4.9765625,0.9678756507479375
00108,0.7495790421741003,5.733503280578256,2.394473487132037,0.012434542179107666,0.015505154617130756,0.3258860111236572,76.74710845947266,3.8401122176661415,30.371135711669922,3.556640625,0.9431188183124323
00109,0.8082391542107182,1.973362085667155,1.4047640676167492,0.016609013080596924,0.016515225172042847,0.586005449295044,70.76091766357422,3.1729383055611606,31.73257827758789,4.2578125,0.9333349957140681
00110,0.803293053647349,14.535760000234292,3.8125791795363795,0.019071102142333984,0.02018577978014946,0.3490682542324066,72.53620910644531,3.8592287031167563,30.924882888793945,4.33203125,0.9475677369470976
00111,0.8174080751331181,7.55288763894811,2.7482517422805555,0.01085352897644043,0.011563168838620186,0.43328583240509033,73.03704833984375,3.227876573345547,33.10818099975586,4.0703125,0.9398064641718434
00112,0.8193991416309013,0.9440194069487007,0.9716066112108854,0.008638441562652588,0.006420855410397053,0.5670421719551086,74.19517517089844,4.580684608125347,39.77830505371094,4.921875,0.9684931029179092
00113,0.8225108225108225,0.7666974900800496,0.875612637003401,0.006241440773010254,0.006418067961931229,0.4168124794960022,72.06514739990234,4.537362739396426,38.541893005371094,4.6328125,0.9615858477682848
00114,0.8511807515223526,1.9484213724315753,1.395858650591662,0.008881151676177979,0.004304396919906139,0.6726621985435486,76.073486328125,6.27311547981975,36.40953826904297,4.765625,0.9658497889977362
00115,0.7348744141961981,5.262280832241346,2.293966179402248,0.01075124740600586,0.01062216516584158,0.5286747813224792,75.39846801757812,3.7230809319364573,34.684017181396484,4.82421875,0.9442162596841497
00116,0.6876959356360105,2.896514574818619,1.7019149728522336,0.00904470682144165,0.01462714932858944,0.5432847142219543,73.64917755126953,2.9229003210369076,31.444120407104492,4.875,0.9492947423747968
00117,0.6477813110832337,1.1611538510264718,1.0775684901789175,0.017054378986358643,0.018843231722712517,0.4865603744983673,74.83697509765625,3.6783019443056513,31.728885650634766,4.15234375,0.8859240079116691
00118,0.7178839002766023,16.59361408012127,4.07352600091386,0.021161675453186035,0.021792709827423096,0.5351780652999878,71.92257690429688,3.1405783904518016,30.98020362854004,3.794921875,0.8863408121355254
00119,0.8587782998718496,1.9413592990120734,1.3933267021815354,0.010388553142547607,0.002258416498079896,0.7548357248306274,76.89134979248047,6.667129344968338,37.847328186035156,4.9140625,0.9877393538371425
00120,0.8486857770858137,1.3619488564992386,1.167025645176334,0.01011800765991211,0.009904969483613968,0.394694447517395,73.63394165039062,3.3950852076124725,34.86323547363281,4.42578125,0.9583552791819651
00121,0.7066910549917395,10.708333709686283,3.272359043516815,0.009905040264129639,0.01976887881755829,0.40000811219215393,70.1695556640625,4.379569340356903,35.03050231933594,3.826171875,0.9439501829719934
00122,0.7195778121952618,4.579204281767999,2.1399075404717838,0.014109194278717041,0.02209516242146492,0.25652316212654114,66.05892944335938,3.455642751159934,27.86935806274414,3.4296875,0.8401704576180419
00123,0.7266553812734229,2.5670443971410317,1.602199861796596,0.012907087802886963,0.021505413576960564,0.5107177495956421,76.54509735107422,2.126700358424258,28.28351593017578,4.83984375,0.9107609666160332
00124,0.6455791724311407,2.6389167687362844,1.6244743053481285,0.008779168128967285,0.009031723253428936,0.5707765221595764,75.10447692871094,4.367568007949057,35.195159912109375,4.93359375,0.9505723842667155
00125,0.7176478173963505,18.71534418655689,4.326123459467713,0.01647496223449707,0.0331689789891243,0.3750600814819336,72.94116973876953,3.7348387067390094,34.523399353027344,4.3203125,0.8976274855684611
00126,0.8180069257406695,2.679011490373025,1.6367686123496579,0.00744861364364624,0.004546140320599079,0.5892104506492615,73.25658416748047,4.806439374110532,37.37419891357422,4.859375,0.9726575185371007
00127,0.7937506141299008,12.136478367880953,3.483744876979506,0.007404983043670654,0.004567538853734732,0.5650179386138916,75.54483795166016,5.658445459557815,40.24797058105469,4.73828125,0.9857907832902798
00128,0.9033144427271166,6.290436800445198,2.5080743211566117,0.0069637298583984375,0.004047499503940344,0.3247542083263397,67.6988296508789,4.994005678910562,38.60282516479492,3.64453125,0.9895606339938217
00129,0.7515601419423258,3.323115469618297,1.8229414334032503,0.011049330234527588,0.012718288227915764,0.4326550364494324,76.7041244506836,2.731692036013713,33.18916702270508,4.05859375,0.9578557268905037
00130,0.7518412593961176,0.8515764159805695,0.922808981306841,0.007567644119262695,0.009777609258890152,0.4830147624015808,76.19381713867188,3.0194286959765892,33.18629837036133,4.29296875,0.9610691183314835
00131,0.8064695729636434,8.532108520706817,2.920977322867608,0.009081602096557617,0.009363398887217045,0.24086685478687286,70.9644775390625,5.527524035020466,35.73379898071289,3.66796875,0.9859080951051291
00132,0.5983567664760383,57.05141376489012,7.553238627561698,0.056909143924713135,0.0519101545214653,0.2680232524871826,67.41483306884766,8.200594380482448,29.458520889282227,2.93359375,0.8868874538052475
00133,0.793234577720336,4.380759017163228,2.0930262820048933,0.00985640287399292,0.013589110225439072,0.6970254182815552,75.86107635498047,3.0866226259448615,28.03360366821289,4.8046875,0.9476768932407019
00134,0.6246336514616367,4.707661787257297,2.1697146787670714,0.02047818899154663,0.028634076938033104,0.47697725892066956,72.15879821777344,3.369984054035262,32.98882293701172,4.33984375,0.9025081209741296
00135,0.6826102953473593,14.320544033515842,3.784249467664076,0.020072340965270996,0.016947316005825996,0.5272572636604309,74.78662109375,5.296333467450681,32.46632385253906,4.7421875,0.9545310189066817
00136,0.7910206114951118,3.219794520819746,1.7943785890440584,0.00810694694519043,0.009102147072553635,0.563552975654602,74.70087432861328,3.0525385796929765,33.553245544433594,4.95703125,0.9697049402476077
00137,0.8306937736343555,3.6055768064310407,1.8988356449232358,0.01766812801361084,0.009419934824109077,0.6085416674613953,74.2689208984375,2.5605621477264346,31.583232879638672,4.93359375,0.9650902263946106
00138,0.820259070104441,0.980989504154571,0.9904491426391215,0.008316278457641602,0.009008093737065792,0.5162572264671326,74.85237121582031,2.95284789207493,33.53829574584961,4.828125,0.9601819502077548
00139,0.8407468737509279,0.5184008701843863,0.7200006042944591,0.012287676334381104,0.00796465016901493,0.46720418334007263,74.79696655273438,3.4325762531920456,34.10321807861328,4.92578125,0.968380493005217
00140,0.742148408389226,103.52786280070521,10.174864264485556,0.01735401153564453,0.010431423783302307,0.4043106734752655,68.5718765258789,3.7310746608677294,34.11821746826172,4.44921875,0.9794681074955772
00141,0.7171550177635513,10.994565441849293,3.3158053986700264,0.0175589919090271,0.026211678981781006,0.3302420377731323,72.84996795654297,4.58291746483798,33.98738098144531,4.12890625,0.926215452235206
00142,0.8406401917911608,0.9009796215666933,0.949199463530555,0.012728989124298096,0.009715351276099682,0.626142680644989,74.5855484008789,2.81671051059093,34.502933502197266,4.8125,0.960776262851765
00143,0.6466089134414952,56.541015120097285,7.519375979434549,0.024110138416290283,0.04453199356794357,0.5833364129066467,74.36827850341797,3.3228777034587784,22.35072135925293,4.73828125,0.793558774801337
00144,0.8304906430324863,2.9171155978238668,1.7079565561875005,0.008001506328582764,0.005350944120436907,0.4135453402996063,74.98117065429688,5.0383385627765005,38.948768615722656,4.13671875,0.9877412086740606
00145,0.6727668845315904,40.373312465708736,6.353999721884534,0.019119977951049805,0.02633090876042843,0.3653324246406555,72.25892639160156,3.656619712658065,32.26826095581055,4.109375,0.8602458779695838
