sample_id,canny_f1,depth_mse,depth_rmse,maniqa,musiq,niqe,qalign
00056,0.22748390084621314,50.120037246694345,7.07955063875486,0.37533459067344666,71.46980285644531,2.7796014244382414,4.78515625
00057,0.18868645383127583,28.952969490229236,5.380796362085192,0.24344849586486816,60.36925506591797,5.465495782953998,4.421875
00058,0.23120469274315428,41.990770762479784,6.480028608152883,0.36962977051734924,70.97090911865234,3.2090631543289354,3.05078125
00059,0.2971004288693148,17.756288225602308,4.21382109558561,0.4420042037963867,74.96905517578125,1.988090859150116,4.7109375
00060,0.27341329001728193,9.672374319171698,3.110044102448018,0.3960564434528351,74.63993835449219,3.463821645561427,4.87109375
00061,0.2816985144477389,642.8069535785917,25.35363787661628,0.3461918532848358,73.45291137695312,3.0117392155721676,4.98046875
00062,0.25044651813719976,106.65579282052275,10.327429148656638,0.24504178762435913,63.05716323852539,3.998104980695032,4.1484375
00063,0.2773727625734454,25.193633847668572,5.01932603520319,0.3102697730064392,75.5618896484375,3.3659895136939455,4.734375
00064,0.23109263415347836,10.539054941711655,3.246391064199083,0.2614143490791321,72.05560302734375,3.9662519434901222,4.90625
00065,0.2896184643276349,52.12667983267023,7.2198808738558995,0.3845175504684448,73.699951171875,3.773225343104193,4.77734375
00066,0.28746876501405716,33.18207570217057,5.760388502711477,0.3275145888328552,74.42876434326172,4.026640247377073,3.470703125
00067,0.25850118853997245,37.58901940529513,6.130988452549485,0.2889100909233093,67.82418060302734,5.292855776949399,4.56640625
00068,0.2592414739317915,50.79127129623177,7.126799512841074,0.32754582166671753,68.04183959960938,3.8881909576901466,4.2421875
00069,0.12129143728393685,7.461267720585431,2.7315321196327584,0.2445496767759323,73.28256225585938,3.7303647317787925,4.66796875
00070,0.2276627895692679,117.46450309942124,10.83810422073073,0.32749152183532715,70.08114624023438,3.585662565875271,4.96875
00071,0.249273852258373,242.894908596238,15.58508609524625,0.24480168521404266,71.84648895263672,4.727508445585128,3.0234375
00072,0.28998146643005196,15.66695873726984,3.9581509240136157,0.392709881067276,74.04084777832031,2.5752939600968405,4.94140625
00073,0.3012425095302975,30.516249576041623,5.524151480186041,0.3865850269794464,68.16281127929688,2.879393416546846,4.4921875
00074,0.29478094761486073,22.281256352099795,4.7203025699736445,0.41456496715545654,76.18927764892578,3.917416089138798,4.73046875
00075,0.16085036794766966,6.0451541948897285,2.458689527957877,0.31196165084838867,65.81028747558594,4.472373046904705,4.296875
00076,0.2540760942942781,1242.629840758347,35.25095517512039,0.3542918562889099,69.29644012451172,3.884859150992496,4.7890625
00077,0.27719329677147514,24.395064747359267,4.93913603248172,0.2648104429244995,63.54922103881836,4.2740846035541,4.64453125
00078,0.29463815897805573,7.970718345057278,2.8232460652690685,0.434091180562973,77.4542465209961,2.1637775279990934,4.92578125
00079,0.22051143103147222,10.734472987356977,3.2763505592895545,0.4619089663028717,73.46810913085938,3.4185145354282485,4.90625
00080,0.2821202231858697,64.72173752824631,8.044982133494537,0.22920385003089905,69.75647735595703,5.0551967783391705,4.29296875
00081,0.26252268433268755,10.670407111841923,3.2665589098992114,0.33161041140556335,72.99612426757812,3.087909149050552,4.5234375
00082,0.2846742314364531,60.83318908729547,7.799563390812044,0.2095063328742981,56.39559555053711,4.248896469517351,3.85546875
00083,0.2712992472038292,20.149320783593954,4.48879948133061,0.3285849094390869,71.02604675292969,2.54132026209654,4.74609375
00084,0.2392052698682533,149.50751919666453,12.227326739588852,0.25532642006874084,65.77229309082031,3.541643602236744,4.10546875
00085,0.2595174624599291,2.3268347595704264,1.5253965909134668,0.40560460090637207,68.14408111572266,4.853799683798919,4.74609375
00086,0.17753091885012312,40.32227017064304,6.349981903174452,0.21007774770259857,54.71180725097656,5.998130089943876,3.435546875
00087,0.26675663886026907,19.683567401258273,4.436616661517904,0.29355934262275696,67.16046905517578,3.208859039845829,3.986328125
00088,0.1575072510187014,155.82598935541898,12.48302805233646,0.2951732575893402,65.60614776611328,3.675654460138588,4.5390625
00089,0.2635491237564133,7.552982746272442,2.748269045467063,0.46122148633003235,74.64353942871094,1.75602358488895,4.87890625
00090,0.26915699658243675,13.331321576595082,3.651208235172993,0.46841123700141907,74.37625122070312,3.012206729300323,4.96875
00091,0.25874838479236045,33.52982620349373,5.790494469688554,0.27353066205978394,71.93692016601562,3.6651104893580877,4.01953125
00092,0.3261448851977511,233.09836318790977,15.267559175844374,0.35966718196868896,75.75019836425781,3.1328346962639744,4.9609375
00093,0.19934729294915696,13.820309991286061,3.7175677520774335,0.3260195553302765,68.45254516601562,3.51671047406439,4.796875
00094,0.22835989519482705,25.912929511311447,5.09047438961355,0.3351076543331146,75.71905517578125,2.895360251625648,4.0078125
00095,0.2981952153175579,76.25628232627516,8.732484315833332,0.4070571959018707,72.32349395751953,4.373677725686577,4.953125
00096,0.33323192153624387,3.0312207803437987,1.7410401432315679,0.42880991101264954,75.35969543457031,2.3829226315808816,4.8828125
00097,0.26653861424386477,90.86880882881871,9.532513248289703,0.3532552719116211,70.41322326660156,2.9753984497470154,4.921875
00098,0.25178737954616104,11.419351886028949,3.379253155066804,0.26103347539901733,64.91442108154297,3.1833621015461047,4.375
00099,0.30499799703941627,11.839796428489242,3.4409005258055982,0.39517346024513245,75.73334503173828,2.5607817345051522,4.91015625
00100,0.2580826609189967,27.49478992208328,5.243547455881684,0.3037129342556,70.1929931640625,3.161035812945723,4.6953125
00101,0.24459395571870693,21.21233401339347,4.605684966798475,0.273318350315094,69.62025451660156,4.578630147947939,4.23828125
00102,0.308000154896263,96.73492525641277,9.835391464319697,0.36864566802978516,74.56365966796875,2.450840077700885,4.84375
00103,0.25268411704800997,25.213422137068594,5.021296858090407,0.22624343633651733,61.44805908203125,3.6567625403323767,4.40625
00104,0.15145785967851302,95.27276580984751,9.760776906058632,0.1381981074810028,50.5982551574707,4.383516500072499,3.849609375
00105,0.24350966028181875,66.38077237400721,8.147439620764747,0.20045852661132812,66.07892608642578,3.3190415070435555,4.1015625
00106,0.27747206736298213,46.3606107372376,6.808862661064445,0.3847190737724304,76.29137420654297,3.605469393664087,4.921875
00107,0.22640880690270754,32.48823725574278,5.699845371213397,0.31503090262413025,71.17764282226562,4.124598988223719,4.98046875
00108,0.28853923260029263,24.470868222868237,4.946803839133732,0.2374909371137619,74.391357421875,3.8613841444945027,3.59375
00109,0.26196902549025575,2.2844358559420983,1.5114350319951229,0.4208242893218994,72.34580993652344,2.218657537684675,4.5625
00110,0.28886776747952847,97.7237627839938,9.885533004547291,0.21335475146770477,61.19470977783203,3.967915854970673,4.58984375
00111,0.2436136939500386,44.184108867377844,6.647112821923353,0.4029451608657837,74.68499755859375,2.8423253688307724,4.0390625
00112,0.2221472574958033,14.15680292813725,3.762552714333349,0.286663293838501,72.7477035522461,3.438950130546183,4.9296875
00113,0.19207190507911684,3.7222163543315485,1.929304629738795,0.2594575881958008,62.95067596435547,4.508125794964781,4.78515625
00114,0.27056921711780574,36.26092890664967,6.021704817296317,0.45454099774360657,73.85712432861328,5.079404470186712,4.8125
00115,0.24996036234105298,15.98481074207409,3.99810089193283,0.29178693890571594,72.04151153564453,3.4529809798516924,4.88671875
00116,0.29573806699660515,14.733112955434532,3.8383737383733925,0.33476316928863525,74.58212280273438,2.9765309409126255,4.83984375
00117,0.21335471338991227,3.1027800874580374,1.7614710010267094,0.3962772488594055,76.08574676513672,3.180291761243087,4.5625
00118,0.24702176415624058,198.08328898346466,14.074206513458037,0.3041122853755951,70.1841049194336,4.693430955436294,4.00390625
00119,0.3286528315160042,40.05243954467704,6.328699672498059,0.4240708649158478,75.2142333984375,5.490488721867446,4.9296875
00120,0.28549786530780885,10.73320307664883,3.2761567539800094,0.4593679904937744,70.9681167602539,3.1716802023775155,4.8828125
00121,0.26703051557944324,30.95837905827011,5.564025436522564,0.2657906711101532,66.028564453125,4.065245065876453,3.693359375
00122,0.2773639930344292,25.221926908151083,5.022143656662071,0.2585626542568207,63.658363342285156,3.114226316135159,3.86328125
00123,0.2551123161552005,14.396310223400196,3.794246990299946,0.38566794991493225,76.10273742675781,2.0382043565118226,4.7890625
00124,0.22537919400723364,4.418830738430093,2.102101505263267,0.4873277246952057,75.7052230834961,3.2187593468266598,4.90625
00125,0.20211110167812774,75.58615101050691,8.694029618681254,0.2600174844264984,72.48304748535156,3.59314071565657,4.34765625
00126,0.271160220220991,11.008268280492564,3.3178710463929373,0.37609678506851196,71.05145263671875,3.672818067428614,4.90234375
00127,0.1326352714939298,39.96391396728921,6.321701825243674,0.23291832208633423,69.61152648925781,4.620644651983317,4.7109375
00128,0.13998000422987444,22.229836177264286,4.714852720633412,0.18838180601596832,67.00018310546875,6.835193735072071,3.826171875
00129,0.245141458807367,10.952916158724364,3.309519022263562,0.35259830951690674,75.00926971435547,4.246021860420499,4.1953125
00130,0.17442958140250872,1.9085529425575558,1.3815038699032138,0.29777365922927856,72.65219116210938,3.227270257042934,4.125
00131,0.07934010086808467,68.42490240161897,8.271934622663489,0.15090546011924744,50.57918167114258,6.158659503974225,3.68359375
00132,0.2677281360384827,764.4816370524333,27.649261057981878,0.3053832948207855,63.802242279052734,4.43124657361526,2.509765625
00133,0.28568441657100246,70.93256261446619,8.422147149893915,0.3933343291282654,74.33647155761719,2.944072508177511,4.80078125
00134,0.19035981902453275,5.535315293385574,2.3527250781563014,0.41207394003868103,75.68099975585938,1.8927750948374162,4.84375
00135,0.30152744582136615,36.5178938781111,6.043003713229962,0.28754180669784546,68.77592468261719,4.290618523800639,4.84765625
00136,0.2218223063732495,28.170561675499787,5.307594716583001,0.36905956268310547,73.83851623535156,3.3742598892658724,4.96484375
00137,0.2900806644719349,22.6640737678386,4.760679969063096,0.4431903064250946,73.31702423095703,2.759549687359044,4.9296875
00138,0.27741149824702926,7.540938972144588,2.7460770149696434,0.5004322528839111,73.82492065429688,2.1060050593581487,4.96484375
00139,0.28239108370332244,3.3714503434894216,1.8361509587965315,0.4259135127067566,74.91523742675781,2.8775331788191476,4.92578125
00140,0.26851733454327964,172.64923973155314,13.139605767737217,0.2475365847349167,65.78311157226562,4.043081676524451,4.5
00141,0.25515601518626907,49.06824337277752,7.0048728305928245,0.23894232511520386,59.9801025390625,4.643265168651786,4.27734375
00142,0.27922836760678843,3.361609964571881,1.8334693792294108,0.5197567939758301,73.85111236572266,2.511317031951797,4.8515625
00143,0.30940146735681734,54.85593102960243,7.406478990019646,0.2536490857601166,74.15790557861328,4.466905264709336,4.703125
00144,0.11817148154317456,18.1278266819594,4.2576785554993934,0.21901163458824158,63.35408020019531,6.323029814377135,3.90234375
00145,0.1859755441830454,159.6339350935241,12.634632368752328,0.30979958176612854,70.12348937988281,3.3164550598051115,4.40234375
00146,0.2646227603996289,19.400571849249555,4.404608024472729,0.3475375175476074,75.3044662475586,3.107622167681778,4.86328125
00147,0.2845627588922389,19.845183607011,4.4547933293264,0.40682944655418396,73.40050506591797,2.106781333707406,4.9765625
00148,0.2871096158684274,4.221900973672077,2.0547264960748612,0.5075821280479431,74.61046600341797,2.100009991981852,4.8515625
00149,0.263754148292949,3.3564204630232983,1.8320536190361074,0.38676491379737854,71.41029357910156,3.8470228342852546,4.9453125
00150,0.2522409070810633,34.24887638935403,5.8522539580365125,0.21144168078899384,56.316490173339844,4.293685207385912,4.55859375
00151,0.19222594299347823,4.738440019583442,2.1767958148580315,0.2380034625530243,67.02803039550781,4.4767171388202165,4.90625
00152,0.2562024839749876,28.58606651551394,5.346593917206911,0.3379696309566498,75.84944915771484,2.8584571772105027,4.75
00153,0.2840926934210862,274.52973808771344,16.568938954794703,0.3222128450870514,72.87621307373047,2.897107354886444,4.1484375
00154,0.24912113553258966,29.05905311612757,5.390644962908202,0.29332292079925537,69.99850463867188,3.2685750441291668,4.6640625
00155,0.27655953476509887,26.383472260259904,5.136484426167367,0.3332858383655548,75.51183319091797,2.3660188988609776,4.71875
00156,0.23082714222233647,25.13928968073603,5.0139096203198585,0.2720915377140045,66.37523651123047,5.746435415696834,3.849609375
00157,0.21770239634916966,5.823430622999354,2.413178531107749,0.35580721497535706,75.04644775390625,3.931053717993159,4.953125
00158,0.3007983551927442,20.70350482979943,4.550110419517249,0.3549134433269501,75.39514923095703,3.9720150563622836,4.80859375
00159,0.244269305689273,5.814509142725409,2.411329331038257,0.3681858777999878,76.21571350097656,2.844174904345591,4.60546875
00160,0.22473018809744064,8.915900885166906,2.9859505831756334,0.18387624621391296,62.029197692871094,4.760402989787158,3.541015625
00161,0.30059001741612956,16.745661830464645,4.092146359853793,0.45094195008277893,75.3512954711914,1.9765933395209716,4.75390625
00162,0.2753859644149265,18.62419015250373,4.315575297976358,0.28392183780670166,70.7318115234375,3.005069247574196,4.984375
00163,0.3361190158855949,85.84275349971631,9.265136453378132,0.3891909122467041,71.67023468017578,4.856928688592521,4.16796875
00164,0.2548999235604503,11.82705468642112,3.439048514694307,0.2535686194896698,71.42658996582031,3.9466297933392025,4.65234375
00165,0.28140372428040983,112.866838979051,10.623880598870217,0.33737650513648987,65.25350952148438,3.0794797395852345,4.421875
00166,0.27847964728248414,35.081250981556934,5.92294276365701,0.4145332872867584,72.67721557617188,4.775271704445125,4.375
00167,0.2080644710445797,10.047394282164294,3.169762496176061,0.3687441051006317,73.20711517333984,2.9077343761436616,4.72265625
00168,0.17060674031346432,17.538550318256206,4.187905242272825,0.37230291962623596,65.29499053955078,4.3290011201984235,3.19140625
00169,0.32838650543216663,45.97519445482134,6.780501047475868,0.3257417380809784,72.544921875,4.721585030491126,4.5625
00170,0.28507495432455676,907.0207849748418,30.11678576765525,0.38188403844833374,74.40164947509766,2.618120543532171,4.9765625
00171,0.294763328207782,114.6905551052427,10.709367633303223,0.33752188086509705,68.50462341308594,2.1284183898945273,4.6796875
00172,0.2722028404252397,48.37899244170315,6.9555008764073305,0.3443715572357178,71.91114807128906,3.774098650977906,4.984375
00173,0.2873002073162576,20.43143602628105,4.5201146032242425,0.33870160579681396,71.10001373291016,2.78627777502836,4.45703125
00174,0.18914848913857002,5.9821738007668745,2.445848278362105,0.21273578703403473,62.9683952331543,3.830126870646788,3.853515625
00175,0.23825458380480516,31.100158487663105,5.576751607133234,0.20109079778194427,63.991085052490234,4.304604302666589,4.078125
00176,0.2399596641262823,16.58679730464211,4.072689198139494,0.35842108726501465,70.3760757446289,4.0836522247241795,4.984375
00177,0.06753948462177889,26.384329738624995,5.136567894871535,0.16344870626926422,54.33301544189453,5.287171515157203,3.552734375
00178,0.3073122027763595,23.196274690597267,4.816251103358012,0.4067866802215576,76.47259521484375,2.2778805012603596,4.8671875
00179,0.22719389102134488,60.04974211352596,7.749176866837274,0.3127334713935852,70.7935562133789,3.3410922218755297,4.86328125
00180,0.25894842278594354,34.14892934102678,5.843708526357794,0.24107243120670319,59.77919006347656,5.266208292375541,3.9921875
00181,0.2861445679378921,192.03107735548218,13.857527822648677,0.33581674098968506,76.89591979980469,3.640325934379102,4.55859375
00182,0.1939306002327014,10.171436443314958,3.189268951235527,0.1474495679140091,54.024269104003906,4.252805795341516,3.23046875
00183,0.21124567833180724,45.36981856391645,6.735712179414769,0.2939580976963043,71.09082794189453,5.514308980249664,2.71484375
00184,0.3089476804924189,17.4874377674972,4.18179838914996,0.3656238615512848,75.3305435180664,3.2134774326666142,4.671875
00185,0.27434679433909265,14.054990967753701,3.7489986620101243,0.29186394810676575,74.86795806884766,2.9095674501243685,4.30859375
00186,0.27366493188479607,35.60367386751356,5.966881418925095,0.4514322280883789,73.74654388427734,2.9129956182359527,4.96484375
00187,0.21093292438580807,10.878465245223278,3.2982518468460347,0.2879141569137573,67.26445007324219,3.9165651392880307,4.7109375
00188,0.24662122202508793,43.787236084282696,6.617192462387859,0.251939594745636,62.15353012084961,3.7661099743243733,4.12109375
00189,0.26198661953101565,2.4303643231617387,1.5589625791409294,0.32014355063438416,66.82235717773438,3.439273391568402,3.34765625
00190,0.2994983565746113,8.746078310548263,2.9573769307527007,0.4434318542480469,74.80487060546875,2.5897256166565046,4.93359375
00191,0.26445813528218876,53.84311627573258,7.337786878598518,0.22797755897045135,52.813438415527344,5.124604987935734,3.33203125
00192,0.2997209640892915,16.22684766929945,4.028256157358845,0.3214321732521057,72.69383239746094,3.8069108956671287,4.81640625
00193,0.16503384525802461,17.53339106327092,4.1872892261307815,0.26558050513267517,71.45857238769531,5.485203217700553,4.76953125
00194,0.18077048003625035,30.713285251068836,5.54195680703746,0.21764802932739258,53.38208770751953,4.6230501853611115,4.22265625
00195,0.24032368859120326,10.593269186720654,3.2547302786437857,0.2745446562767029,72.93446350097656,2.7683402150160537,4.93359375
00196,0.2728213118554669,131.71685780720375,11.476796495852131,0.21539254486560822,63.865753173828125,4.02808937098194,3.421875
00197,0.2402184951062576,11.51457618205193,3.3933134517830696,0.28283923864364624,69.84352111816406,3.8271621694566234,4.94140625
00198,0.26983167521209495,15.183207586587203,3.8965635612148306,0.4295389950275421,74.19044494628906,4.399661553368408,4.98828125
00199,0.2267939806622404,24.54331199275447,4.95412070833508,0.21115855872631073,62.26886749267578,3.9924761199988024,4.1171875
00200,0.26055031478715207,52.659708763405796,7.256700955903157,0.2650527358055115,59.741615295410156,2.6207540486881395,4.8125
00201,0.24115640498367003,45.47957710285323,6.743854765848181,0.3225264847278595,66.25519561767578,3.6466483224815605,4.01171875
00202,0.2752085399704583,2.558824522029465,1.5996326209569074,0.36212992668151855,74.47362518310547,2.7482549975035653,4.65625
00203,0.0900676185870515,82.41449151422461,9.07824275475296,0.21792730689048767,48.9425048828125,5.93952641565719,3.021484375
00204,0.2541902911347011,5.047947662591929,2.246763819940122,0.3268032670021057,75.09063720703125,2.998389292241205,4.859375
00205,0.27798250493331744,9.683849936036342,3.111888483868974,0.35345402359962463,75.29293823242188,2.229477001875628,4.84375
00206,0.23957181894333063,617.1055379361111,24.841609004573577,0.3160082697868347,68.55440521240234,3.5433526034185934,4.13671875
00207,0.26766417629012035,3.3213388265994936,1.8224540670753526,0.4686605930328369,73.34993743896484,2.716988139163886,4.91015625
00208,0.2667886766832955,3.263283090214406,1.8064559474878998,0.4738244116306305,73.53323364257812,3.5408810122760435,4.9453125
00209,0.15475463245774793,88.84359283426956,9.4256879236621,0.24302875995635986,55.85122299194336,6.511020235779547,3.8828125
00210,0.2854243390623325,7.641901186794813,2.7643988834455158,0.41740933060646057,73.21381378173828,1.8118403441255309,4.80078125
00211,0.32626638132967434,14.180562361022528,3.765708746175483,0.4210018813610077,75.94413757324219,1.812385137151495,4.5859375
00212,0.23375399491928214,7.51515317575003,2.741377970245991,0.389305979013443,75.68138122558594,3.1996838469226203,4.96484375
00213,0.14661588045707588,34.94727312094736,5.911621868907665,0.24852058291435242,51.9948616027832,4.599986695130795,4.19140625
00214,0.2516582474645317,5.2086268705661745,2.2822416328176502,0.46704724431037903,74.18333435058594,3.4250866096925714,4.9296875
00215,0.24541256653491225,6.918460162082977,2.630296592037289,0.33714067935943604,66.86792755126953,2.221096764655889,4.796875
00216,0.28336057389375807,37.50773447211161,6.12435584140174,0.3739662170410156,68.6600341796875,4.364197867094227,3.451171875
00217,0.3135971413859285,9.316140709215155,3.0522353626834144,0.4257895350456238,76.65164947509766,3.367153972124384,4.9296875
00218,0.28765798882118937,10.613416373019309,3.2578238707792826,0.44478321075439453,71.25537872314453,4.233508729140722,4.8203125
00219,0.27109852359251735,154.10893945244558,12.414062165642864,0.3839656710624695,72.0823745727539,2.4670158524173744,4.953125
00220,0.25442876292521766,18.370678151228805,4.28610290954718,0.39412441849708557,73.82350158691406,4.21836062858142,4.703125
00221,0.2944,7.055754888248981,2.656267096556553,0.36256739497184753,62.1342887878418,3.3551710508303296,4.671875
00222,0.2614059621547147,16.026486244456468,4.003309411531473,0.4607354998588562,72.3439712524414,2.7801684824442923,4.76953125
00223,0.27586134557665537,52.79701742858906,7.266155615494968,0.45377838611602783,71.66107177734375,2.791256441089533,4.80859375
00224,0.28547937004338486,41.16179937905853,6.41574620594195,0.1942654550075531,64.66180419921875,4.200646692509557,4.15234375
00225,0.23085346144356875,6.826708351622176,2.612797036055839,0.44245249032974243,71.46459197998047,3.738095703397975,4.69140625
00226,0.15481522039244316,15.489413820414692,3.935659261218467,0.28937575221061707,68.9984359741211,5.136473631922383,4.94140625
00227,0.34952241370596854,26.837124381614952,5.180456001320246,0.35636088252067566,75.14485931396484,5.367515226307378,4.0703125
00228,0.32254011965653545,117.3372738558068,10.832233096449079,0.39971864223480225,75.80445098876953,2.7583661927875807,4.59375
00229,0.2843572064918465,2.9445766069685644,1.7159768666764026,0.46841755509376526,74.3822250366211,3.2117424960258254,4.96875
00230,0.2679332145944651,5.538186581976122,2.3533352039129745,0.49681776762008667,75.27143859863281,2.8854908412679445,4.96484375
00231,0.2721697464526706,47.111201608465535,6.863760019731571,0.3298352062702179,71.42837524414062,2.578702197714749,4.8828125
00232,0.3239448756786138,212.21148194075073,14.567480287982226,0.41052955389022827,71.53565216064453,4.452962450449719,4.1328125
00233,0.23601979795777822,22.9694852501429,4.792649084811332,0.2507226765155792,63.49684524536133,3.6756840523710195,3.87109375
