sample_id,canny_f1,canny_f1_strict,maniqa,musiq,niqe,qalign
00023,0.7261020248833967,0.21997027046966067,0.4862065017223358,71.2550277709961,2.2753825434565984,4.95703125
00024,0.8257573771910923,0.23343397393790014,0.3682411313056946,73.73269653320312,3.0951159980233025,4.9453125
00025,0.5880565110939359,0.19498450716401475,0.40400129556655884,73.09312438964844,3.6546150071944608,4.296875
00026,0.3931233095957124,0.07983582187234121,0.31429797410964966,71.01710510253906,3.9161087802131367,4.8359375
00027,0.7112911066965013,0.21363821968150265,0.41086360812187195,74.78003692626953,3.998540968994891,4.7734375
00028,0.5463698810882737,0.19224488097016112,0.5030120015144348,74.51527404785156,3.377525213456999,4.953125
00029,0.7775932767294187,0.21232770957728497,0.36396482586860657,73.28156280517578,3.896741522447516,4.85546875
00030,0.40862372403255337,0.13387228047378857,0.35997119545936584,71.79261779785156,4.176873139749495,2.748046875
00031,0.674466761522807,0.21221832532749518,0.38661378622055054,70.59212493896484,4.923655015997169,4.6796875
00032,0.751272025262866,0.19527436458508668,0.2577694356441498,67.0088119506836,3.643511521298293,4.7265625
00033,0.36236325896342503,0.11704983013092649,0.36866995692253113,71.88568878173828,3.785847408563703,4.3125
00034,0.8575648895593331,0.24042562558104003,0.2957543730735779,69.4886245727539,3.4031471981673804,4.62890625
00035,0.8119989581914452,0.25605187069661633,0.4391275644302368,73.54850769042969,3.564238066855252,4.2578125
00036,0.7711183558194045,0.26906367888329713,0.45226943492889404,76.53909301757812,2.8985955745406775,4.9453125
00037,0.7023346127652939,0.22778588131786714,0.38460686802864075,74.90646362304688,3.189922433562435,3.931640625
00038,0.7458302441148733,0.2154499668590615,0.28908154368400574,69.817626953125,3.943335042694613,4.515625
00039,0.8799707899531047,0.2948351562949198,0.4102688729763031,71.0709228515625,3.149728758013461,4.48046875
00040,0.8433381696516903,0.2470313820997133,0.4276237487792969,68.5444107055664,3.070756304266441,3.8828125
00041,0.6653955426892799,0.16230940650247944,0.3099369406700134,64.94792938232422,3.8682972783618457,4.8515625
00042,0.6193833586113049,0.2057085887305221,0.40047687292099,74.60958099365234,2.9380412445315645,4.12890625
00043,0.5300086947295302,0.1633994417376717,0.35812193155288696,67.37262725830078,4.246421846160844,4.25390625
00044,0.714095688945263,0.22714337353356776,0.39164042472839355,58.72809982299805,4.912602581678525,4.7421875
00045,0.9534342964050415,0.31616890548544474,0.41638168692588806,73.61955261230469,2.2457942547993297,4.02734375
00046,0.7062337416710185,0.2233200134098362,0.39145615696907043,74.39846801757812,3.943718727141581,4.97265625
00047,0.769982885271168,0.23087409813350418,0.44050467014312744,73.1331558227539,2.533675714005629,4.94921875
00048,0.8022120523085243,0.20527934696042502,0.32376113533973694,67.99602508544922,2.8347269044920567,3.96484375
00049,0.5726721188333139,0.10756100499430474,0.2683705985546112,75.73053741455078,3.765266462226216,4.81640625
00050,0.9203601681550917,0.23232402282986886,0.39455077052116394,66.9677734375,3.7150162216433813,4.078125
00051,0.7959209342618725,0.27337678135527904,0.4039360582828522,72.97372436523438,3.4691841722933456,4.18359375
00052,0.6287157153102897,0.1551444070619172,0.35748207569122314,73.76266479492188,2.873892869195627,4.70703125
00053,0.5711006681883761,0.12698496456333253,0.39654630422592163,75.11849212646484,3.8883885653586256,4.9609375
00054,0.25989882346398036,0.09024876240458328,0.352708637714386,67.27745056152344,5.32698478018041,2.478515625
00055,0.8303586726832908,0.25588017456038326,0.4360351264476776,74.6286849975586,3.1521795007876015,4.89453125
00056,0.6951259481324162,0.21261601365684513,0.37652865052223206,71.65814971923828,3.602780197069397,4.93359375
00057,0.6616845378619994,0.17383564335834095,0.25125131011009216,55.04356002807617,5.49255657578934,4.4609375
00058,0.7278701953193668,0.22769611724564864,0.3896327018737793,73.07502746582031,4.380214952999322,3.58203125
00059,0.8654906163739363,0.2637137131836853,0.3987353444099426,73.89730834960938,2.9932562511192415,4.84765625
00060,0.8721923887916879,0.25258234428976983,0.4028928279876709,75.5244369506836,3.877144432792036,4.94921875
00061,0.8094575647525124,0.24482736995460533,0.3749537765979767,74.08796691894531,3.18077151791784,4.96875
00062,0.6455341258259283,0.20639987793610293,0.3052731156349182,66.45462036132812,4.906307838629986,4.109375
00063,0.8517905528226436,0.2552741326591522,0.33998551964759827,74.03836822509766,3.7269905665300493,4.1328125
00064,0.6986663343387016,0.217692958540942,0.3154338300228119,72.66602325439453,3.224021823971994,4.890625
00065,0.798468574619313,0.22867882073180087,0.4336629807949066,75.55371856689453,2.91473152636149,4.49609375
00066,0.8950628275899934,0.2855952750479738,0.34356406331062317,69.53229522705078,4.196806692122781,3.337890625
00067,0.8003918634505719,0.24611752268522596,0.38889068365097046,74.6329116821289,5.212731625161092,4.83984375
00068,0.6943816776266386,0.2271010443060456,0.4185361862182617,73.200439453125,3.5565221555193487,4.49609375
00069,0.34841730507431934,0.06445321006165658,0.26247987151145935,67.97782135009766,3.4624940332513563,4.76953125
00070,0.5191468803592794,0.12637897812691892,0.3461454510688782,68.78876495361328,3.7902434770776527,4.98828125
00071,0.5884626917133524,0.18568611063205048,0.39699047803878784,67.59443664550781,4.505954489961148,2.240234375
00072,0.7881703717206384,0.2503034839095342,0.4520452618598938,74.72509765625,2.4889153046011168,4.9140625
00073,0.8593386656317217,0.2630301226514696,0.3793349266052246,73.8369369506836,2.8758369904813867,4.984375
00074,0.887133355650358,0.2554117393072053,0.4256838262081146,73.02847290039062,3.9128544911294907,4.58203125
00075,0.4403346110473689,0.1356897567423883,0.36795932054519653,65.15166473388672,3.5041903028162906,2.48828125
00076,0.709801901688262,0.21041011257248987,0.3001490533351898,70.028564453125,4.451306439455172,4.92578125
00077,0.8355647166090188,0.24092158241196396,0.26967695355415344,62.233909606933594,4.980710556151728,4.16015625
00078,0.855917785134259,0.28544105605940334,0.44738253951072693,75.23257446289062,3.107057716055241,4.92578125
00079,0.7114876821735722,0.2088942304360061,0.45330989360809326,70.57237243652344,2.622914969409583,4.8515625
00080,0.6223059985326221,0.20273147237819192,0.34798693656921387,68.36439514160156,4.645229430140273,4.5
00081,0.6857119711733713,0.19402940675376373,0.31706830859184265,74.49671936035156,3.724099807110174,4.91796875
00082,0.7751952506216937,0.25054379345447075,0.3165980279445648,69.89481353759766,4.651134777101627,3.9375
00083,0.8107793830584867,0.21883288791859576,0.36649569869041443,66.84532928466797,2.5316492512414728,4.02734375
00084,0.6249979576816245,0.19303395321365288,0.31267884373664856,70.14459991455078,4.807554547523103,4.44140625
00085,0.7269532350474314,0.2219468118879582,0.44570454955101013,68.10782623291016,5.224660730505788,4.95703125
00086,0.6399786235796936,0.18803790735905618,0.2637503743171692,61.6607780456543,3.580262592511825,3.390625
00087,0.8233395504534621,0.2106465002957779,0.38747310638427734,72.7015151977539,3.677118780331631,4.08203125
00088,0.5235862432424534,0.15696785623892687,0.3241284489631653,66.05445098876953,3.6113201122111747,4.95703125
00089,0.8342742480136891,0.22661370632759933,0.411129891872406,72.05873107910156,2.092198750535973,4.6640625
00090,0.8079302547889264,0.25293826158080446,0.45871031284332275,74.70677185058594,3.317299825590367,4.94140625
00091,0.8228845901548115,0.2575288085129845,0.3395282030105591,66.35264587402344,3.4955272225649274,2.537109375
00092,0.9043495789392175,0.29006279475307317,0.36628130078315735,75.09312438964844,3.346508058334001,4.9765625
00093,0.6795646741771839,0.16408317264751793,0.28946974873542786,67.10896301269531,4.366163769360256,4.83203125
00094,0.6247689988167718,0.19653262355226242,0.30597159266471863,72.79119110107422,4.98604087344066,4.296875
00095,0.7639814517739675,0.20198705609530593,0.34827256202697754,72.38958740234375,4.662453369879949,4.98046875
00096,0.9188650868469088,0.32163352825449865,0.4765082597732544,74.20417022705078,2.9679106245027302,4.734375
00097,0.7908148423639305,0.24665565742922838,0.3976472020149231,72.40777587890625,2.691693763616131,4.87890625
00098,0.6711529887063558,0.165906553599848,0.24434372782707214,65.36966705322266,3.4956635134797818,4.6640625
00099,0.8933141283825841,0.29336398178247036,0.3583545386791229,74.87257385253906,2.663569127552632,4.88671875
00100,0.7075045093468908,0.22145817733106932,0.365698903799057,70.10781860351562,3.1626655012928233,4.953125
00101,0.7495890731268282,0.21708943061970665,0.3111059069633484,71.23764038085938,4.600689665862802,3.984375
00102,0.8816209403837345,0.27090968905552826,0.37702518701553345,70.83126831054688,2.518825947058242,4.80078125
00103,0.7491205991701428,0.19855435405109575,0.26372116804122925,65.1604995727539,4.791661206986645,4.3203125
00104,0.6452439381495094,0.1932445760535098,0.3252008855342865,62.89641571044922,3.4623401043477,3.865234375
00105,0.620217126233132,0.17962804149457995,0.31650179624557495,71.74687957763672,3.8055453130795254,4.96484375
00106,0.8588967556286055,0.21510579786238015,0.38027241826057434,72.22282409667969,3.4748710467102044,4.21875
00107,0.4869443929441244,0.15557756289710578,0.403486967086792,75.47344207763672,3.635648192107483,4.984375
00108,0.842451296530614,0.26909515762241554,0.30003300309181213,74.94757080078125,4.69473398284718,3.703125
00109,0.784242540045273,0.2330212245341693,0.4539996385574341,73.55994415283203,1.9968841535949122,4.640625
00110,0.7995347013579882,0.24431742150219912,0.3524990379810333,69.51689910888672,4.839396730122363,2.84375
00111,0.7046249694948391,0.2088221342033043,0.35305285453796387,70.83167266845703,2.5402984014524126,4.734375
00112,0.666666856881434,0.18364682270254945,0.34678784012794495,71.83467102050781,4.073266114238267,4.95703125
00113,0.7211904357828257,0.1916786339196879,0.2729383409023285,67.0653076171875,4.248037601390164,4.84765625
00114,0.8884967684362817,0.27049724620132026,0.44531235098838806,72.22529602050781,4.691379903682802,4.8515625
00115,0.7850797599665695,0.23464718365903262,0.34417015314102173,69.54180908203125,3.6078752997700687,4.94921875
00116,0.8064257180154678,0.2709670185167252,0.3617350459098816,73.57617950439453,2.973395929274953,4.61328125
00117,0.6715305945160506,0.22087758360163812,0.4123809039592743,73.88383483886719,3.351587977565829,4.046875
00118,0.7713861478195383,0.2540220152413209,0.33731207251548767,65.06932067871094,3.577180419446176,3.873046875
00119,0.765154499811746,0.22348064685620878,0.4505893588066101,74.01575469970703,6.772648157886375,4.95703125
00120,0.7384615822158768,0.23448320856752095,0.4667976498603821,72.62542724609375,2.824376737761201,4.96875
00121,0.7272159539254246,0.23692296581856448,0.3936227858066559,75.17801666259766,3.1075580072309266,4.95703125
00122,0.7708360728477591,0.2220318569360854,0.2960853576660156,71.2079086303711,2.1036347707628114,4.38671875
00123,0.6293957834362618,0.1450858940418444,0.42027339339256287,75.31659698486328,2.6751263589262053,4.921875
00124,0.6628764419803934,0.22143005337709123,0.43129318952560425,74.07386016845703,3.9887586528460446,4.1484375
00125,0.7194705594502022,0.21679715787590415,0.2672902047634125,69.22730255126953,3.6033830096138293,4.8828125
00126,0.616595855035545,0.1733988172797434,0.3557252287864685,73.49302673339844,4.14851629985303,4.98828125
00127,0.6037872314084245,0.17478508129461592,0.413617342710495,74.98065185546875,4.344636317031371,4.98828125
00128,0.8770206427628559,0.2856327340445899,0.2653527855873108,66.28307342529297,6.116778419428099,3.58984375
00129,0.7539387882685482,0.23367233816937388,0.4020257592201233,74.96434783935547,3.4798520222373495,4.96484375
00130,0.6001633961132797,0.1446547573125474,0.40755072236061096,73.84649658203125,3.079425431071649,4.69921875
00131,0.6506644634540165,0.2036774611642784,0.3390921652317047,72.46208953857422,3.296460733778534,4.46484375
00132,0.8622897666517322,0.27513049546625507,0.28093221783638,62.050724029541016,3.9684815058376963,2.880859375
00133,0.8096078756695426,0.22269241434111253,0.3197475075721741,73.76048278808594,2.220842423240768,4.73828125
00134,0.41457208705299975,0.1337711114700471,0.44477564096450806,75.25873565673828,4.4309282834746435,4.47265625
00135,0.8853853072300446,0.27320536961393,0.3647153377532959,71.06074523925781,4.360668543009175,4.80859375
00136,0.7540099453248962,0.1809392617535267,0.39888206124305725,73.92452239990234,3.076411929611026,4.98828125
00137,0.8499021231132429,0.2612830445235804,0.4681456983089447,73.56159210205078,3.2639386236199375,4.953125
00138,0.7965770826872185,0.2450243402449958,0.5323033332824707,71.59819793701172,2.24616243912004,4.93359375
00139,0.802289875569822,0.24936207510925615,0.43567243218421936,75.0544662475586,2.6575765283703494,4.91796875
00140,0.8164591236881785,0.27976611573783117,0.31376913189888,68.87653350830078,3.352532042986987,4.1953125
00141,0.6050105763157502,0.1897198974331014,0.36192941665649414,68.00404357910156,5.453986037382572,3.048828125
00142,0.7768998591399274,0.24097762171501824,0.5000323057174683,72.6640625,2.221969863968745,4.8671875
00143,0.896494830577084,0.3100238239163674,0.3705866038799286,71.18065643310547,5.121342708510803,4.09375
00144,0.7432934391334459,0.20589463852530257,0.4461357891559601,76.2894287109375,3.107563207169646,4.97265625
00145,0.5353997153970655,0.17718648246053825,0.32737377285957336,69.91832733154297,4.349794042642962,4.0546875
00146,0.593728361514747,0.1687923201758179,0.40153968334198,74.6156234741211,3.5361007754174705,4.98828125
00147,0.8632710219852657,0.2655023844074251,0.408645898103714,72.75542449951172,1.7907535685301648,4.94921875
00148,0.8544355660548764,0.27082831072991537,0.48310568928718567,72.91259002685547,2.429027197047119,4.9453125
00149,0.4602089365123978,0.1566300934781824,0.43076977133750916,74.37943267822266,3.418533893123076,4.1171875
00150,0.6436131999435173,0.21106192707111238,0.33171695470809937,67.7932357788086,4.641064359200859,2.849609375
00151,0.5377606096423241,0.13693390960239646,0.3255569338798523,73.15200805664062,3.8450802998447706,4.98046875
00152,0.6990239478139301,0.21360660794461392,0.44655361771583557,74.64644622802734,3.0872864234799464,4.8359375
00153,0.8785080584150324,0.25987992793164805,0.29809504747390747,66.65487670898438,3.210422999196642,2.9609375
00154,0.8076439745083208,0.2271347983224449,0.33031123876571655,67.88238525390625,3.4682791923442085,4.359375
00155,0.8000741486965876,0.2644087041346667,0.39029788970947266,75.8346176147461,2.30595498634894,4.78125
00156,0.6822875805585785,0.22928913722958455,0.3224322199821472,66.134033203125,4.4212002223029145,3.099609375
00157,0.6323918172474234,0.16588909281144407,0.40592923760414124,76.62464904785156,3.379163253997478,4.953125
00158,0.8716958225390335,0.2764711180947901,0.37036603689193726,74.58304595947266,3.409045301537409,4.828125
00159,0.5576616137642566,0.18762620935941066,0.39991283416748047,75.72311401367188,2.6269409270487323,4.70703125
00160,0.737564948545787,0.23324190062064695,0.2764926850795746,68.09896087646484,5.36145271724522,3.09765625
00161,0.8486959565835291,0.2863586530500726,0.43074148893356323,74.25553894042969,2.2380984454991255,4.8203125
00162,0.7963915570240482,0.24338390145275274,0.32168111205101013,73.00041198730469,2.6325841772289187,4.99609375
00163,0.7968988618132545,0.22880050974353527,0.44784754514694214,73.193115234375,5.68395360395629,4.73046875
00164,0.7595157274200951,0.20690626832808542,0.3210583031177521,69.4213638305664,3.533070625234581,4.19140625
00165,0.69962836238031,0.23418824634013413,0.39232170581817627,67.06471252441406,4.135864882040028,2.75390625
00166,0.7454513881334197,0.2265552340601426,0.37886345386505127,71.29993438720703,3.6843784604703287,4.50390625
00167,0.6460321529873474,0.16259224324474283,0.2906845808029175,68.96737670898438,3.120534826963544,4.19140625
00168,0.7760666535368269,0.2492749573153484,0.3610256612300873,71.10017395019531,4.387353526564181,3.083984375
00169,0.9124490771047823,0.29542320793423793,0.37513861060142517,66.90418243408203,4.651149271163788,3.03125
00170,0.7503006499909266,0.24295017382101144,0.4603908061981201,75.11849212646484,4.023577832209262,4.9765625
00171,0.8676450900701267,0.2724133934513261,0.34594205021858215,69.68017578125,2.801521945391362,4.41015625
00172,0.5077095495329188,0.17014268894225532,0.41009801626205444,74.92112731933594,3.984934767571281,4.98828125
00173,0.8553033901345076,0.2522989112075185,0.3667086064815521,67.87149810791016,2.2538866739939585,3.7890625
00174,0.647289954665765,0.18510595605314978,0.29186952114105225,68.22689056396484,4.063868688658556,4.0
00175,0.7887919035366568,0.21994438570828567,0.28349393606185913,70.71765899658203,3.90872712757661,4.296875
00176,0.588356573994427,0.18905841276256555,0.4241444766521454,74.67985534667969,6.441338289421002,4.8671875
00177,0.5356901192194153,0.1407515758955219,0.2883743643760681,64.39363098144531,4.385596247674045,4.81640625
00178,0.8495672315262132,0.287368855151782,0.4061267077922821,74.54743957519531,3.9918413763435465,4.484375
00179,0.6396862144915565,0.18692159903705932,0.36293360590934753,71.47002410888672,4.660469921055564,4.765625
00180,0.5752860153524879,0.1930240537904286,0.26579606533050537,68.6568374633789,4.954284720636557,4.1640625
00181,0.8706596045030165,0.28394471663490445,0.3580797016620636,72.76863861083984,3.8638251673021307,4.04296875
00182,0.7670483493091426,0.20602580273007864,0.32994019985198975,72.30177307128906,3.687321202676276,4.2265625
00183,0.5021440066993046,0.16433119108859864,0.3360220491886139,72.35826110839844,4.793820625103816,3.921875
00184,0.8789332072581663,0.3080302044145329,0.38035786151885986,72.52252197265625,5.134738811530594,2.791015625
00185,0.7621074956814331,0.17915404606147503,0.2976670265197754,72.96343994140625,3.0468660827979406,4.21484375
00186,0.8108160220504564,0.24471877239537426,0.49071353673934937,75.05240631103516,2.586634145367077,4.9609375
00187,0.4812431820036737,0.15920848089383693,0.33137327432632446,67.76331329345703,3.8261647578419744,3.361328125
00188,0.761243615033805,0.21482775043657723,0.2652070224285126,69.0707015991211,3.7608444442789533,4.7734375
00189,0.6364338470276857,0.21601797436685363,0.4448992609977722,75.2575454711914,3.955842035282373,3.01171875
00190,0.8770413046124106,0.2643806699803481,0.44754984974861145,74.83609008789062,2.920471098567101,4.94140625
00191,0.6879148954421502,0.1930943399341296,0.3189390003681183,61.53144454956055,5.717889449429184,2.833984375
00192,0.7173409292530867,0.22431873372989963,0.40182405710220337,75.4134521484375,3.8530148613643775,4.91796875
00193,0.5114041846738001,0.14734316207370926,0.2741674482822418,68.32121276855469,6.15585589673858,4.8984375
00194,0.7013558063122259,0.18762590835290593,0.34839797019958496,61.131961822509766,4.564631931866448,4.1015625
00195,0.7127990400112735,0.18913105077683814,0.30979862809181213,75.97381591796875,2.287046269618603,4.9375
00196,0.8413816190711225,0.27439344791923903,0.3068709969520569,70.13280487060547,3.589176495782888,4.0234375
00197,0.7094853632075392,0.20393066745477043,0.26494839787483215,73.88360595703125,3.804506956766433,4.81640625
00198,0.7299143399768407,0.200426406991865,0.4407939910888672,74.25049591064453,4.315537219883627,4.9765625
00199,0.7474950690617593,0.2163357424071563,0.2291390597820282,66.02693176269531,4.133408162266841,4.6796875
00200,0.6394736369190093,0.2104982347129446,0.2833496928215027,65.81226348876953,3.4459784517080787,4.51171875
00201,0.7300904293955749,0.20062698817303767,0.35915884375572205,73.1523666381836,4.079639406966502,3.923828125
00202,0.7720330096317964,0.2571648910342464,0.4375370144844055,73.91854858398438,3.0948543910271544,4.62890625
00203,0.5405614432402988,0.15670919801644184,0.3663291931152344,65.4085693359375,4.328154844552883,4.3046875
00204,0.8524834193848131,0.2509773690876053,0.34827688336372375,71.75596618652344,3.826134926952832,4.01171875
00205,0.7775045735693256,0.2621331293896424,0.3601054251194,73.34396362304688,2.8867908179656436,4.3359375
00206,0.6116303780228686,0.20779846976883837,0.4037773609161377,66.90974426269531,4.800113030495195,3.318359375
00207,0.7757677992191063,0.2378919882993579,0.4377818703651428,72.54530334472656,3.4506899454421873,4.88671875
00208,0.7804751920556953,0.2139487424561902,0.4744054675102234,71.24826049804688,3.385011521550802,4.8515625
00209,0.6358327747291982,0.1445310194203412,0.2704487144947052,60.805809020996094,5.727395972459449,4.39453125
00210,0.8660617900405578,0.27170327940575806,0.4442998170852661,73.75653076171875,2.247527042296953,4.96484375
00211,0.9151181740654017,0.32114324153267,0.42188915610313416,75.29071807861328,2.479017502553116,4.5703125
00212,0.5722445471514188,0.15615411468572585,0.3439220190048218,70.85733032226562,3.978690924888191,4.953125
00213,0.5689107062785203,0.1562742011692048,0.2515381872653961,67.49027252197266,3.5254451037004073,4.9296875
00214,0.7044631034586455,0.20999764002778784,0.49588677287101746,73.03268432617188,2.7796894127582488,4.91796875
00215,0.7291959029682653,0.2485020711638362,0.37301406264305115,68.74884033203125,4.101641278479,3.337890625
00216,0.8594342454772822,0.28791991790636984,0.37411507964134216,70.70445251464844,5.14113295070896,2.955078125
00217,0.8961950502412013,0.3088408752392433,0.4244503974914551,74.24491119384766,3.229552319490838,3.576171875
00218,0.8034587772951078,0.23207070583694467,0.48441311717033386,73.96247863769531,3.8868387638386217,4.765625
00219,0.8324519119346246,0.20366525283102124,0.30295416712760925,69.46482849121094,3.9460625754724576,2.478515625
00220,0.7524445465433613,0.21091589456744214,0.36610591411590576,74.18787384033203,3.647506125649174,4.359375
00221,0.8241248363898199,0.2816340318466144,0.4044555425643921,70.1574935913086,3.882872402180796,4.46484375
00222,0.7855888989713853,0.23223631858498683,0.45346933603286743,73.94681549072266,2.1828387836539545,4.6640625
00223,0.7585066774978123,0.24064185807327745,0.5145941376686096,73.5817642211914,2.8555860362385257,4.90234375
00224,0.8256271687300919,0.247743233758383,0.30566346645355225,67.42828369140625,3.5902420780226514,4.44921875
00225,0.4639783318417555,0.154703862297028,0.4491121768951416,75.8455810546875,3.6645268602494525,4.43359375
00226,0.5595533610875489,0.1398661576629773,0.3192700147628784,70.84132385253906,4.713671720565913,4.97265625
00227,0.7730633590984809,0.2649887083849348,0.39523327350616455,74.02735137939453,4.33429338613279,3.958984375
00228,0.9031649546033003,0.31620695272321087,0.3998947739601135,75.39241790771484,3.3103174209335084,4.61328125
00229,0.8306235965571631,0.24085051530925156,0.4295962452888489,73.3553466796875,2.961158176523611,4.98046875
00230,0.7832413941907471,0.23438136016776673,0.4468621015548706,73.48651885986328,2.637615203112239,4.953125
00231,0.8657294379877399,0.24348677970326163,0.30527815222740173,67.83938598632812,3.046593648206818,4.90234375
00232,0.8990462363118518,0.278981612095376,0.4175604283809662,72.4831771850586,5.390874946707792,4.09375
00233,0.7145495062183913,0.22433377870599783,0.28330618143081665,68.21428680419922,3.3137602689237338,4.09765625
00234,0.7985993158853214,0.2487235486510314,0.33980792760849,75.19100189208984,4.183497531267797,4.26953125
00235,0.8473977857369737,0.28955164021839197,0.4342191219329834,72.47000885009766,3.596993653888106,4.82421875
00236,0.7050077254389947,0.23812512694180005,0.43701171875,75.36544036865234,3.373775151594127,4.53515625
00237,0.7618823288237666,0.23786500171317623,0.49493688344955444,72.8647232055664,2.8450005014280384,4.62109375
00238,0.8172420580697392,0.2518617490996491,0.3825814127922058,71.07032775878906,3.7440665584774995,3.21875
00239,0.7128800805280121,0.2106066083124618,0.3217695653438568,72.77934265136719,2.1841273347653436,4.734375
00240,0.7325456621969045,0.21997957866821718,0.4659293591976166,72.8970947265625,2.4031191538811947,4.73828125
00241,0.8421250975234806,0.27799644580717214,0.36463165283203125,71.82633209228516,3.918852007373668,4.12109375
00242,0.8149471077371726,0.26205035327712023,0.3655165433883667,73.5404052734375,4.157404359365007,4.51953125
00243,0.5186308321387029,0.17317978230713804,0.39570173621177673,73.14212799072266,4.087907861774829,3.392578125
00244,0.5826182940215165,0.12633617991330334,0.26416924595832825,59.364784240722656,5.75099505862331,3.2265625
00245,0.6018001450969462,0.19583780216153782,0.4032469689846039,75.06089782714844,3.5069352045478763,4.78125
00246,0.7907554908475252,0.20277131906846532,0.37392377853393555,74.36862182617188,3.631799662035167,4.828125
00247,0.8633833367852628,0.30482359370888407,0.4510313868522644,71.70416259765625,3.0811531648931605,4.6875
00248,0.6206886190449791,0.20872353269877575,0.3487997353076935,68.24400329589844,4.899306585302687,3.455078125
00249,0.6619318763209204,0.1467796501467075,0.37791305780410767,74.398681640625,3.522739661580341,4.81640625
00250,0.7301091783074809,0.2330890958235166,0.3108290135860443,67.57911682128906,3.8156979230807093,4.109375
00251,0.7311536739919307,0.18644959975000494,0.24804876744747162,67.04801177978516,2.36070593607938,4.0859375
00252,0.967547645964888,0.3481279085242337,0.42084258794784546,73.40370178222656,2.9770693513048316,4.18359375
00253,0.8384417853187128,0.2230105869078707,0.332482248544693,72.79219818115234,4.65013469056326,4.7734375
00254,0.6660991589789239,0.22189115138802032,0.3423860967159271,65.99369812011719,3.4346849529045524,2.630859375
00255,0.8481494347396994,0.25646569483411485,0.30308210849761963,69.45306396484375,4.304513417043439,4.92578125
00256,0.46254071809277375,0.15521910633314145,0.31590721011161804,74.21220397949219,4.013601442975872,4.87109375
00257,0.620056570438137,0.14653430122096148,0.4255867004394531,73.95639038085938,3.7905612636590824,4.9296875
00258,0.4187404231750726,0.14836070534706622,0.3006909489631653,66.69424438476562,4.304714771964339,4.08984375
00259,0.6921642854737141,0.1786771229857752,0.39265337586402893,73.73078918457031,4.03915717572472,4.93359375
00260,0.6463088763572102,0.21375685557586838,0.37796157598495483,71.24030303955078,5.068249861183735,3.474609375
00261,0.9055380095026779,0.2992414815884973,0.4117046296596527,73.81544494628906,2.2331817465108292,4.3125
00262,0.8379103823436926,0.27049516419930436,0.29923367500305176,69.86967468261719,2.5037124519072322,4.45703125
00263,0.8497340881194052,0.23562385791473306,0.3202480971813202,68.19829559326172,4.39227789146003,4.69921875
00264,0.4140157831281017,0.13971075787172274,0.36470338702201843,71.62995147705078,4.8764966891357595,4.0390625
00265,0.7765103750932322,0.22247457473638613,0.2988879084587097,65.7387466430664,3.84748560433732,3.25390625
00266,0.6416551355303344,0.18823677228147195,0.2964380383491516,67.21800231933594,4.717752177963411,4.7109375
00267,0.5994311538910434,0.2034068964192039,0.36411207914352417,66.78239440917969,3.5744366520793607,3.0390625
