sample_id,canny_f1,canny_f1_strict,dists,lpips,maniqa,musiq,niqe,psnr,qalign,ssim
00016,0.8283636093308687,0.3437186624710398,0.3591330051422119,0.5259137153625488,0.4443264305591583,69.41014099121094,6.145148474193787,11.663756370544434,3.314453125,0.2531777527473878
00017,0.8075771486282705,0.44138518308260005,0.37415415048599243,0.6126828789710999,0.2633458971977234,69.27131652832031,7.122122061621288,11.078245162963867,2.681640625,0.5450270265370788
00018,0.7803232891855576,0.28736402536474714,0.2358042597770691,0.3143443167209625,0.6322323083877563,76.7376708984375,4.214881989590724,12.43177604675293,4.98828125,0.34177912110246655
00019,0.6277054669279273,0.3223741043752223,0.2504345178604126,0.39935728907585144,0.6368077993392944,75.65802764892578,5.098145128986863,11.83718490600586,4.99609375,0.5691224015378824
00020,0.3944193988755899,0.17800517260766896,0.316287636756897,0.4786612093448639,0.6595839858055115,75.79694366455078,4.664111579381032,9.808452606201172,4.9375,0.44931676350551436
00021,0.7808427517178599,0.36567828284626064,0.27247679233551025,0.4189680218696594,0.3963037431240082,69.93244171142578,4.248561333559905,10.811895370483398,4.10546875,0.25639338802306344
00022,0.7873372836095058,0.30122329369271134,0.3001675605773926,0.561078667640686,0.5639141798019409,76.18921661376953,4.720262109747815,13.628681182861328,4.14453125,0.2356853117994043
00023,0.8192530291939352,0.4226257586297887,0.1994267702102661,0.2991810142993927,0.6340692639350891,73.08555603027344,3.8597366172556296,14.228135108947754,4.88671875,0.5995901136805171
00024,0.8736353834179553,0.4239855863171518,0.1623847484588623,0.23977550864219666,0.4302152395248413,74.93749237060547,3.445682315646948,14.653270721435547,4.23828125,0.639222179802177
00025,0.7223469658278607,0.2793772612652122,0.3833194971084595,0.8493593335151672,0.4570751488208771,70.2889404296875,5.271188729193659,13.254264831542969,3.46875,0.2245016830578881
00026,0.6054420842325847,0.32884520884520885,0.21552151441574097,0.4565437138080597,0.4620046019554138,73.79959869384766,3.9820411228056947,10.142169952392578,4.68359375,0.5489733445810308
00027,0.8397785297108402,0.43474824124575134,0.19659656286239624,0.4203415513038635,0.5940689444541931,75.28394317626953,5.941588134229009,11.989036560058594,4.8515625,0.5714601425240092
00028,0.7738143475587304,0.43496290835368384,0.27695631980895996,0.43637606501579285,0.6503888368606567,75.604736328125,4.346811182244121,13.312625885009766,4.9765625,0.5747568110552432
00029,0.7438233532484875,0.41134124778984593,0.24035179615020752,0.5696223974227905,0.5502109527587891,74.733154296875,3.7541181750627017,9.201554298400879,4.83984375,0.5334483224236435
00030,0.7805588640308981,0.3457602093889467,0.40074634552001953,0.6963157057762146,0.4242889881134033,70.89302062988281,7.1494452888287325,11.270927429199219,2.4921875,0.26933588066262193
00031,0.808332996221713,0.41521853607161663,0.27325892448425293,0.5274208784103394,0.6255998611450195,74.123779296875,5.575275536543157,10.34797477722168,4.54296875,0.5146010600369084
00032,0.688220363155906,0.3155377160326935,0.2542228102684021,0.44044822454452515,0.3732321560382843,66.4057846069336,3.6844084136109587,15.520695686340332,4.08984375,0.379762750067133
00033,0.6478016364719742,0.26519337016574585,0.319888174533844,0.8251689672470093,0.47167953848838806,68.4697265625,6.863651076269512,14.206243515014648,4.03125,0.4437106797584318
00034,0.6962509584161024,0.2958400171104695,0.27751606702804565,0.4020841121673584,0.4639074504375458,68.08512878417969,4.814032812516357,14.140058517456055,4.484375,0.42416796526707284
00035,0.6337829610233282,0.24744522078045533,0.29910385608673096,0.4985441267490387,0.5650540590286255,73.28032684326172,5.0282502231713675,13.275899887084961,4.09765625,0.4934939559833216
00036,0.8266013208358545,0.31716870278839876,0.2698512077331543,0.4568246006965637,0.6800550818443298,76.1104965209961,4.977217966530786,13.782992362976074,4.90234375,0.4049279653269167
00037,0.7564201250405116,0.33470366563891746,0.32645875215530396,0.5354920625686646,0.46880796551704407,75.55584716796875,4.608316713428235,13.681941032409668,3.705078125,0.5068791680930558
00038,0.7227103178149659,0.37186629526462395,0.2648715376853943,0.4840031862258911,0.561596691608429,66.63349151611328,5.4159302837923855,9.26695728302002,4.40234375,0.5050023339488541
00039,0.7743059481234842,0.2812659329727041,0.44045859575271606,0.722149133682251,0.4550146162509918,66.48878479003906,4.645530466547411,10.865917205810547,3.8515625,0.2938849129401582
00040,0.8498569740491609,0.42233402729585934,0.27753645181655884,0.33935704827308655,0.5698479413986206,73.24821472167969,3.5344022711583367,12.366296768188477,3.0859375,0.4926067240895926
00041,0.5800829974733771,0.2552606587694307,0.26218485832214355,0.4860798716545105,0.49195563793182373,67.42523193359375,4.230271403336854,15.893388748168945,4.3046875,0.4042986901193612
00042,0.7558681832752331,0.3066762118098053,0.3009101152420044,0.6827297806739807,0.5389864444732666,71.58228302001953,4.476907482295202,12.74516487121582,3.8359375,0.45149340170582813
00043,0.7406559317653765,0.38188411908577213,0.2926345467567444,0.5218315124511719,0.5209660530090332,70.18405151367188,4.834616917011647,11.983325958251953,4.11328125,0.49346130792614745
00044,0.8092365698336875,0.39554263565891473,0.26571065187454224,0.4528782367706299,0.6105009913444519,76.10090637207031,5.104025643622116,15.505046844482422,4.5234375,0.6757003897366085
00045,0.7904627587182574,0.29409028947157406,0.3509700894355774,0.5601108074188232,0.4004945456981659,70.94852447509766,5.184793102886639,11.796449661254883,3.283203125,0.16334668027495428
00046,0.8066672744769664,0.40788647494662816,0.31364160776138306,0.509473979473114,0.6450383067131042,75.3498764038086,4.559819789963121,9.18017578125,4.9765625,0.47610623955739023
00047,0.7954686889848946,0.4302725588780101,0.2005670666694641,0.4204707741737366,0.5893959403038025,74.15200805664062,2.982561735885745,10.627792358398438,4.93359375,0.48930893446154383
00048,0.5289677360935513,0.21521939421858804,0.4283320903778076,0.5527791976928711,0.34746047854423523,64.89080810546875,5.104939757793894,9.655742645263672,3.197265625,0.22185709463581396
00049,0.7440752405420211,0.32577999753360465,0.26799464225769043,0.5369722843170166,0.3974972069263458,75.3802261352539,3.728590178001032,11.706038475036621,4.51171875,0.39505633166369175
00050,0.9766323765179732,0.6835559340265328,0.3580237627029419,0.24456512928009033,0.34695854783058167,65.46063232421875,9.938161961356078,12.301874160766602,3.30078125,0.38912092577327206
00051,0.8333226666356593,0.3436744611299676,0.3825017809867859,0.616348147392273,0.49306079745292664,71.90241241455078,4.732054277663517,11.226442337036133,3.421875,0.33891180160971585
00052,0.68968313861294,0.2874641520439411,0.24329674243927002,0.6556187272071838,0.45607098937034607,76.68177032470703,3.553526845761744,9.994414329528809,4.82421875,0.33390837199140555
00053,0.17941948362350632,0.08366609621601065,0.3412266969680786,0.4749632477760315,0.6278570294380188,76.84527587890625,5.413159423544114,9.705013275146484,4.89453125,0.4451897098670694
00054,0.8615418374861006,0.3791192330736968,0.47731947898864746,0.87873375415802,0.31929564476013184,66.09651184082031,9.183839483708052,10.739164352416992,2.486328125,0.1278344048395668
00055,0.8643803318110074,0.4100457328889233,0.20146477222442627,0.39682909846305847,0.5248221158981323,74.61871337890625,3.420042147425189,14.61401081085205,4.6484375,0.5430124540718504
00056,0.7990437419477009,0.42994947175011483,0.17082715034484863,0.2943785488605499,0.6102020740509033,74.87366485595703,3.7314104082465116,13.577218055725098,4.89453125,0.6585969299783035
00057,0.7620553109106865,0.49885426214482126,0.20356124639511108,0.40038251876831055,0.44352608919143677,69.51487731933594,4.628685851205619,15.465956687927246,4.25390625,0.6227795676891236
00058,0.7625742283562682,0.4547540780251814,0.34006404876708984,0.7744017243385315,0.5495942831039429,72.60504150390625,6.814877797839045,7.796844959259033,2.767578125,0.566188872336934
00059,0.8189999888827637,0.3392127479359997,0.2876734137535095,0.4888269901275635,0.4533329904079437,73.88319396972656,4.511444887067298,12.998827934265137,4.25,0.24505297124192724
00060,0.8559941126772431,0.3874441975456929,0.18572580814361572,0.34972506761550903,0.5187280178070068,74.3809585571289,3.8156441168169013,12.060436248779297,4.90234375,0.4168633359480392
00061,0.700546723152294,0.3514486233579269,0.23107969760894775,0.34106701612472534,0.6157932281494141,74.5183334350586,5.385235749870866,9.701957702636719,4.96484375,0.5725550503406187
00062,0.8171036457908286,0.3885181583447906,0.3029605746269226,0.5501588582992554,0.34405890107154846,74.22574615478516,6.139179127552988,11.396397590637207,3.943359375,0.4568540288782817
00063,0.8409036756177265,0.3347086978049183,0.40266019105911255,0.6460606455802917,0.31069812178611755,72.4630355834961,5.887425414193842,9.770742416381836,3.4453125,0.16678214942998015
00064,0.7919863484579177,0.3603546990643765,0.2500206232070923,0.4442099332809448,0.49235573410987854,73.73173522949219,3.325303959626723,13.973079681396484,4.78515625,0.5049095310741352
00065,0.5932549434130302,0.2322828771778592,0.26117587089538574,0.42999741435050964,0.5880722999572754,74.9909896850586,5.515656517604737,13.348762512207031,4.18359375,0.29995458923218316
00066,0.8234428218883402,0.32722714150768495,0.4023343324661255,0.5469977259635925,0.44464927911758423,72.07991027832031,6.2972498021763466,10.676990509033203,3.009765625,0.1949190134782331
00067,0.8527256691737581,0.4743682659322607,0.2996331453323364,0.5245653986930847,0.6004111766815186,75.67130279541016,6.065053529427269,12.204551696777344,4.76171875,0.5863068073959926
00068,0.8082330756107581,0.41730426832202494,0.20912671089172363,0.305635541677475,0.5393729209899902,74.08609008789062,5.329051285387225,18.377336502075195,4.33984375,0.7720501407992277
00069,0.6280372506087634,0.3403201360393331,0.24476474523544312,0.3962405025959015,0.4166301488876343,68.51380920410156,3.4352745510082916,10.976381301879883,4.68359375,0.4076470796955475
00070,0.5806239497574898,0.33616919774190984,0.22205877304077148,0.48861163854599,0.5383044481277466,73.04177856445312,4.386562297934016,12.992323875427246,4.9921875,0.5550435760928969
00071,0.2761976381980124,0.10080305248680066,0.3938257694244385,0.7101027965545654,0.3011625409126282,67.24756622314453,6.437205088212086,14.10225772857666,1.703125,0.4709716519193185
00072,0.8607219355044847,0.4627025866695288,0.20144307613372803,0.3582679033279419,0.5724883079528809,75.4268569946289,3.7787127160399585,12.713857650756836,4.88671875,0.4984806063322844
00073,0.8405411773700744,0.3522897375776603,0.27077966928482056,0.49553918838500977,0.5604962110519409,72.38250732421875,3.829716833015523,10.84621524810791,4.92578125,0.3436718451449383
00074,0.8324707655655721,0.3312319854366477,0.4228282570838928,0.5038278698921204,0.561854898929596,71.3704605102539,3.9428337696148485,12.084772109985352,4.203125,0.18546930889601815
00075,0.31170721963705766,0.1267964765878535,0.521558403968811,0.8583276271820068,0.3681725561618805,59.306129455566406,6.034787082816143,7.183117389678955,2.416015625,0.3914988890201926
00076,0.7815635485193916,0.3529509697827354,0.26732730865478516,0.5399625301361084,0.4980028569698334,69.08367156982422,4.796530739488222,17.43547248840332,4.89453125,0.5668448610656592
00077,0.8487767133881139,0.4092071611253197,0.2411895990371704,0.3534576892852783,0.31526389718055725,64.04437255859375,4.584598335556495,15.834354400634766,3.96875,0.5116548665708838
00078,0.8000606908432403,0.3289143861281236,0.25329893827438354,0.4157858192920685,0.6530531048774719,74.6654281616211,4.14251932858407,16.18622589111328,4.8828125,0.4181820273569577
00079,0.635453967802923,0.27735674172618724,0.3175462484359741,0.5166308283805847,0.5713534355163574,73.48477935791016,4.340756713202149,9.75621223449707,4.5625,0.41119380343192036
00080,0.6761883208583247,0.32130578870752935,0.33448368310928345,0.5614161491394043,0.5014926791191101,72.83837127685547,4.445177882718362,9.164491653442383,4.51953125,0.4721081335669333
00081,0.79073403848796,0.3846468553576078,0.24604111909866333,0.5678909420967102,0.5016579627990723,75.2088394165039,4.488518143178131,6.237639904022217,4.91015625,0.43265849443774596
00082,0.86506171582743,0.39714997904396354,0.33473628759384155,0.6196444630622864,0.4407132863998413,71.35792541503906,4.492859810672322,8.849104881286621,3.451171875,0.35510546940617815
00083,0.7549829224182784,0.34022963207512563,0.2556339502334595,0.38870540261268616,0.4546845257282257,67.87165069580078,5.138555253747671,13.148706436157227,3.943359375,0.39967708460439
00084,0.698373257770542,0.3971612564068866,0.28000956773757935,0.5621564388275146,0.5529786348342896,72.59928894042969,5.831458755360368,13.603354454040527,4.34765625,0.5392063328027751
00085,0.767393658898783,0.4866988037850384,0.2763206362724304,0.49713653326034546,0.5974818468093872,72.43021392822266,6.757132871280695,13.397651672363281,4.9375,0.7473456619697891
00086,0.7589341053251887,0.42452464105549087,0.2736990451812744,0.5002647042274475,0.3416099548339844,60.160736083984375,4.846242378871684,12.381701469421387,2.564453125,0.5197415179286295
00087,0.8144944217127394,0.4373062924169938,0.26100724935531616,0.45662039518356323,0.44405508041381836,72.45594787597656,3.6092468762153165,10.77674388885498,3.48046875,0.32526009631298347
00088,0.6664545037099568,0.35277740951875913,0.23513394594192505,0.36349400877952576,0.5438475012779236,64.18895721435547,6.565065114664432,20.148351669311523,4.95703125,0.4012953169916326
00089,0.8263864728485886,0.37259379296798273,0.26645296812057495,0.4048198163509369,0.40927836298942566,70.68307495117188,3.177019931737035,12.038740158081055,3.6640625,0.3306531959340416
00090,0.8549506205677417,0.39746613189196633,0.19811499118804932,0.38619086146354675,0.5871300101280212,75.28736877441406,3.953149096763158,12.09050178527832,4.79296875,0.5012773767028798
00091,0.8148402183306322,0.33994573092020336,0.4520411491394043,0.6007109880447388,0.3717696964740753,64.25408935546875,6.098025144469468,11.677459716796875,2.4140625,0.21445864951651247
00092,0.9252654239470001,0.4202534654642162,0.17023342847824097,0.3208884000778198,0.5731484293937683,74.0156021118164,4.0978746655590275,16.739620208740234,4.953125,0.619143206307944
00093,0.7671606370412559,0.40508833922261483,0.1817779541015625,0.4061189889907837,0.4376024007797241,73.50025177001953,4.090186424512412,12.21794605255127,4.75,0.6148478261959687
00094,0.6836533036552871,0.3079152508494903,0.39161086082458496,0.795552134513855,0.508299708366394,72.18511199951172,6.254959756803735,8.711670875549316,4.1171875,0.4109540226317401
00095,0.8588744125290231,0.5867302144738492,0.2747243642807007,0.538769543170929,0.5644481778144836,73.7318115234375,3.6595226153443403,6.109899520874023,4.9375,0.441322450948424
00096,0.9075299751237429,0.35662374821173104,0.2812991142272949,0.3649410009384155,0.6067075729370117,72.47297668457031,4.30967005933025,14.098064422607422,4.54296875,0.4693164958660945
00097,0.874205172850271,0.39365052877495255,0.29998981952667236,0.4772346317768097,0.4247240722179413,72.90789031982422,2.927850326788962,9.65140438079834,4.390625,0.19375949362969486
00098,0.761496193119976,0.4011671890197774,0.20970851182937622,0.38760679960250854,0.47597238421440125,67.69264221191406,3.204837190529789,13.739501953125,4.40234375,0.5089583876457783
00099,0.8821286216079258,0.3730837133095398,0.21531105041503906,0.41647037863731384,0.460104376077652,75.35343170166016,3.1410371540308906,11.508888244628906,4.5703125,0.4039337518775443
00100,0.852245703697549,0.4610719187920963,0.18750715255737305,0.36806613206863403,0.6115298867225647,70.88800048828125,3.1041601572153215,12.744302749633789,4.84375,0.5526998775182648
00101,0.7357073387134904,0.30266821345707656,0.2789793610572815,0.65594482421875,0.3754456043243408,70.47803497314453,5.5473355988454705,12.876235961914062,3.392578125,0.30647407935057236
00102,0.8483517162508857,0.3474257425742574,0.2452601194381714,0.4685347080230713,0.48655587434768677,71.4142837524414,2.8713211984811746,10.00857925415039,4.5859375,0.3333324154213606
00103,0.8362984015201547,0.4499562763335718,0.24903655052185059,0.494915246963501,0.4930874705314636,72.46073913574219,3.996149309523542,7.067571640014648,4.14453125,0.3333289211091648
00104,0.5910016868452371,0.2880968821373559,0.38408613204956055,0.7124290466308594,0.3044393062591553,63.74620056152344,6.64810260968259,14.919136047363281,3.310546875,0.4370818852055421
00105,0.729232004661362,0.40640505187189896,0.24892735481262207,0.5451600551605225,0.6165617108345032,74.0875015258789,4.871546018852907,10.590827941894531,4.96484375,0.4352222265318915
00106,0.7909009792891953,0.3290068432615338,0.302074670791626,0.6104570627212524,0.4418436288833618,73.55567169189453,3.8846509542337473,12.500564575195312,3.896484375,0.3010684557952408
00107,0.6979516925269738,0.33462169746386405,0.22993546724319458,0.43830394744873047,0.6315421462059021,76.82696533203125,4.494138073866679,12.138994216918945,4.98828125,0.512483869100926
00108,0.8287334019538253,0.3349521707137601,0.2779911756515503,0.5903872847557068,0.42904311418533325,74.95011138916016,5.341870236763302,10.650716781616211,3.697265625,0.49242085419325043
00109,0.7810236460296099,0.39427510162733614,0.22919541597366333,0.3708438277244568,0.5651812553405762,71.52112579345703,3.2383691077180954,12.961691856384277,4.26171875,0.3545537619471102
00110,0.8641674022071453,0.3633912268036859,0.4416821002960205,0.6948788166046143,0.325491726398468,67.99714660644531,7.663176677485471,10.372882843017578,2.267578125,0.251839726368012
00111,0.8513805159774983,0.503639331245313,0.20563030242919922,0.36992061138153076,0.4632091522216797,73.14336395263672,3.3135491947858497,14.042983055114746,4.2421875,0.5847649974191366
00112,0.6721961380962916,0.35323383084577115,0.2647709846496582,0.5378456711769104,0.5940501689910889,72.15237426757812,5.132098400207037,11.944486618041992,4.9765625,0.5187491081525931
00113,0.7635883203277612,0.4281734496124031,0.24896740913391113,0.5065463781356812,0.390936017036438,67.98831939697266,4.030790101028277,10.209199905395508,4.71875,0.44993734082112213
00114,0.8326636266532269,0.4591261451726568,0.14183086156845093,0.11505714058876038,0.6145945191383362,74.6491928100586,7.43204446231335,20.21756935119629,4.7734375,0.8613169733411864
00115,0.5592009933526115,0.23679457407202625,0.3218342065811157,0.49234169721603394,0.6287679076194763,69.8741455078125,5.092028644705118,8.684549331665039,4.9453125,0.42587358286129784
00116,0.8655235545741247,0.3648019622599437,0.22107267379760742,0.5017001628875732,0.5525417923927307,74.18660736083984,2.706203046627512,13.03915023803711,4.4140625,0.5470772383982755
00117,0.7565848793428029,0.2943505310123798,0.31580138206481934,0.4929153323173523,0.6022016406059265,71.43374633789062,5.159699681083524,8.223796844482422,2.822265625,0.4392200071201277
00118,0.7443593001998905,0.3239140894973973,0.2682352066040039,0.5197864770889282,0.4869026243686676,68.284912109375,4.892420653758873,10.16468620300293,3.578125,0.46044952489928953
00119,0.7292079506519376,0.42421737782828806,0.3053082823753357,0.5261578559875488,0.6251490116119385,75.75322723388672,6.719356367484212,6.473648548126221,4.9296875,0.6343589589148129
00120,0.8629850238190317,0.45777300602332904,0.25169527530670166,0.45051687955856323,0.633152961730957,74.41165924072266,3.3922854777577096,9.447010040283203,4.94921875,0.32966949331938983
00121,0.6740155938373507,0.2580054224371657,0.31930357217788696,0.667972207069397,0.6789026260375977,74.69908142089844,4.467148574757866,10.00090217590332,4.91015625,0.4779977206744963
00122,0.7801742910254492,0.33953255249551545,0.2259848713874817,0.4265132546424866,0.33403801918029785,71.2815170288086,2.8752841977291888,12.323968887329102,3.958984375,0.32355501922956226
00123,0.46347623479676403,0.19787516600265603,0.313861608505249,0.4997205436229706,0.4469645917415619,74.6801986694336,3.692614545609998,11.088723182678223,4.5078125,0.3040836501456436
00124,0.8004618507013014,0.375390156062425,0.22548627853393555,0.4078409671783447,0.5943109393119812,73.19624328613281,6.243254431939445,13.791278839111328,3.9921875,0.7532515505328053
00125,0.7938186119081644,0.386449013045557,0.2688782215118408,0.6450812220573425,0.40142515301704407,71.86968994140625,3.3811317177493465,9.703665733337402,4.84375,0.4239007210380009
00126,0.765092031626589,0.3849258399757845,0.21361273527145386,0.4964613914489746,0.6835979223251343,75.19561767578125,4.367576259148188,10.107756614685059,4.98828125,0.5011107711315672
00127,0.44496332991015175,0.19949220166848022,0.30778324604034424,0.5173122882843018,0.7126570343971252,74.35369110107422,5.906766134440074,9.947641372680664,4.98046875,0.5350050893239744
00128,0.9072823336191991,0.5650668384602996,0.2950785160064697,0.5035176277160645,0.3888094425201416,65.90396881103516,5.7394525393660105,14.586246490478516,3.498046875,0.6751024488892194
00129,0.81972884108195,0.36813280122272224,0.30430275201797485,0.5834357738494873,0.5214796662330627,73.46988677978516,3.7885440183733796,11.092071533203125,4.83984375,0.42871681845664145
00130,0.5299381752952467,0.25835379523860363,0.3274795413017273,0.6141861081123352,0.5924434065818787,75.83489990234375,3.9270238622597087,11.174816131591797,4.5625,0.4107044844687464
00131,0.7839142135746946,0.35085520302911605,0.3179718852043152,0.6736562252044678,0.41098979115486145,70.85780334472656,5.04564513881139,12.150505065917969,4.1328125,0.495317299375696
00132,0.8839763428802981,0.34617849908981363,0.30031317472457886,0.5950398445129395,0.39562922716140747,66.28228759765625,6.69635466552128,16.83395767211914,3.439453125,0.3441661680080109
00133,0.8638793955931602,0.3842502669119255,0.2745237946510315,0.4626004695892334,0.5041139721870422,74.07388305664062,2.3537040730900545,9.31125545501709,3.96484375,0.28915718458099904
00134,0.6476311220220226,0.2685404793090021,0.3390299081802368,0.7221972346305847,0.6176045536994934,72.34455108642578,6.1385061497141065,11.307609558105469,4.05078125,0.36432775298507747
00135,0.9021334561503526,0.3536685093716267,0.24672794342041016,0.48142313957214355,0.5683523416519165,73.71401977539062,5.095367999230492,15.067569732666016,3.9609375,0.7011368055459016
00136,0.8445752758211161,0.404502002325281,0.1290873885154724,0.26445960998535156,0.600130021572113,74.60874938964844,2.918000279927399,15.596414566040039,4.984375,0.47852315733790796
00137,0.8787907758002229,0.43835769273680686,0.22443807125091553,0.3888303339481354,0.6318484544754028,74.64964294433594,2.7055049822772665,11.379231452941895,4.8125,0.4767558232640971
00138,0.8259628744841028,0.4082634485579873,0.22365444898605347,0.3594980835914612,0.5951500535011292,72.69741821289062,2.8588921574267596,13.611526489257812,4.828125,0.47996748142100937
00139,0.8486443609675935,0.44796885288139476,0.2650792598724365,0.47106972336769104,0.5171875953674316,75.11444091796875,3.6349765254644444,9.915119171142578,4.515625,0.5252817900462785
00140,0.9085357172175874,0.3759519467982409,0.41490042209625244,0.644671618938446,0.4796611964702606,68.85095977783203,5.176292570177119,10.998645782470703,4.22265625,0.18931048197573072
00141,0.5911081043792199,0.24266365688487584,0.4112313985824585,0.6042400002479553,0.34281542897224426,70.69265747070312,7.1106995946274605,11.769584655761719,2.859375,0.4909593604342542
00142,0.8117444952611717,0.41932862103785434,0.213015615940094,0.31532251834869385,0.664145290851593,74.18487548828125,3.846093301780069,16.684133529663086,4.8984375,0.5820399974511344
00143,0.91043048374295,0.37039541357656147,0.394991934299469,0.6449012756347656,0.40112602710723877,72.45771026611328,9.439880577641818,11.823747634887695,3.46875,0.22207592345111207
00144,0.6189686785477438,0.2596615744146795,0.29385942220687866,0.49229881167411804,0.5986477136611938,76.04158020019531,3.6719494539778323,12.991741180419922,4.9296875,0.43754939854964153
00145,0.8014999282309525,0.33827893175074186,0.404275119304657,0.7415958642959595,0.40881916880607605,70.94635009765625,8.734472242356834,13.894916534423828,3.423828125,0.3543031980697798
00146,0.5859083071595222,0.2686766529911268,0.22991561889648438,0.39841142296791077,0.6812102198600769,75.29390716552734,5.169447999772108,12.190808296203613,4.98828125,0.5960658536405323
00147,0.8289926284305593,0.3726345765203013,0.2228856086730957,0.40853214263916016,0.5252740979194641,73.77983093261719,2.9248400596889117,13.797462463378906,4.8359375,0.3417672136916653
00148,0.8066787828785433,0.36231591008661074,0.2130047082901001,0.3425943851470947,0.5927535891532898,73.49024200439453,4.2920356427830235,15.073800086975098,4.90625,0.522539551611593
00149,0.7888999694125759,0.3645140247879974,0.31068605184555054,0.5498737096786499,0.65554279088974,69.77761840820312,5.2062648693538245,14.046009063720703,3.06640625,0.643113608015004
00150,0.6599711467675394,0.26542514580360943,0.3879013657569885,0.6916187405586243,0.282083660364151,64.29227447509766,5.988289572969752,13.429132461547852,2.486328125,0.4018130066129904
00151,0.5165938498230058,0.2491672218520986,0.2502298951148987,0.5049159526824951,0.6361507177352905,76.01597595214844,5.673988685892099,12.813682556152344,4.97265625,0.6026268655467413
00152,0.6308827682039116,0.27878121564316005,0.34458959102630615,0.5246857404708862,0.5426155924797058,72.7983169555664,3.6935317882649907,10.642231941223145,4.734375,0.45221322149306853
00153,0.7357871187195764,0.30005482122190413,0.34005939960479736,0.5942520499229431,0.3396209478378296,67.75586700439453,6.303632257151633,12.496838569641113,2.90234375,0.26567952951831103
00154,0.6226129701008092,0.25889786152235683,0.41372013092041016,0.6537454724311829,0.42821764945983887,68.04187774658203,4.795756676819837,13.354909896850586,3.978515625,0.31703309326452167
00155,0.8497022395288756,0.3438835019265019,0.24916374683380127,0.4247039258480072,0.44036129117012024,75.3987045288086,3.156614354736418,13.572434425354004,4.75390625,0.4207633923633231
00156,0.7666149508155281,0.3021506795091701,0.2988772988319397,0.5334612727165222,0.36477261781692505,70.1054458618164,5.113221409462469,14.47475814819336,2.72265625,0.42306708083968647
00157,0.7691497704123236,0.37245609144131586,0.19939541816711426,0.41072210669517517,0.6420314311981201,77.10579681396484,4.372628990564437,13.879262924194336,4.97265625,0.5633586898392554
00158,0.8961642724511026,0.40355929572850024,0.25700342655181885,0.49709564447402954,0.5439373254776001,73.63087463378906,3.107712523583,9.96119213104248,4.50390625,0.46960288535311445
00159,0.7289405655799238,0.3193762236801429,0.22707563638687134,0.4312204420566559,0.5703993439674377,73.94638061523438,3.3014096262685895,14.40375804901123,4.55078125,0.4716706723626478
