sample_id,canny_edge_density,canny_f1,canny_f1_strict,canny_precision,canny_recall,canny_tol_px,depth_mse,depth_rmse,maniqa,musiq,niqe,qalign
00176,0.010886430740356445,0.7997500874095592,0.2399596641262823,0.7942664418212478,0.8053099779897286,4,16.5855745709283,4.072539081571631,0.35842105746269226,70.37606811523438,4.0836522247241795,4.98046875
00181,0.1375892162322998,0.9129531381014973,0.2861445679378921,0.8592838911020966,0.9737731689019816,4,192.01939748835497,13.857106389443468,0.3358166813850403,76.8958969116211,3.640325934379102,4.55859375
00199,0.03410148620605469,0.8019619611101798,0.2267939806622404,0.9180672856423737,0.7119266489764974,4,24.54357244367494,4.954146994556676,0.21115855872631073,62.26885986328125,3.9924761199988024,4.1171875
00206,0.1270921230316162,0.720490582291867,0.23957181894333063,0.5717466790979678,0.9738425400786449,4,617.0925948352682,24.841348490677156,0.3160082697868347,68.55441284179688,3.5433526034185934,4.13671875
00210,0.11986374855041504,0.8784383458825578,0.2854243390623325,0.8085848690688122,0.9615023299906343,4,7.642146025993316,2.76444316743776,0.41740933060646057,73.21380615234375,1.8118403441255309,4.80078125
00214,0.05519533157348633,0.7629149175070695,0.2516582474645317,0.6343982445379386,0.9567296213170335,4,5.20839052840382,2.282189853715904,0.46704724431037903,74.1833267211914,3.4250866096925714,4.9296875
00228,0.14999914169311523,0.9255845855572835,0.32254011965653545,0.8874260500809038,0.9671721320453002,4,117.34487832117242,10.832584101735486,0.39971861243247986,75.80447387695312,2.7583661927875807,4.59375
00230,0.05488181114196777,0.8535942884803588,0.2679332145944651,0.8081028363402566,0.9045130716587609,4,5.537933932828053,2.3532815243459617,0.4968177378177643,75.27143859863281,2.8854908412679445,4.96484375
00237,0.051633358001708984,0.8613605939566341,0.28433073375154094,0.7780861261693894,0.9645962610173511,4,39.01295881343746,6.246035447660977,0.46252694725990295,73.1819076538086,2.5674409628951165,4.2421875
00243,0.03229260444641113,0.7542142612264684,0.24280091677862958,0.6300417143489977,0.9393465280849181,4,28.767129673571926,5.36349975981839,0.2773425579071045,71.71611022949219,3.8935883223334242,3.474609375
00245,0.0258028507232666,0.8567254660657593,0.2800984488581077,0.7657750057750058,0.972191887675507,4,5.008924504010646,2.238062667578959,0.40831804275512695,72.84068298339844,3.7057265577477514,4.72265625
00260,0.03316044807434082,0.7913518337810364,0.2566378492085888,0.7048639321278355,0.9020326431917788,4,14.411838650858746,3.7962927509425226,0.30237144231796265,72.40632629394531,4.697491703495245,4.21875
00264,0.005494594573974609,0.6962897855751926,0.19340003113192863,0.8820619630304608,0.5751555525497092,4,240.7872159647194,15.517319870542059,0.24464669823646545,64.7046127319336,4.706624162656013,3.67578125
00294,0.03415846824645996,0.9452480986108048,0.25158357944865783,0.9191322738027933,0.9728914122039793,4,106.18871626478646,10.304790937461393,0.4126661717891693,71.79621124267578,4.012320531847443,4.53125
00315,0.1099860668182373,0.8773599397688566,0.28687514996400865,0.7952396952191019,0.9783935222133546,4,11.033479634529174,3.3216682005476064,0.3174133896827698,74.66838836669922,2.585087431029968,4.453125
00324,0.005178928375244141,0.6000114831533466,0.14824805804692193,0.9658410827732253,0.4351794690889849,4,8.569845473029297,2.927429840838085,0.28938376903533936,69.61642456054688,5.196818979380583,4.62890625
00330,0.04854583740234375,0.7481828504898949,0.2142490542535523,0.8644654644035832,0.6594743845098936,4,11.850409084846156,3.4424423139460383,0.3428438901901245,67.3895492553711,2.7525315357873374,4.80078125
00391,0.10148406028747559,0.6384334367449299,0.2071460369534092,0.4747906168140865,0.9742064969227715,4,16.166004610058557,4.0206970303740315,0.3858200013637543,71.32260131835938,2.585906657694654,4.33984375
00395,0.03457450866699219,0.8752594991456961,0.28214957021267606,0.7993049042864235,0.9671651495448634,4,42.05835883066928,6.485241616984619,0.2863304316997528,66.48059844970703,3.619043940201264,4.8125
00399,0.045227766036987305,0.8198011281271059,0.25417217112108914,0.8543060321878344,0.7879752829205928,4,100.79065197864787,10.039454765008301,0.2521367073059082,55.922447204589844,3.5668653537923882,4.7109375
00405,0.14591097831726074,0.9114583672380022,0.31016129407238474,0.8557880374839664,0.9748755212029808,4,12.262657820078784,3.5018077931375364,0.3474283218383789,71.80810546875,3.18564269371992,4.84375
00423,0.0868372917175293,0.8036818839213239,0.26379992647042033,0.6885223846994416,0.9651007787090318,4,113.86458800704736,10.670735120273925,0.25219830870628357,68.02090454101562,4.829706940508336,3.89453125
00432,0.035568952560424805,0.8490198103201362,0.25374334177326846,0.8703707427590875,0.8286913097199341,4,43.583724132798544,6.601797038140338,0.29911959171295166,72.76102447509766,3.133965242226767,4.75390625
00434,0.054851531982421875,0.8422275245516448,0.27410600687582903,0.7611056053967592,0.9427051014980942,4,8.932208309637321,2.9886800279784587,0.42639002203941345,71.538330078125,2.5114847640829567,4.9375
00443,0.08662915229797363,0.6767023411595221,0.21060860037005164,0.5303303435539936,0.9346737448418156,4,33.34604494127613,5.774603444503885,0.2830078601837158,72.177490234375,2.8020142195707143,4.796875
00464,0.017969608306884766,0.7196895701599823,0.21598987787743004,0.7874751227278758,0.662649001594412,4,29.345600688381854,5.417157989977942,0.2326388657093048,64.7441635131836,3.844319282462866,3.9765625
00471,0.03504347801208496,0.749453677948139,0.228007465676212,0.6360531490036263,0.9120634884358717,4,22.74121527048919,4.768775028294917,0.4025333523750305,67.78514099121094,2.7935108529881654,4.75390625
00476,0.019008874893188477,0.7954355882458456,0.23209603582918775,0.9367482346448595,0.6911695769365991,4,4.581229119578017,2.1403806015702016,0.28642958402633667,71.89478302001953,3.7164414125033156,4.95703125
00500,0.13070201873779297,0.9020980229210005,0.27365196250649954,0.8508803292205092,0.9598766137585488,4,102.34207590621511,10.116426044123246,0.2485709935426712,69.52063751220703,4.177268246625615,4.1875
00510,0.02510690689086914,0.789752645087645,0.2663965303088921,0.6987920916187111,0.9079372623574145,4,23.930020174686913,4.891831985533325,0.2456589639186859,58.79288101196289,4.656578554968273,4.265625
00511,0.22672438621520996,0.9547706775719823,0.33258083808498834,0.9175288737274581,0.9951636169972631,4,34.99021664393371,5.915252880810228,0.45448264479637146,74.3343276977539,3.5519288557188466,4.39453125
00536,0.012015104293823242,0.8069865221228567,0.24120636433666032,0.8044647286437147,0.8095241756889764,4,36.71796022654089,6.059534654289956,0.22454164922237396,63.4675407409668,3.7145905012736398,3.765625
00548,0.033418893814086914,0.7735990758373128,0.2129593945662247,0.8954547724532529,0.6809356685946298,4,8.240541473945449,2.8706343330256203,0.292157381772995,67.44300079345703,3.744701305022836,4.92578125
00564,0.020903587341308594,0.503307884589444,0.15622315706010617,0.35720151466763994,0.8516649633793221,4,88.52531805004783,9.408789404065107,0.22440551221370697,67.32601165771484,3.4998992805773157,3.19921875
00569,0.005067348480224609,0.6112868383103006,0.15248937930260925,0.9398701420909006,0.4529375906155266,4,12.948053780638554,3.5983404203380416,0.2890080213546753,57.94388961791992,5.292287469491282,4.125
00577,0.07101130485534668,0.87767818197822,0.2627528287675025,0.8618601075063037,0.8940877435636116,4,53.41497277854323,7.308554766747201,0.38618093729019165,75.03071594238281,3.2715737510433,4.61328125
00587,0.09128928184509277,0.9304735734026893,0.2907062541888477,0.8854228966165659,0.9803544038540474,4,72.20979022154943,8.497634389731617,0.39714980125427246,71.53440856933594,3.509856278876993,4.04296875
00606,0.05544233322143555,0.6894699810725896,0.2201254878285431,0.5381522477659949,0.9591693766000139,4,9.832320344753235,3.135653097004392,0.3292679488658905,73.3499984741211,3.0334622794067263,4.3984375
00635,0.04232907295227051,0.5983449836966712,0.18826839470513848,0.5178409494145014,0.7084870353126567,4,47.90260694433095,6.921170922924166,0.3012026846408844,68.99047088623047,3.0732971133950815,4.9296875
00641,0.056418418884277344,0.8557348283937185,0.28360398678251036,0.7654752446795923,0.9701253466320781,4,199.5081095043693,14.124733962251087,0.4340440034866333,73.66020202636719,2.6861274850370105,4.69921875
00645,0.09107589721679688,0.5672540045131604,0.18605808526906953,0.39945026178010473,0.9781703672075149,4,56.66229386132279,7.527436074874551,0.31104186177253723,72.11653900146484,3.1665475997230783,4.015625
00651,0.30149316787719727,0.89758977563092,0.3075077100451457,0.8158686778105166,0.9975043212293898,4,2.879505321765062,1.696910522616046,0.4585336744785309,75.4758071899414,4.419334249259824,4.45703125
00656,0.01140594482421875,0.6255350017962155,0.17417804402340484,0.6666596989966556,0.5891892760704642,4,94.65755463399016,9.729211408638943,0.3525085747241974,65.96440124511719,3.856559048836598,4.96484375
00658,0.17618870735168457,0.9321523459444534,0.3125190592787581,0.8835260064764158,0.9864428891090462,4,17.382835465064165,4.169272774125503,0.33076003193855286,65.80123901367188,2.1372745953314785,3.8203125
00666,0.10510039329528809,0.8674578795220408,0.2748041899763042,0.8051735050122157,0.9401861901423771,4,138.80466007739878,11.78153895199599,0.3196929395198822,68.06368255615234,2.72885412472888,4.3515625
00687,0.11773371696472168,0.8829381631479133,0.2960252481361204,0.8001016583267687,0.9849081404302421,4,23.981578060326857,4.897098943285387,0.41192686557769775,74.29584503173828,2.329540593155019,4.453125
00690,0.06686210632324219,0.6776159600263437,0.19693843594009983,0.5286086150335187,0.9436049413526328,4,62.288164813603764,7.89228514522909,0.27672579884529114,64.9597396850586,3.4601267950856824,4.43359375
00694,0.04914259910583496,0.8517673146972016,0.24892142675870044,0.8179401219683775,0.8885131660152232,4,0.8966970802765781,0.9469409064332251,0.2656622529029846,66.82854461669922,2.982345479827026,4.453125
00699,0.062229156494140625,0.7771434707836617,0.24928581480439066,0.6626731747685894,0.9394188739137223,4,61.17407650762745,7.8213858431627985,0.2520257532596588,70.48639678955078,3.640233063423904,4.2734375
00708,0.013853073120117188,0.7500338812979124,0.225421375400162,0.8248313369131213,0.6876741320188599,4,12.124663732490319,3.482048783760836,0.20780691504478455,67.01224517822266,4.814067335278071,4.5703125
00711,0.0661168098449707,0.7708894404830989,0.2508331301308624,0.6400830827149008,0.968890320971229,4,18.622761493098306,4.315409771168702,0.2972256541252136,70.51140594482422,2.920089222840139,4.72265625
00728,0.028936147689819336,0.8722976048127077,0.27714829891324644,0.8314286420526172,0.9173921109715721,4,48.58297438840909,6.970148806762241,0.27193397283554077,76.19163513183594,4.618164072189384,4.25
00732,0.06162405014038086,0.8739810718541237,0.29296505611716944,0.799508647038341,0.9637524345379788,4,7.136820282195232,2.6714827871792908,0.5145007967948914,74.22557830810547,2.192313314863725,4.828125
00734,0.04650259017944336,0.7877727978003887,0.27313641274274725,0.6591316920111153,0.9788034521641079,4,216.32047043779616,14.707837041448215,0.29117441177368164,70.5469741821289,4.564338124542777,4.0390625
00737,0.048957109451293945,0.8642781224605739,0.2859186721119668,0.7800147072430738,0.9689520585797181,4,12.730947828278335,3.568045379234734,0.305742084980011,72.18954467773438,3.564698383301089,4.62109375
00741,0.13058733940124512,0.9357393929311862,0.30135384762668704,0.9101169751863625,0.9628462930519993,4,29.54755712556212,5.435766470844946,0.3333335220813751,75.43951416015625,3.041949418698226,4.91796875
00780,0.03614234924316406,0.9554187473788235,0.3102154873314454,0.949054039791018,0.9618693995112301,4,200.12816104501547,14.146666075263651,0.4039677083492279,73.65904235839844,3.4339219709823094,4.59765625
00784,0.011863231658935547,0.6351750049102532,0.1619812260420754,0.8989911170063105,0.49106736943797236,4,33.49224120277196,5.787248154587114,0.26532018184661865,67.87632751464844,4.147418860276309,4.69921875
00786,0.02177715301513672,0.7351185486032088,0.2519966298643169,0.604652945040508,0.9373754980079682,4,23.91505622219061,4.890302262865825,0.4108642041683197,73.15542602539062,3.795520592739208,4.95703125
00791,0.11575889587402344,0.4699695757456908,0.1539941391603309,0.309491934553723,0.9760928961748634,4,34.21922123755654,5.84971975718124,0.24424497783184052,65.60948944091797,2.925922395382804,3.859375
00867,0.029808521270751953,0.8127383947858663,0.2373320206362188,0.8180378481275895,0.8075071618579905,4,10.438117154240606,3.2308075080760545,0.23880764842033386,53.62514877319336,4.328060613488926,3.345703125
00872,0.011108636856079102,0.7972462263060073,0.25581569302116836,0.7086257592342198,0.9112006293402778,4,1.8565913061576595,1.362567908824239,0.39911195635795593,73.7427749633789,3.494607545723902,4.43359375
00880,0.043031930923461914,0.8076593835721343,0.2600563929799973,0.7011341411387951,0.9523529995370064,4,765.2375268691242,27.662926939662842,0.30009838938713074,70.73770141601562,2.5277022939904707,4.0078125
00884,0.0200040340423584,0.8889408777365614,0.2903682152922993,0.8319726350666842,0.9542842488695361,4,83.9061000033204,9.160027292717004,0.4442591071128845,72.57792663574219,3.119890437354061,4.88671875
00885,0.029547929763793945,0.7904062296629555,0.2458078179445716,0.741271493468245,0.8465171082906554,4,57.7926227200263,7.602145928619517,0.3001088500022888,53.6728515625,5.293695014139381,4.25
00886,0.06203794479370117,0.8627163787615981,0.2809334522316098,0.7906082104178996,0.9492979991231217,4,16.783439411016502,4.096759623289668,0.2585338354110718,69.43896484375,4.382281516560788,4.50390625
00896,0.0011181831359863281,0.3855831423274575,0.08857457093894672,0.9773987206823028,0.24016380060949064,4,12.784668847340154,3.5755655283241774,0.15902912616729736,57.013702392578125,6.510846032859186,4.15234375
00921,0.027938365936279297,0.7141604321420827,0.22890995647665008,0.6049478588861771,0.8714929859719439,4,328.52808896080114,18.125343830140192,0.29292032122612,56.033607482910156,3.0927292528374832,4.140625
00929,0.09061360359191895,0.5645828123368234,0.1864967618273652,0.4000884068610039,0.9587809392465704,4,33.825798867457486,5.815995088328178,0.4266916811466217,70.94702911376953,2.8814726730264786,4.95703125
00931,0.06179928779602051,0.718670256494587,0.24962371464231958,0.5712119750776412,0.9687539313121147,4,41.65492453729354,6.454062638160056,0.24685604870319366,65.48908233642578,4.536846836329062,4.328125
00933,0.06761384010314941,0.8945134832431363,0.25353132701812275,0.9183160374198235,0.8719136684888269,4,10.514938306085723,3.2426745606190153,0.39765557646751404,77.00215148925781,3.2174570902791033,4.81640625
00948,0.013131380081176758,0.713357100189468,0.20772403756137245,0.8889373059534833,0.5956968596994766,4,2.517519822580798,1.5866694118753277,0.29532572627067566,69.86608123779297,3.8407160827578393,4.79296875
00952,0.12333536148071289,0.9068387402052192,0.29937853448228574,0.8376222197306816,0.9885250450950465,4,24.41643336179761,4.941298752534359,0.342888742685318,68.71670532226562,3.0073332727860405,4.296875
00997,0.12882423400878906,0.7612559744596634,0.2654839576458339,0.6198679320708903,0.9862027158098933,4,4.088533564125249,2.0220122561758247,0.4214628040790558,77.26861572265625,2.8392299644023056,4.7265625
01001,0.034636497497558594,0.8637644211726547,0.29707929836292646,0.7982116798369999,0.9410474824997892,4,14.090174519081637,3.753688122244793,0.44067269563674927,71.3577651977539,2.885531561450411,3.9921875
01014,0.014362335205078125,0.569676723162629,0.1442004239284032,0.839624833997344,0.43108001717721156,4,14.051697369556997,3.748559372553274,0.2190692275762558,67.79662322998047,3.7749018882903327,4.04296875
01018,0.013590574264526367,0.7411625296422921,0.2065431441543209,0.8778836201603425,0.64128861003861,4,368.0156310143479,19.183733500399445,0.2325972020626068,61.00278854370117,4.231681227034976,3.728515625
01027,0.0769813060760498,0.8496950012393255,0.27080572843888945,0.7684269534165626,0.9501856642189586,4,26.00819286116654,5.0998228264486345,0.1899747997522354,63.71980667114258,4.168947279071378,4.078125
01029,0.039277076721191406,0.7241379715908626,0.2601845272072786,0.5764416656549715,0.9735925743461125,4,153.65422637751928,12.395734200825673,0.32499298453330994,69.80545806884766,4.604283888932177,3.505859375
01071,0.10597538948059082,0.9133064936117333,0.3008507715017346,0.8541889298594129,0.9812154350767782,4,60.25161131072822,7.762191141084341,0.3690500557422638,75.4671401977539,3.004653736021144,4.55078125
01080,0.003933906555175781,0.5526354329216808,0.19848189557903376,0.41715151515151516,0.8184566145092461,4,0.9364611920159686,0.967709249731534,0.360076367855072,72.25432586669922,4.5053672570366725,4.16796875
01091,0.04142427444458008,0.777993523434124,0.25480551710544586,0.6952160049727764,0.8831475506013494,4,35.920622371200515,5.9933815472736685,0.3726511001586914,72.14518737792969,4.059277488362121,4.68359375
01093,0.0747213363647461,0.7944460777105168,0.24165346155947762,0.7977371060994755,0.7911820917371503,4,10.841761622134172,3.2926830430720435,0.2871353030204773,73.33917999267578,2.651497580163601,4.91796875
01118,0.13860607147216797,0.9161027830608279,0.3087655170481258,0.8578702206565341,0.9828167652411283,4,31.97824452195739,5.654930991794452,0.3800883889198303,74.86883544921875,2.0898788664140135,4.8828125
01119,0.05901002883911133,0.7502332919666966,0.22489747365654264,0.7041849490517401,0.8027254335260116,4,8.011546617368644,2.830467561617452,0.3731028437614441,70.59660339355469,3.4123900766328243,4.98046875
01136,0.12945961952209473,0.7368828301091058,0.2389082495721697,0.5913759477562326,0.9773604312441815,4,37.53815374566953,6.126838805262428,0.2839590609073639,70.07538604736328,4.247713476739584,4.75
01168,0.04529619216918945,0.3054490504795403,0.11095020515509392,0.18088174918151864,0.9811009538950716,4,276.72557123721197,16.63507052095698,0.27941614389419556,62.868377685546875,3.1980016518331613,3.998046875
01175,0.021351337432861328,0.8881247809309756,0.292584320846277,0.8670746141992541,0.9102224576271186,4,10.91700305377575,3.3040888386627483,0.24852703511714935,66.83269500732422,4.353448489892447,4.8125
01207,0.04889845848083496,0.6536283947287976,0.20579874671810655,0.5682342329164534,0.7692278493825494,4,5.499859562125586,2.3451779382651514,0.39639410376548767,69.90234375,2.5202143557497165,4.72265625
01209,0.0663919448852539,0.7801400056332772,0.25736449521219623,0.6604600887714208,0.95279258400927,4,6.28776427578667,2.5075414803720935,0.2848224341869354,72.79231262207031,2.954213774234885,3.337890625
01217,0.19587278366088867,0.9349234806257608,0.3054837244030061,0.8936595459801595,0.9801825374418542,4,5.864084663614515,2.4215872199065047,0.4771028757095337,74.44100189208984,2.130168330659007,4.5625
01227,0.0036389827728271484,0.8345540799236449,0.2818038563005719,0.7870012448404639,0.8882230201863354,4,154.66172232113846,12.436306618974077,0.2572856843471527,55.8889045715332,5.618855865591226,3.685546875
01236,0.08119511604309082,0.8199613419103611,0.2646677007839395,0.7199529006891651,0.952236184299419,4,9.24144312937509,3.0399741988008864,0.4889134466648102,73.85936737060547,2.1654366784536374,4.84765625
01248,0.018795013427734375,0.8263343174855672,0.28021453533523166,0.773010960016237,0.8875593824228029,4,172.38377847102922,13.129500313074722,0.3636285662651062,71.59770965576172,3.426656390083268,4.9296875
01250,0.17100954055786133,0.8094174048278453,0.27359806143756227,0.6874046727434453,0.9840913289814016,4,91.59953926730661,9.570764821439644,0.2243029922246933,63.10661697387695,3.705466728552249,4.2734375
01262,0.24867987632751465,0.9237973234738932,0.3184809155543027,0.8603599673645952,0.9973342754367934,4,71.98183777068795,8.484211087112811,0.3461885452270508,70.8384780883789,5.380198694644385,3.841796875
01273,0.1455233097076416,0.8309377131528582,0.26732617606489284,0.71915349567229,0.9838689287659155,4,21.17762307929344,4.601915153421827,0.37372034788131714,75.3545913696289,2.5912327654009,4.84765625
01274,0.04721498489379883,0.8517226701086738,0.269572515219737,0.7583798741630225,0.9712681481011856,4,6.120402494996121,2.4739447235126577,0.379494845867157,73.06024932861328,3.2961553284337226,4.38671875
01311,0.04723381996154785,0.8100318958417977,0.2869665091455575,0.7081766466612489,0.9461082423767804,4,22.020869610803864,4.692639940460365,0.2878056764602661,58.478370666503906,5.4964779380843956,3.62109375
01318,0.13231706619262695,0.914468598698106,0.29752734313272755,0.8708128970878125,0.9627324214575764,4,35.63902841779665,5.969843249013884,0.34577038884162903,73.98812866210938,2.2688968267637852,4.12109375
01324,0.07795405387878418,0.8163013601788495,0.2561837930333294,0.7195676575025308,0.9430829083875506,4,87.5998898586837,9.359481281496517,0.2743817865848541,64.16449737548828,3.8013818794231926,3.869140625
01327,0.3166513442993164,0.6650773451500483,0.22441292483818276,0.49858748979770084,0.998499265414811,4,35.39251863567934,5.949161170760071,0.3289374113082886,71.12153625488281,6.404106871748147,3.822265625
01329,0.08786535263061523,0.8074378075721425,0.25418430917121704,0.7111067092859817,0.9339577433169856,4,27.02735787188205,5.198784268642242,0.3974767029285431,75.50108337402344,2.274926440901015,4.0703125
01340,0.12852215766906738,0.9297598381337494,0.3056376771604552,0.8857717401184653,0.9783452047824981,4,3.2202740923448716,1.7945122157134712,0.3792235255241394,72.64533233642578,3.1852879005207715,4.85546875
01381,0.0683903694152832,0.8834709958766898,0.26531025598149793,0.8562245075823601,0.912508535579139,4,39.174789330680234,6.258976699963041,0.3048339784145355,73.1893539428711,4.342381091016861,4.51953125
01384,0.12006306648254395,0.8511441687522652,0.2813417546709281,0.7524191738766951,0.9796892994842522,4,10.149283176541088,3.1857939632909544,0.29509106278419495,73.40811157226562,2.8765874094724526,4.7265625
01386,0.13591766357421875,0.8354800338426827,0.2772794400074171,0.7323112545607634,0.9724847006596273,4,3.063204411615607,1.7502012488898546,0.4937853515148163,76.46395111083984,2.1262836973681676,4.8359375
01387,0.10443544387817383,0.8971045771840449,0.2888703922600715,0.8421926151851226,0.9596766374169777,4,14.670185704124254,3.8301678428137134,0.35346314311027527,73.81072998046875,3.290660006390137,4.17578125
01391,0.05293703079223633,0.8949666466232594,0.3003297331470776,0.870871127845285,0.9204334709016821,4,11.080576331898422,3.328749965362136,0.38773295283317566,72.05282592773438,2.9213661167207188,4.96875
01401,0.08260369300842285,0.6786309982268899,0.2386588375237945,0.5156855670846983,0.9921190573531129,4,25.478344562875645,5.047607805968649,0.3689624071121216,74.73452758789062,5.348353137393,4.7734375
01408,0.24070262908935547,0.9510007098289898,0.32341447655412964,0.9115384615384615,0.9940343639587931,4,9.462579494933568,3.076130604336163,0.4282737076282501,76.0531234741211,2.769441711388397,4.59375
01410,0.02853989601135254,0.9060818106113137,0.30695176857729006,0.8817760327471701,0.9317655274400263,4,38.555544246573874,6.209311092752068,0.27740880846977234,61.305908203125,4.552497708053331,3.7109375
01454,0.16801095008850098,0.8131829937496445,0.27593820932861657,0.6866050129915466,0.9969795882196556,4,12.476204507566841,3.532167112066874,0.3839835822582245,75.6854248046875,3.5823994090916504,4.04296875
01455,0.01178431510925293,0.770741214725927,0.2194276277263095,0.9376049527586137,0.6542972075600204,4,13.55455887563708,3.6816516505010464,0.28427135944366455,70.90862274169922,4.449820848654887,4.8671875
01463,0.006502866744995117,0.7972941342634697,0.2388584207443693,0.9043446379468377,0.7129050214987716,4,14.351054282006093,3.7882785380705695,0.18942993879318237,64.89799499511719,4.814969579059488,4.32421875
01465,0.016432762145996094,0.8716813733144713,0.2741098816387493,0.8908653009111485,0.8533062438937739,4,56.94788916797634,7.546382521975436,0.22810769081115723,53.741455078125,4.579773228605791,2.978515625
01466,0.05453968048095703,0.8540008779019204,0.2837503271580049,0.7872186959030583,0.933164053219292,4,34.24970989940386,5.852325170340747,0.3176479637622833,75.90332794189453,2.4558916465001817,4.63671875
01474,0.1401224136352539,0.8751017399739976,0.2986567861542131,0.7953841651409864,0.972578678799457,4,3.032056930069341,1.741280256038453,0.45065274834632874,76.66254425048828,2.1045770007851794,4.65625
01475,0.061795949935913086,0.8268753559416074,0.259688871533341,0.7774498342920858,0.8830118682762071,4,10.027600556136079,3.166638684178553,0.36489036679267883,72.99647521972656,2.6145601742299944,4.87890625
01476,0.05834603309631348,0.8368291684320059,0.25335834800786267,0.7888166524327703,0.8910651963670002,4,20.728546301113603,4.552861331197515,0.3118633031845093,64.75145721435547,3.226664217481151,4.55078125
01483,0.046341657638549805,0.8387608246952153,0.2629717756247617,0.7711747122770373,0.919331464130229,4,21.20083488793871,4.6044364354325396,0.24873994290828705,70.53251647949219,3.6909508411459986,4.73828125
01490,0.27085232734680176,0.9517556862685297,0.3376324556461737,0.9244285177331372,0.9807477149467136,4,25.82217307454163,5.081552230819008,0.39533746242523193,72.55643463134766,2.3191452572352174,4.875
01515,0.036927223205566406,0.7402717981223723,0.2472603886320615,0.6003396089977016,0.9652635093486748,4,13.830058016286147,3.718878596604916,0.3195094168186188,73.32479095458984,3.5991138453970675,3.865234375
01518,0.08049821853637695,0.8723565534945306,0.29872364054354905,0.7792047009483642,0.9908046136229315,4,27.78706233330435,5.2713435036339975,0.32149848341941833,75.19654846191406,3.9524116152439746,3.87109375
01525,0.03742837905883789,0.8225851009695433,0.26230888660824714,0.7975679359942924,0.849222505201234,4,5.701057184841324,2.3876886699989437,0.3205289840698242,71.84256744384766,3.1891403650492847,4.98046875
01532,0.12300705909729004,0.8847912069558089,0.2856646564218366,0.8177132900069584,0.963857492968233,4,22.898158086449342,4.785201990140996,0.43844231963157654,74.06547546386719,3.32308215087856,4.88671875
01535,0.054425954818725586,0.9051160728567442,0.27913614871908693,0.864560472053934,0.9496637781090819,4,47.95226478887078,6.924757381227936,0.4006464183330536,76.46913146972656,4.288288925003238,4.50390625
