sample_id,canny_f1,canny_f1_strict,depth_mse,depth_rmse,dists,lpips,maniqa,musiq,niqe,psnr,qalign,ssim
00066,0.9472422349068323,0.6673719446725194,41.3804857401739,6.432766569694093,0.053338706493377686,0.05946091189980507,0.5054273009300232,74.89019012451172,5.696834179874517,20.22231674194336,3.47265625,0.7679642905083126
00067,0.9457361041718997,0.7926600466755137,40.65581077106483,6.3761909296275645,0.039385974407196045,0.024926036596298218,0.5768429636955261,74.11550903320312,4.119837236966792,34.7707633972168,4.53515625,0.9668889953841079
00068,0.9277642975022262,0.7373056994818653,22.85907421923851,4.781116419753707,0.04731929302215576,0.032839566469192505,0.45935237407684326,70.62763214111328,4.164987991838648,33.76618957519531,4.03515625,0.9622086733364849
00069,0.9295633031636478,0.7282449262607675,8.959697912283092,2.9932754487823354,0.03661644458770752,0.03401050344109535,0.5221039056777954,73.1862564086914,3.4359771815671394,29.94525909423828,4.59765625,0.941635573890045
00070,0.9013356753433455,0.6837206710137658,208.47423570518055,14.43863690606494,0.03705471754074097,0.02396293915808201,0.6159481406211853,73.2428207397461,4.323281879420992,34.41749954223633,4.93359375,0.9199234793557158
00071,0.8795339845418979,0.5537129771760739,217.1614604914167,14.736399169790994,0.11463284492492676,0.10151516646146774,0.44388720393180847,72.10639190673828,3.7358585583829407,29.488075256347656,2.841796875,0.8348548810299388
00072,0.9554023941750086,0.7348806366047745,16.00585748533744,4.000732118667462,0.03707307577133179,0.03247004747390747,0.7328853607177734,75.06086730957031,3.5571180491058505,25.7554988861084,4.9453125,0.9124991687723093
00073,0.9424292937515735,0.6259231905465288,25.257152713018158,5.025649481710613,0.05005151033401489,0.05051949992775917,0.6293869018554688,71.34395599365234,3.296183056700567,24.80600357055664,4.4453125,0.7912473783874595
00074,0.9569916065956348,0.6376243438681496,22.966634249462576,4.792351640840077,0.05499076843261719,0.07080239057540894,0.721805989742279,75.56906127929688,4.198644531170134,20.513708114624023,4.734375,0.7697591271744996
00075,0.784369259298072,0.48216963296173154,7.090485591752284,2.6627965734829018,0.0496063232421875,0.06950761377811432,0.4148014485836029,68.65260314941406,4.444474461638588,31.114212036132812,4.23828125,0.8492437961706434
00076,0.9150944928183766,0.6458228030904758,1779.6656171260036,42.18608321622195,0.03494083881378174,0.02280168980360031,0.5857043266296387,70.60840606689453,4.777412651120923,35.788604736328125,4.578125,0.9616040652425908
00077,0.937428343858266,0.6982390288703431,33.66106463474298,5.801815632605278,0.04579341411590576,0.0426558181643486,0.3615783452987671,62.56303405761719,3.9443753043171568,30.628507614135742,4.45703125,0.9162634591382486
00078,0.9101229576254634,0.5268033065338014,8.962583204071342,2.9937573722784117,0.058941006660461426,0.07273873686790466,0.71268630027771,76.52922058105469,3.3159078470120362,24.852031707763672,4.91796875,0.773287607973727
00079,0.8905375261572661,0.6008954008954009,10.149583853449167,3.185841153204153,0.05410277843475342,0.060643136501312256,0.6996824145317078,74.23986053466797,4.1370017790753275,27.220264434814453,4.875,0.8306574475440733
00080,0.9346319898446063,0.7100274924034149,80.25308154577581,8.958408427046392,0.06273585557937622,0.03819034993648529,0.46380093693733215,73.85868835449219,3.5721974972313486,31.51612091064453,4.19140625,0.9193658545401832
00081,0.9472565156394684,0.7270935960591133,10.86744836244064,3.2965813143983937,0.029716789722442627,0.029659267514944077,0.6024348735809326,75.46605682373047,4.029428877241251,31.353755950927734,4.5,0.9381180388768887
00082,0.9425971888765805,0.6658916849015317,46.966410788678665,6.853204417546485,0.04020583629608154,0.05514917150139809,0.2760283350944519,66.74555206298828,3.4063545267106963,30.363605499267578,3.75,0.8805394906803511
00083,0.9170094086604609,0.5898507286391353,22.010210432711514,4.691504069348285,0.04656487703323364,0.05809234827756882,0.5973476767539978,72.91664123535156,2.9169290842424815,25.715553283691406,4.65625,0.7993028522878985
00084,0.9214917963460434,0.6881508584294962,189.98130114362283,13.7833704565909,0.06529611349105835,0.0559006929397583,0.45261210203170776,66.67337799072266,5.36302710680691,34.45649719238281,4.06640625,0.9166379224654622
00085,0.9434657970399264,0.7759640406907973,2.2785648335611617,1.5094915811494816,0.06013673543930054,0.024520307779312134,0.5518112778663635,71.52159881591797,5.330808576628596,35.05984115600586,4.6640625,0.9602348206652507
00086,0.9031210619055076,0.729197822575821,36.022638735915464,6.001886264826705,0.03503847122192383,0.022339828312397003,0.3240125775337219,63.232460021972656,3.9014803269052853,38.365928649902344,3.39453125,0.969209324931449
00087,0.9314660482989248,0.72376908854345,16.454192007881563,4.056376709316032,0.047107994556427,0.04045260325074196,0.5365675091743469,69.074951171875,2.9999431721431558,28.586864471435547,3.962890625,0.9027593980089581
00088,0.8605074068513685,0.5869555067930342,173.00960048689586,13.153311388654032,0.08711385726928711,0.0850244015455246,0.5627902746200562,62.56547164916992,5.4566024313339545,28.973777770996094,4.36328125,0.7413748680316968
00089,0.9215627742621778,0.662982220914135,6.369834797131626,2.5238531647327713,0.04679816961288452,0.05037336423993111,0.6880258917808533,74.7935562133789,3.4956918871619482,25.052120208740234,4.8359375,0.8528740032202874
00090,0.9225419791703926,0.6389578810247504,13.288558167922574,3.6453474687500744,0.036288440227508545,0.043526191264390945,0.751272439956665,74.97067260742188,3.512176831462372,27.676584243774414,4.9765625,0.884169196890822
00091,0.8825809940875619,0.5307009257509919,32.217368306596704,5.676034558263075,0.10643512010574341,0.10562774538993835,0.5087098479270935,73.32233428955078,5.586174036098769,23.467103958129883,3.919921875,0.6499761194849899
00092,0.9664329087474037,0.6221151037101957,228.04680788783972,15.101218755048869,0.05886340141296387,0.05713452771306038,0.6742393374443054,76.50523376464844,4.175270837542155,24.4484920501709,4.93359375,0.8740576156861133
00093,0.9147235243338865,0.7146743751062744,10.372814231464037,3.220685366729268,0.039106011390686035,0.028141776099801064,0.5814602375030518,75.87112426757812,3.362389368475363,34.096866607666016,4.671875,0.9458057237772691
00094,0.8743679588068954,0.5567864889990704,29.408851353857493,5.422992841029527,0.05351293087005615,0.05351132154464722,0.45324471592903137,75.60816955566406,4.620571430612166,27.31622886657715,3.962890625,0.7840066541727838
00095,0.9393537313602068,0.7908821377690501,86.66126924206249,9.309203469796032,0.02956986427307129,0.0171445794403553,0.6968448162078857,74.58435821533203,4.14733671148658,32.72007751464844,4.9453125,0.9538226639087842
00096,0.9553852815307476,0.5445840945609826,3.3897298723210643,1.841121905882678,0.08414828777313232,0.06657827645540237,0.6386260390281677,74.41424560546875,4.563477725460518,22.800609588623047,4.828125,0.7964073464191253
00097,0.9363423152947589,0.671007818357074,94.48386300466957,9.720281014696518,0.0377732515335083,0.03783397749066353,0.6438589692115784,71.79736328125,3.9886888841232,27.8917293548584,4.84765625,0.8766322279183822
00098,0.9311049901982962,0.7219026155032323,12.579454256516858,3.546752635371807,0.03918647766113281,0.03289224952459335,0.5862677693367004,68.414306640625,3.1850877299801312,32.67710876464844,4.26953125,0.9289336166881648
00099,0.9421297467614018,0.5842064782943097,10.520338873141553,3.243507187157376,0.035954058170318604,0.06954368203878403,0.671154260635376,76.19308471679688,3.519228433391966,24.567119598388672,4.9140625,0.7850807247907556
00100,0.9301250785929264,0.7349659020458772,28.843817197354436,5.370644020725488,0.03789043426513672,0.042681217193603516,0.6206237077713013,73.97752380371094,3.337331713401173,29.36382293701172,4.51953125,0.9081901369331099
00101,0.8695262333772656,0.5508720034510384,24.425840859853107,4.94225058650946,0.05285865068435669,0.07657105475664139,0.48332253098487854,72.59356689453125,3.55056852236534,26.45307731628418,4.125,0.7678715998167519
00102,0.9500922461819075,0.576956865501186,118.34433505453379,10.878618251162864,0.05630403757095337,0.08353468030691147,0.6242657899856567,75.67430877685547,3.03566686261809,22.62363052368164,4.6796875,0.7718670179548877
00103,0.9479255013334743,0.7712361816283173,20.87066230384928,4.5684419996153265,0.026935458183288574,0.01818522997200489,0.4180167019367218,70.84721374511719,3.5107981397227888,34.95332336425781,4.25,0.9493816137997558
00104,0.8509085727286715,0.6224181077951668,94.6474487954063,9.72869203929317,0.05565977096557617,0.05154315382242203,0.28877827525138855,70.74943542480469,2.7066650890627812,33.167266845703125,3.744140625,0.925449690445567
00105,0.9147672862471646,0.7002622705133008,66.74768742047918,8.16992579038997,0.05069345235824585,0.0431094616651535,0.4191834032535553,71.52495574951172,4.76905905041939,32.019676208496094,4.04296875,0.8741238975671278
00106,0.9334565178177997,0.5928901900864418,55.31681804539767,7.437527683672691,0.056288957595825195,0.0829828530550003,0.6611887216567993,75.88285064697266,3.5227772925762917,24.36526107788086,4.91015625,0.7957260098822904
00107,0.9074016277444209,0.6795341098169717,26.412453111366982,5.139304730346994,0.0473749041557312,0.026740390807390213,0.658436119556427,74.96107482910156,3.9352193297541818,33.369327545166016,4.9765625,0.934352322451262
00108,0.9226407926972523,0.626325207319185,14.505781740150914,3.808645656943018,0.0377158522605896,0.04718289524316788,0.40503594279289246,76.71705627441406,3.3772336322300975,26.607608795166016,3.609375,0.8731084217033128
00109,0.9036360949639989,0.6993020827608947,3.2797417322270115,1.8110057239630724,0.037211716175079346,0.04440706968307495,0.6565884351730347,71.40938568115234,3.7101442123531476,27.4565486907959,4.328125,0.8641394599662267
00110,0.9549951014153766,0.6935407725321888,103.24352516603835,10.160882105705111,0.06804919242858887,0.06591998040676117,0.46424388885498047,72.91653442382812,4.259764827816918,26.400066375732422,4.40625,0.8861131222954114
00111,0.9229518925854872,0.7318850849310631,28.403439421348622,5.329487725977856,0.037482619285583496,0.03248631954193115,0.5193623304367065,73.14183044433594,2.822178578537985,30.041637420654297,3.951171875,0.8876332505396721
00112,0.9390735533914517,0.724272173324306,13.551666849999904,3.681258867561463,0.04030966758728027,0.023649711161851883,0.6253412961959839,74.19380187988281,4.375179825668974,35.42937469482422,4.88671875,0.9390518310676477
00113,0.9372225416966987,0.7605575844863948,2.9140894945714604,1.7070704421820033,0.03418135643005371,0.021330907940864563,0.44671395421028137,72.63715362548828,4.285406392611502,35.45212173461914,4.703125,0.942635122525405
00114,0.9516718179326634,0.7522065796192282,54.63585495113953,7.391607061467725,0.04786330461502075,0.021108146756887436,0.7092911005020142,76.20787048339844,6.269822480339795,33.069297790527344,4.8046875,0.9395050449124849
00115,0.9106426791399767,0.618822518263859,19.3628949818325,4.400328962910899,0.042848408222198486,0.03202288597822189,0.5974175930023193,75.25142669677734,4.150579611184191,30.43362808227539,4.7265625,0.8831538047275121
00116,0.9394868793866072,0.5830998296796879,12.858412267896554,3.585862834506718,0.025472164154052734,0.03623930364847183,0.6051909327507019,73.7547378540039,3.4790924396494316,28.559635162353516,4.83203125,0.9054185152951455
00117,0.8579304361443557,0.508939181873399,3.9259742630804033,1.9814071421796187,0.06617134809494019,0.05480922758579254,0.640023946762085,75.16206359863281,4.995097920836489,27.196022033691406,4.46484375,0.7756650825755995
00118,0.9211143093331279,0.6028794241151769,172.58298505169225,13.137084343631667,0.04675912857055664,0.056112248450517654,0.6489587426185608,71.38291931152344,5.022283095163136,27.79785919189453,3.9140625,0.797481349292166
00119,0.9543141525719321,0.7784565086466488,49.321600161221866,7.0229338713405145,0.03803884983062744,0.024447087198495865,0.8137549757957458,76.71839141845703,6.311037792580796,33.81640625,4.9375,0.9727537734049619
00120,0.9545290933294225,0.7500045325162717,11.084904197997746,3.3293999756709534,0.046308279037475586,0.0354667529463768,0.5218282341957092,73.89729309082031,2.9878515447462233,29.841100692749023,4.5859375,0.9016595139589135
00121,0.9169357226690004,0.5755290541330528,30.4604852676737,5.51910185335202,0.05686688423156738,0.07475747168064117,0.4488125443458557,70.20146942138672,3.826506505758511,30.55284881591797,3.734375,0.8361008827438206
00122,0.9211677428360742,0.6108557720332713,29.232128986181145,5.406674484947392,0.056386470794677734,0.05575451999902725,0.3617495000362396,66.61871337890625,4.2826359590328655,24.49437713623047,3.81640625,0.7395523438174763
00123,0.9290791238997334,0.6030879600748597,14.449352862698424,3.8012304406203032,0.05143517255783081,0.06307761371135712,0.6117569208145142,76.47442626953125,1.9479224299173987,24.53742218017578,4.75390625,0.820155860352842
00124,0.8254604174763024,0.5243262163108156,3.5572527548662762,1.886068067400081,0.042721688747406006,0.02825387939810753,0.6348728537559509,75.28734588623047,4.48490967964028,31.75542449951172,4.80078125,0.9134554873953661
00125,0.8901695535533918,0.6143976312380482,65.84384194466085,8.11442184906977,0.06436163187026978,0.10754622519016266,0.3986400067806244,73.48533630371094,4.809317905792682,30.747779846191406,4.3671875,0.7918392461929088
00126,0.9345721536407963,0.710129891687762,11.347445301198132,3.368596933620603,0.02925056219100952,0.017924562096595764,0.6725845336914062,73.47862243652344,4.929780996470351,33.22751235961914,4.83203125,0.9424224256458674
00127,0.9134446101282854,0.6740057522562729,47.06661892173235,6.860511564142454,0.048196494579315186,0.026011887937784195,0.5905195474624634,75.54222869873047,4.244579461738601,35.232887268066406,4.62890625,0.9603213325376427
00128,0.9356064071345923,0.8310173697270471,22.45215891510305,4.73837091362665,0.03479325771331787,0.017540592700242996,0.3544553816318512,68.19202423095703,4.553926976887338,35.253204345703125,3.748046875,0.9768146617938057
00129,0.920048651543499,0.634872731604654,11.513240908058282,3.3931166953198475,0.03916323184967041,0.04343603551387787,0.5814352631568909,76.74214935302734,3.211720791112853,29.127653121948242,4.08203125,0.9054277933378563
00130,0.8941002371513146,0.6431477032138354,1.8125682142010788,1.3463165356635411,0.0240744948387146,0.0336868055164814,0.5344380736351013,76.04541015625,3.202770044345877,29.84628677368164,4.1015625,0.9222140099348898
00131,0.9120345832234493,0.6669369223285228,67.00552782832395,8.185690430765382,0.04252910614013672,0.04698021337389946,0.22094401717185974,70.8855972290039,4.472529313852812,30.652328491210938,3.603515625,0.9547108269552208
00132,0.9005203675993704,0.4799338424867442,833.2189916162985,28.865532934908693,0.11837446689605713,0.11684183031320572,0.41954299807548523,67.14849090576172,6.04441931533402,25.800899505615234,2.6875,0.7339096363166672
00133,0.9421228070470039,0.6859296482412061,57.927948913483206,7.6110412502812785,0.029335498809814453,0.03845924884080887,0.767586886882782,76.00479125976562,3.546055267840675,24.72589683532715,4.84375,0.8857847428248836
