sample_id,depth_mse,depth_rmse
00055,491.2956694311226,22.165190489394007
00056,2405.3659584741426,49.044530362458794
00057,414.18407860274243,20.35151293154252
00058,772.3345288240929,27.790907304801923
00059,189.4857375698488,13.765381853397631
00060,403.94843128998576,20.098468381694804
00061,2884.565313851255,53.70814941748836
00062,1801.1335847159328,42.43976419251093
00063,2518.352994507376,50.18319434339922
00064,420.03445604795354,20.494742156171508
00065,4420.86376487942,66.48957636261055
00066,1302.8627783610582,36.09519051564984
00067,1584.915838699557,39.811001478229066
00068,260.9199202578135,16.153015825467808
00069,304.7870237259416,17.458150638768746
00070,565.1304692795183,23.772472931513
00071,1613.8155710286458,40.1723234457337
00072,544.1314601782336,23.32662556346789
00073,1573.1034284983987,39.662367913406264
00074,163.71276841070718,12.79502905079575
00075,120.75184842766309,10.98871459396699
00076,1581.8460098703945,39.772427759320834
00077,768.9240472423779,27.729479750662072
00078,1544.0835923150546,39.294829078583035
00079,225.208727931755,15.00695598486765
00080,1535.098242260096,39.180329787536195
00081,365.64292227693346,19.121791816588043
00082,1248.8503478472226,35.33907678261025
00083,1418.9962697965993,37.669566891545216
00084,986.0455315815999,31.401361938323628
00085,81.27173412076446,9.015083700153008
00086,821.4123837562574,28.660292806533874
00087,1029.7069031497601,32.08904646682042
00088,804.708736841984,28.367388615133116
00089,334.239567689831,18.282219988005586
00090,359.02807022527554,18.948036051930963
00091,1359.0229458708632,36.86492839910127
00092,474.9045180900811,21.792304102367908
00093,363.4350857428589,19.063973503518593
00094,2791.7830403669,52.837326203801226
00095,1375.760773296198,37.09124928195595
00096,105.40160097885486,10.266528185265692
00097,688.3532913335208,26.236487785782625
00098,1290.4737897050352,35.92316508473377
00099,1103.5420735568598,33.219603753760516
00100,2345.7520262090356,48.432964251726695
00101,653.095187479822,25.555727097459428
00102,543.422596925145,23.31142631683323
00103,871.598087537573,29.52284009944797
00104,2977.7588260154466,54.568844829402856
00105,9226.292798020304,96.0535933633943
00106,455.73654924639715,21.347987006891238
00107,1416.6322274571146,37.63817513452418
00108,574.8575823067604,23.976187818474404
00109,162.291844558508,12.73938163956587
00110,1986.2102858772594,44.56691918763579
00111,883.4019096441879,29.722077815055055
00112,460.53552891269317,21.46009154017506
00113,297.8596039976938,17.258609561540403
00114,319.3568582576073,17.87055842041897
00115,1954.2013370270824,44.206349510303184
00116,182.5590626930018,13.51144191761197
00117,565.9857323796518,23.790454648443603
00118,1569.8530165303976,39.62137070484056
00119,2965.5407608045552,54.4567788324333
00120,738.350717126638,27.17260968561242
00121,1304.226392507361,36.114074714816674
00122,409.4045127503297,20.233746878675973
00123,391.283932208454,19.780898164857277
00124,95.02770379782199,9.748215416055494
00125,945.1581520266783,30.74342453316934
00126,1241.4461813245534,35.2341621345613
00127,1215.19328829154,34.859622606843296
00128,980.8848280573371,31.3190808941983
00129,3684.6129778002196,60.70101298825432
00130,196.98502558984657,14.035135396206428
00131,2367.1194688871306,48.65305199971663
00132,2355.108856745138,48.52946380030525
00133,1766.7003679704483,42.0321349442358
00134,129.9460874255304,11.399389783033582
00135,427.92400515871884,20.68632410938973
00136,1094.2173303107916,33.07895600394292
00137,373.2741665519003,19.320304514988894
00138,286.4007933575084,16.923380080749485
00139,198.6598269397503,14.094673708168994
00140,2672.7640618772284,51.698782015413364
00141,342.7505698393124,18.513523971392168
00142,271.3033580277354,16.471288900014333
00143,382.84949846077444,19.56654027826009
00144,2096.8604112856024,45.79148841526777
00145,689.9787304754132,26.26744621152603
00146,1174.791737787696,34.27523505080156
00147,249.84902652895408,15.806613379498915
00148,117.03313847668468,10.81818554456729
00149,50.27363037737059,7.090390001782031
00150,738.7702852376208,27.180329012681593
00151,1042.4270256032216,32.286638499590225
00152,947.2252342862415,30.77702445471689
00153,1806.684059736701,42.50510627838379
00154,917.9519483888835,30.29772183496448
00155,514.9322456993038,22.69211858111322
00156,455.2642630006268,21.336922528814384
00157,508.33757308976556,22.54634278746257
00158,1946.6601232669807,44.12097146785167
00159,201.43518252172169,14.192786284649033
00160,245.66603082378333,15.673736976987438
00161,160.14610004519295,12.654884434288325
00162,488.962513265688,22.11249676688926
00163,1763.8059856142577,41.99769024141992
00164,602.6580829708913,24.54909535952173
00165,4583.954920391261,67.70491060766022
00166,1096.2460705834053,33.109606922816305
00167,585.3616071843516,24.194247398593568
00168,1753.5556961943576,41.875478459288765
00169,1683.7483038933349,41.03350221335409
00170,1334.6479303510357,36.532833593235495
00171,2350.6675260116376,48.48368309041339
00172,1615.2149042532174,40.189736304848
00173,5725.595126351,75.66766235553335
00174,1437.7469126342205,37.917633267837545
00175,1127.052662028979,33.57160499632061
00176,5034.259786436584,70.95251783014176
00177,569.2867326478547,23.859730355723947
00178,142.63792201123636,11.943111906502272
00179,616.533219984347,24.8300869910749
00180,2047.0701898019067,45.24455978128096
00181,1062.7537808322832,32.59990461385252
00182,893.50943032404,29.891628097580096
00183,2634.7138536559414,51.32946379669226
00184,954.6229507699246,30.89697316518116
00185,374.62298910401927,19.355179903685197
00186,357.2583653313534,18.90127946281292
00187,4019.1993065337083,63.397155350486415
00188,1024.6321213184617,32.00987537180458
00189,89.52756840940813,9.461900887739636
00190,140.1888842194614,11.840138690887933
00191,1324.5144606851109,36.39387943988812
00192,1479.446398302959,38.46357235493031
00193,122.59625217065003,11.07231918663159
00194,1332.6617840533995,36.50564044162764
00195,529.131506524157,23.00285865983089
00196,1502.6541000960653,38.764082603565704
00197,422.6863945337038,20.559338377820037
00198,5265.076729818709,72.56084846402162
00199,616.5305463322605,24.83003315205722
00200,1137.3274905041399,33.72428636019063
00201,1150.0119282413277,33.911825787493775
00202,58.32301246505261,7.636950468940636
00203,1300.6396663878397,36.064382240485415
00204,407.56137600511596,20.188149395254534
00205,259.199368946035,16.099669839659292
00206,2312.133289886933,48.08464713281084
00207,71.49251550575494,8.455324683638999
00208,149.17983521589437,12.213919731842616
00209,2667.7941166774003,51.650693283608504
00210,260.5543097017344,16.141694759278977
00211,220.6861042068937,14.855507537842445
00212,340.38011726486235,18.449393411840465
00213,593.4470328366915,24.360768313759966
00214,151.05922913975263,12.290615490680384
00215,128.92750287218422,11.35462473497844
00216,1874.1347832405345,43.29127837383108
00217,92.83432847325629,9.635057263621025
00218,163.08992301277988,12.770666506207883
00219,932.554361838893,30.537753058122874
00220,546.4456898792483,23.376177828705195
00221,122.41836655705333,11.06428337295522
00222,280.54852203722305,16.749582742182657
00223,563.3540732854459,23.735081067597935
00224,509.8694241813868,22.580288398986113
00225,89.39317018873697,9.454796147391914
00226,739.4678760798964,27.193158626387934
00227,2956.02923049153,54.369377690861334
00228,1574.1360331260557,39.675383213348496
00229,134.85005768629037,11.612495756136592
00230,168.5238482839361,12.981673554820892
00231,1953.5614525478604,44.19911144522999
00232,1171.9846600606922,34.23426149430848
00233,1259.3263861376415,35.48698896972863
00234,1468.6377047481603,38.32280919698033
00235,800.0777606492866,28.285645841120306
00236,879.768990609524,29.660900030334954
00237,469.01281099889974,21.65670360417069
00238,2566.9493123184457,50.66506994289503
00239,3182.9330714585585,56.41748905666184
00240,796.2520971616165,28.21793927914681
00241,530.5784813508734,23.034289252131774
00242,982.5805360634088,31.346140688502768
00243,1182.3382807697276,34.38514622289293
00244,253.55103887324842,15.923286057634222
00245,240.2704987802365,15.500661236871041
00246,201.2444275922109,14.186064556183682
00247,625.9447446795225,25.01888775864192
00248,2260.4345117559055,47.54402708812018
00249,446.09137656624824,21.120875374052286
00250,1558.7535459596586,39.48105299963083
00251,733.438121055882,27.082062717892853
00252,1596.7100230140338,39.95885412538795
00253,1644.1575233966328,40.54821233293316
00254,750.9883218573491,27.404166140522303
00255,1649.5951423787685,40.61520826462384
00256,443.7668826385964,21.065775149246143
00257,626.9259884685675,25.038490139554494
00258,3411.585647255266,58.408780566411984
00259,281.60053700476465,16.78095757115084
00260,214.39316849316583,14.642170894138815
00261,373.0755201831876,19.315162960306278
00262,746.0919904562335,27.314684520532786
00263,741.5555732499558,27.231518012221716
00264,976.5219835943543,31.249351730785623
00265,1207.9403144643677,34.75543575420063
00266,519.8459676284368,22.800130868669083
00267,314.3552759264053,17.730067002874108
00268,1009.972033795167,31.78005717104938
00269,587.4817942290674,24.238023727793227
00270,431.04855314012934,20.761708820329055
00271,2555.8553532881124,50.55546808494717
00272,1504.696065068044,38.79041202498426
00273,1289.8239244624774,35.914118734315025
00274,651.4432838189853,25.523386997398784
00275,4249.168609334817,65.18564726482984
00276,131.4234875846495,11.464008355922003
00277,3022.6126307816803,54.97829235963664
00278,329.95782687177206,18.16474131034549
00279,834.0369331111092,28.879697593830674
00280,942.3492341098515,30.69770731031638
00281,345.260284956496,18.581180935465216
00282,107.51899529120472,10.369136670485384
00283,151.98639576030354,12.328276268818101
00284,381.3021904250856,19.52696060386986
00285,1555.1217399131328,39.435031886802534
00286,1501.3471030782957,38.74722058520192
00287,278.4185773695306,16.6858795803377
00288,847.459587897675,29.11115916444543
00289,1225.8985872474123,35.012834607432346
00290,4314.240743031841,65.68288013654579
00291,141.276309260339,11.885971111370706
00292,1028.5851906704052,32.07156358318698
00293,547.7361693299332,23.40376399919323
00294,5234.870911240873,72.3524077777711
00295,270.01167793685454,16.432032069614962
00296,1287.0781110528997,35.87587087518433
00297,244.19016582511404,15.626585225989523
00298,936.5273569280961,30.60273446815
00299,1171.4406468296527,34.226315121988414
00300,884.2455438768595,29.736266475078196
00301,1517.7932251727393,38.95886580962977
00302,3223.0354206916895,56.77178366663927
00303,549.5945180957559,23.44343230194239
00304,413.7894865609334,20.341816206055285
00305,560.682387892439,23.678732818553424
00306,139.38865853536083,11.806297410084198
00307,1419.3578434110325,37.67436586607706
00308,1277.4484591863584,35.741410984827645
00309,319.8815166551231,17.8852318032259
00310,766.9220954162168,27.69335832679411
00311,1361.2695048381438,36.895385955945
00312,277.16856307418993,16.64838019370623
00313,556.6637928009343,23.59372358914409
00314,1606.309391246648,40.078789792690195
00315,183.67160296166267,13.552549684899247
00316,808.5247969159838,28.434570454219696
00317,671.6241153530071,25.91571174698868
00318,336.66143142637844,18.348335930715308
00319,238.2728546392176,15.436089357062482
00320,2993.721911148451,54.71491488751902
00321,285.3048848066871,16.890970511095183
00322,376.17620465669734,19.395262428147173
00323,2435.952739555914,49.355371942230505
00324,205.87043853077512,14.348185896857315
00325,605.2968020329104,24.60278037200085
00326,4000.5823120859623,63.25015661708643
00327,431.9998555999621,20.784606217101206
00328,280.31548637347964,16.742624835236548
00329,238.6721009069158,15.44901617925607
00330,1240.7546846503851,35.22434789531788
00331,484.9420989370601,22.021400930391785
00332,361.60440226395536,19.015898670953085
00333,831.0640643762168,28.828181773677937
00334,1997.2676299312013,44.69080028295758
00335,376.35046271797563,19.399754192205005
00336,702.8119989665274,26.510601633432
00337,216.20297208973653,14.703842085990196
00338,794.9788429830128,28.195369176214253
00339,260.38481368069966,16.136443650343146
00340,1031.5809141275183,32.11823335937888
00341,1106.0303945821595,33.25703526446937
00342,896.0622069490997,29.934298170311255
00343,1403.0146647831675,37.45683735692547
00344,825.1025678499201,28.72459865428793
00345,237.9392239063723,15.42527873026521
00346,159.4138868864112,12.62592122921774
00347,410.7293394086963,20.26645848214967
00348,363.60073192910846,19.068317490777954
00349,694.3205224135256,26.349962474613235
00350,2260.066833138926,47.54016021364385
00351,2171.276928607286,46.59696265431135
00352,46.324488699778215,6.806209569193283
00353,451.31491337646054,21.244173633645072
00354,228.57957808064302,15.11884843765037
00355,673.7546791979823,25.956784839382212
00356,1059.463471525484,32.5494004787413
00357,657.7009996291389,25.645681890508175
00358,679.3562081710917,26.064462552891662
00359,234.70506896224194,15.32008710687514
00360,138.9358955104672,11.787107173113647
00361,259.2025889158991,16.09976984046353
00362,512.8928036043345,22.64713676393408
00363,3540.3346659436015,59.500711474263916
00364,67.12171219900418,8.192784154303357
00365,644.8385573873157,25.393671601155194
00366,462.3941995099666,21.50335321548634
00367,321.74951548564127,17.937377608938306
00368,313.02596327647535,17.6925397633148
00369,368.66916459901915,19.200759479745045
00370,525.800345379364,22.930336791668893
00371,1119.8761862321176,33.46455118826663
00372,991.94069744751,31.49509005301477
00373,615.373629437481,24.80672548800992
00374,521.8236228739449,22.843459082939802
00375,118.03643181426602,10.864457271960989
00376,703.1447171674622,26.51687608236427
00377,825.8812442309858,28.738149631299954
00378,1751.0959904157758,41.84609886734695
00379,899.2851789614749,29.988083949486917
00380,1814.1945762088112,42.593363053518225
00381,713.5729959485071,26.71278712430635
00382,963.3267577839715,31.037505663051782
00383,605.1691617185714,24.60018621308732
00384,471.04749147873275,21.70362853254572
00385,1056.1627686467662,32.49865795147188
00386,296.27237912610354,17.212564571443256
00387,794.2876786900515,28.183109812262582
00388,2704.1466547452283,52.00141012266137
00389,257.82536175764875,16.0569412329263
00390,575.0951684765024,23.98114193437215
00391,463.43242966106845,21.527480801549178
00392,282.87281324068715,16.818823182395583
00393,297.6634074957838,17.252924607027754
00394,1632.2218984220028,40.40076606231623
00395,159.5993650223272,12.63326422672807
00396,1803.658087924126,42.46949596974429
00397,562.3500678526906,23.71392139340709
00398,182.00712453256665,13.491001613392783
00399,1417.9224873848998,37.65531154279433
00400,4060.4319414263427,63.72151866854982
00401,1320.4394658522776,36.3378516956118
00402,1316.7112521308366,36.28651612005259
00403,390.92236284930345,19.77175669608807
00404,175.36181067992732,13.242424652605251
00405,430.6565491591597,20.75226612105675
00406,1448.0519102002736,38.05327725965628
00407,182.93834111564803,13.52547008852735
00408,420.9292727677612,20.51656093909896
00409,233.93301988790463,15.294869070636226
00410,713.2554532731931,26.706842817397813
00411,1121.8429096404998,33.49392347337797
00412,1636.6626324245922,40.45568726921584
00413,347.8877376549889,18.65174891679032
00414,1155.5705650629552,33.993684193728626
00415,1982.8007374943584,44.52865074864001
00416,353.2352347672217,18.794553327153633
00417,2042.7184537335552,45.196442932310006
00418,978.2514484426991,31.27701150114408
00419,397.41946815266095,19.935382317694863
00420,4409.201246558659,66.40181659080314
00421,362.8332882451159,19.048183331885376
00422,194.01726805768646,13.929008150535575
00423,2009.3018708030627,44.82523698546459
00424,924.2778998849726,30.40193908100226
00425,329.2722748842899,18.145861095144806
00426,880.3216286607756,29.670214503113648
00427,1677.9784272965812,40.96313497886339
00428,70.31251496494855,8.38525580796129
00429,4307.669111733624,65.63283562161263
00430,342.235665114271,18.49961256659909
00431,320.14298586229916,17.892539949998692
00432,1777.1224543194144,42.1559302390472
00433,1553.649113298977,39.416355910953726
00434,626.6273736168744,25.032526313116588
00435,388.6419428170652,19.714003723674836
00436,4015.742865530964,63.369889265572844
00437,866.2699280146123,29.432463845465136
00438,199.27045770525692,14.11631884399247
00439,2049.168616193193,45.26774366138866
00440,143.35933262165045,11.973275768211908
00441,542.7639437996611,23.29729477427929
00442,256.0995234711504,16.00310980625798
00443,381.6226243925756,19.535163792315014
00444,243.66650432226746,15.609820765219165
00445,5226.535464957717,72.29478172702174
00446,368.6566391605234,19.20043330658252
00447,1672.3478767734355,40.89435018157686
00448,1432.2139009342927,37.84460200523045
00449,2111.615262244766,45.95231509124177
00450,1524.959715027128,39.05073257990339
00451,1567.9096818759972,39.59683929148888
00452,293.1990227552012,17.1230552984916
00453,4267.496906324632,65.32608136360723
00454,561.3410409968063,23.692636851916806
00455,3415.1353842081116,58.43915968088617
00456,3668.5313894243336,60.56840256622535
00457,390.39113520906307,19.75831812703356
00458,1105.357541309525,33.24691777156982
00459,473.9132923033151,21.769549657797587
00460,172.87327604538285,13.148128233531297
00461,1288.247564692713,35.89216578437017
00462,2573.1007439274053,50.725740447305505
00463,886.6971831601469,29.77746099250483
00464,427.67121978929765,20.680213243322655
00465,1126.753565715986,33.567150098213375
00466,511.78110133630264,22.622579458061423
00467,2437.716449728874,49.37323616828123
00468,205.56669960878,14.337597414099058
00469,94.37815457911503,9.714841973965147
00470,2189.7362791478436,46.79461805750575
00471,160.13084675400557,12.654281755753884
00472,1851.1363049371228,43.02483358407238
00473,674.7709894264939,25.97635442910521
00474,1056.2478374704574,32.4999667302977
00475,876.4321801139643,29.604597280050346
00476,381.8086866434162,19.539925451326987
00477,2562.3352918355413,50.61951493085983
00478,2777.67087795524,52.70361351895371
00479,242.37343732672727,15.568347289507876
00480,466.1603890795819,21.59074776564216
00481,190.08030987863023,13.78696158980035
00482,1558.5805276051497,39.478861782036596
00483,251.39259468756035,15.855364855075406
00484,4327.640597099111,65.78480521441946
00485,657.3429417357474,25.63870007889923
00486,835.4036438873052,28.903350046098552
00487,1301.5430864726154,36.07690516760848
00488,166.58695486716755,12.906856893417837
00489,1675.3784884958036,40.93138757110249
00490,2417.907042562344,49.17221819851474
00491,2608.3110075660456,51.07162624751679
00492,133.4780065021016,11.553268217353114
00493,2223.191919280986,47.15073614781625
00494,967.409992238744,31.10321514311252
00495,905.0262307018555,30.083653878840174
00496,305.07864314780215,17.466500598225224
00497,57.56584802897646,7.587216092149772
00498,1559.0778910415734,39.48516039022221
00499,432.4435158041402,20.795276285833285
00500,1603.0458636695644,40.038055193397746
00501,987.3954113743995,31.422848556017314
00502,2211.623534289238,47.02790165730593
00503,1745.5974663737088,41.78034784888356
00504,1881.8567086935013,43.38037238998187
00505,1260.5563425134083,35.50431442111519
00506,238.30503510789646,15.437131699506113
00507,1269.5924661751117,35.63134106618935
00508,1808.4160363013254,42.52547514492137
00509,982.2266621695729,31.34049556356078
00510,673.3314611122894,25.948631199203735
00511,178.8669220543313,13.374113879219486
00512,534.6470179021079,23.12243537999637
00513,2242.6810765970513,47.356953835704545
00514,988.4913553563354,31.44028236763047
00515,772.1364933517558,27.78734412195156
00516,112.37690393881027,10.600797325617082
00517,1287.8916501284382,35.88720733253618
00518,349.9125927510082,18.705950731010926
00519,231.74014089542428,15.223013528714485
00520,1561.1282323446399,39.51111530119898
00521,3987.0325308317792,63.14295313676562
00522,5422.050581660072,73.63457463488244
00523,2545.3950003596324,50.451907797026195
00524,5424.853782825531,73.65360671973593
00525,1298.8604419233639,36.03970646278024
00526,1961.3793998054575,44.287463235157844
00527,940.6104913057669,30.66937383295862
00528,186.9843267768651,13.67422124937523
00529,1199.9614679540969,34.64045998473601
00530,655.083109074256,25.594591402760386
00531,3977.2794420122686,63.065675624798224
00532,4780.7513959776,69.14297792240076
00533,733.8708690582512,27.090051108446644
00534,444.5102389526642,21.083411463818283
00535,223.75812722197105,14.958546962254424
00536,771.2527336111314,27.771437370275443
00537,894.5755864403485,29.90945647183092
00538,219.95036851175212,14.830723802692575
00539,1302.1305558123088,36.08504615228182
00540,465.6081884896269,21.577956077664698
00541,1079.1544406110631,32.85048615486631
00542,1116.9468823128168,33.420755262453554
00543,192.70022656133972,13.881650714570645
00544,1684.9358334047383,41.04796990601044
00545,228.64971872351742,15.121167902100598
00546,618.4453909763012,24.86856230215774
00547,262.56671888760724,16.203910604777082
00548,190.11599262225783,13.78825560476226
00549,2917.6767280529557,54.015523028597585
00550,1493.298719532103,38.643223461974586
00551,1124.907188465601,33.539636081293445
00552,978.5337822461148,31.281524615116105
00553,1173.5654990581156,34.25734226495271
00554,3924.7133991400437,62.64753306507802
00555,292.7970663714783,17.111313987285673
00556,250.79642592638612,15.836553473732412
00557,1666.0762928553931,40.81759783298612
00558,524.9138412405302,22.91099825936291
00559,2449.204646698221,49.48943974928612
00560,3343.0638925469216,57.81923462436114
00561,483.88230116450865,21.997324863821706
00562,115.64826524058915,10.75398834110346
00563,1479.1804267966786,38.460114752775745
00564,694.3301764669334,26.35014566310656
00565,1438.6771818211357,37.92989825745827
00566,458.3131287856821,21.408249082670963
00567,599.8838597785123,24.492526610754396
00568,380.6522926003634,19.510312468035035
00569,706.9256928141932,26.588074259227447
00570,4694.756693335714,68.51829458864044
00571,971.8464583107575,31.17445201299868
00572,751.2229980855159,27.408447567958238
00573,597.6826565967895,24.44754909181674
00574,1057.7213119474693,32.52262769130854
00575,483.8018614426199,21.995496390002657
00576,1642.6624524893757,40.52977242089296
00577,581.1658718048706,24.10738210185566
00578,1896.5746745477595,43.5496805332457
00579,613.2365805692275,24.76361404499003
00580,3041.4775631658717,55.14959259292739
00581,1928.0906536707469,43.91002907845481
00582,252.6336600963371,15.894453752687983
00583,263.0499066919235,16.218813356467344
00584,2151.6891688915616,46.38630367782673
00585,679.2825952987027,26.063050383612097
00586,460.23688651047877,21.4531323239866
00587,967.9161816264884,31.111351330768137
00588,564.5248296283108,23.759731261702242
00589,857.3257148520617,29.28012491182477
00590,1082.0938325775946,32.895194673046014
00591,423.96077447128806,20.59030777990674
00592,2736.992523319193,52.31627398161296
00593,957.2164380509529,30.93891462302698
00594,649.1210722627159,25.477854545913317
00595,1457.5416853405138,38.1777642789689
00596,340.2637221479571,18.44623869920253
00597,190.08409822690643,13.787098977917958
00598,147.56679321305592,12.147707323320558
00599,177.57120922411764,13.325584761057117
00600,273.14809227013444,16.527192510227938
00601,622.7758736110179,24.95547782774391
00602,920.5715651260641,30.340922285356854
00603,883.4281887726808,29.722519892712338
00604,2921.2159956180485,54.04827467753294
00605,457.61092112235957,21.391842396632402
00606,85.00063559030143,9.219578926952218
00607,727.1489015910018,26.96569861121721
00608,524.2305094135705,22.89608065616407
00609,1594.5547403515973,39.93187624381801
00610,1828.9218126001338,42.76589543783847
00611,469.2774983076618,21.662813720928817
00612,499.33579269863645,22.34582271250348
00613,216.49538558643314,14.713782164570507
00614,2572.134398911712,50.71621435903622
00615,743.8134247980138,27.272943090139975
00616,4152.472610859454,64.43968195808739
00617,4043.2700451121154,63.58671280316443
00618,1053.6588763112159,32.46011208100206
00619,2247.9432150033012,47.412479528108435
00620,198.0166608005008,14.071839282783925
00621,1750.0824424388938,41.83398669071469
00622,835.9415929582609,28.91265454707092
00623,166.7815775766591,12.914394200916243
00624,1212.1143806377981,34.81543308129023
00625,273.93763939479066,16.551061579088838
00626,2390.290017060831,48.89059231652681
00627,573.0472350859604,23.938405023851537
00628,984.2352608305159,31.372523979280277
00629,393.39600551816454,19.83421300475934
00630,128.68645113296938,11.34400507461846
00631,1475.3073994505405,38.409730530824355
00632,57.54022970960824,7.585527648727426
00633,665.2091399301165,25.791648646996503
00634,460.34488008371557,21.455649141513188
00635,905.9909239813943,30.099683120946544
00636,209.33087790571966,14.468271420792453
00637,384.05090384308727,19.59721673715651
00638,580.0287605091869,24.083786257754134
00639,832.0799634873488,28.845796287974938
00640,120.79092937170316,10.990492681026778
00641,445.6971514003928,21.111540715930534
00642,491.5227270890925,22.170311840140915
00643,136.4267535018712,11.680186364175496
00644,462.96065363927335,21.516520481696695
00645,749.2427357081991,27.37229869244085
00646,77.39024978971099,8.797172829364612
00647,830.4113138162545,28.816858153106395
00648,1654.343558491322,40.67362239205308
00649,973.1081280561478,31.194681085982396
00650,1278.1526043144358,35.75126017799143
00651,733.1134693235829,27.076068202816725
00652,3531.962788792774,59.43031876738315
00653,122.36446947072855,11.061847470957487
00654,917.7205776445929,30.293903308167355
00655,811.5033765810882,28.486898332059393
00656,1370.462645156768,37.01976019853138
00657,1889.94042267544,43.47344502883847
00658,1214.0861340637398,34.84373880719088
00659,805.9749648702083,28.38969821731482
00660,507.36454400818184,22.524754027695437
00661,285.6994314780099,16.902645694624553
00662,2533.4751768506817,50.33363862121118
00663,1033.0369214804875,32.1408917343699
00664,892.6648242382238,29.87749695403254
00665,106.01556620962951,10.29638607520277
00666,1484.4641847150106,38.52874491486857
00667,3625.4576758271933,60.21177356487013
00668,928.4019791187585,30.46968951464321
00669,841.0499605008192,29.00086137515262
00670,102.04459716849148,10.101712585917868
00671,1045.7101742486584,32.33744229602364
00672,411.0717327992095,20.274904014549847
00673,752.6226005187525,27.43396800535337
00674,392.41608296729106,19.80949476809772
00675,2070.8272695302153,45.506343179058184
00676,2683.2554970874344,51.80014958557006
00677,1160.5524921922588,34.06688263096961
00678,541.953594578234,23.279896790540846
00679,452.2701780699823,21.266644729951697
00680,422.84488870427526,20.563192570811452
00681,136.2988473164242,11.674709731570383
00682,834.7206850263836,28.891533102734158
00683,159.49156790891234,12.628997106219968
00684,609.2236439714897,24.682456198107385
00685,301.88019010324854,17.374699712606503
00686,568.842002079261,23.85040884511754
00687,102.6100851237112,10.129663623423593
00688,894.6939329314168,29.911434819002196
00689,575.5748693309982,23.991141476199047
00690,1141.1889983451279,33.781488989461785
00691,1767.8295233540919,42.045564847604226
00692,333.3437599359421,18.25770412554498
00693,296.51015574411633,17.21947025155293
00694,181.26264065004844,13.463381471608402
00695,185.34786366191074,13.614252225587373
00696,2037.4563386083883,45.13819157441277
00697,791.0865730469282,28.126261270331117
00698,432.47918621279587,20.79613392466965
00699,3081.151719553413,55.508123005136945
00700,1444.493246300452,38.00648952876932
00701,597.3416806365701,24.440574474356573
00702,3180.534422049327,56.39622701962718
00703,615.8676564297898,24.816681011565382
00704,2354.5161273641693,48.52335651378797
00705,931.9325158286686,30.527569766174782
00706,488.1089326633957,22.09318747178405
00707,1996.8017885477093,44.6855881526439
00708,362.26158136231714,19.033170554647935
00709,1000.7533088163613,31.634685217595596
00710,170.34419430278004,13.051597385101182
00711,334.2986443170243,18.2838356018923
00712,576.0663205835518,24.001381639054696
00713,1449.766895114143,38.07580458918948
00714,725.1913303408519,26.929376716531184
00715,193.63937839510362,13.915436694373039
00716,397.8953623861798,19.947314666044143
00717,2246.2353713999537,47.39446561994294
00718,825.1553452033403,28.72551731828933
00719,388.8618451232238,19.719580247135685
00720,468.9148520128822,21.654441854106565
00721,766.1955336103681,27.680237239055018
00722,76.90446547918475,8.769519113337102
00723,562.0227260060101,23.707018496766104
00724,2442.4388776353253,49.42103679239566
00725,1288.67933456731,35.89818010104844
