sample_id,canny_f1,canny_f1_strict,depth_mse,depth_rmse,maniqa,musiq,niqe,qalign
00103,1.0,1.0,0.0011205116836190254,0.033474044924672985,0.3631567358970642,71.0891342163086,3.4551186276383743,4.22265625
00104,1.0,1.0,0.002765570663801325,0.052588693307604864,0.28408944606781006,70.77667999267578,3.4440017128545506,3.732421875
00105,1.0,1.0,0.00147632761868254,0.03842300897486479,0.3831973671913147,71.63182830810547,4.421929540078734,4.1796875
00106,1.0,1.0,0.001278237650280518,0.03575244957035137,0.5320709943771362,75.73174285888672,2.2872611924782213,4.90625
00107,1.0,1.0,0.0025359295018040078,0.05035801328293252,0.5854525566101074,75.10107421875,3.8596274730278415,4.9453125
00108,1.0,1.0,0.0008313033392892723,0.028832331492428292,0.3589412569999695,76.81022644042969,3.4302668249603663,3.345703125
00109,1.0,1.0,0.00047045622228879486,0.02169000281901307,0.5950349569320679,70.83272552490234,2.9770934207773254,4.0546875
00110,1.0,1.0,0.0011319500614010677,0.033644465538942174,0.35630524158477783,72.45010375976562,3.166332978444188,4.19921875
00111,1.0,1.0,0.0007676463248233698,0.02770643110946211,0.4412943720817566,73.11720275878906,2.978389749563917,3.8515625
00112,1.0,1.0,0.0006913669579575679,0.026293857799067216,0.5768606662750244,74.2087631225586,4.157065666150761,4.8515625
00113,1.0,1.0,0.00035027320953263334,0.018715587341374924,0.4232498109340668,72.23877716064453,4.506980993638563,4.8046875
00114,1.0,1.0,0.001095534134003202,0.033098853968124065,0.680200457572937,76.19506072998047,8.307131071980843,4.68359375
00115,1.0,1.0,0.0013953450789191578,0.037354318075948835,0.5397838950157166,75.36400604248047,3.562933701591504,4.6328125
00116,1.0,1.0,0.0005274818802416483,0.02296697368487299,0.5539124011993408,73.60295867919922,2.9510215820692256,4.5546875
00117,1.0,1.0,0.0007339928152884991,0.027092301771693358,0.4998222291469574,74.90130615234375,3.7181952096982407,4.3203125
00118,1.0,1.0,0.005349907412938843,0.07314306127678033,0.5461584329605103,71.97740936279297,3.398708522530658,3.75
00119,1.0,1.0,0.0011141404923901775,0.03337874312178602,0.7711533904075623,76.81464385986328,6.787729831754033,4.89453125
00120,1.0,1.0,0.0010137844799463286,0.031839982411212615,0.41149401664733887,73.71147155761719,2.782528226991718,4.0859375
00121,1.0,1.0,0.0014291521378720124,0.03780412858236534,0.40429261326789856,70.1429443359375,3.4670813478732123,3.798828125
00122,1.0,1.0,0.001034356980800281,0.03216142069001743,0.24790315330028534,66.56349182128906,3.6800523853647857,3.3984375
00123,1.0,1.0,0.0010384630192659008,0.032225192307663596,0.5426762104034424,76.55912780761719,2.1222337098034423,4.7109375
00124,1.0,1.0,0.00028560529001907096,0.016899860650877303,0.570418119430542,75.12491607666016,4.364909364743345,4.72265625
00125,1.0,1.0,0.0021875263223792964,0.04677099873189899,0.38898956775665283,72.87120056152344,3.245671127267876,4.2109375
00126,1.0,1.0,0.0012250586848326188,0.035000838344711384,0.6103551983833313,73.31855010986328,4.694257448868762,4.6328125
00127,1.0,1.0,0.0017487413654548058,0.041817955060653146,0.5684235095977783,75.53247833251953,5.18261847787442,4.51953125
00128,1.0,1.0,0.0011144238878692217,0.033382988000914805,0.3348427712917328,67.90678405761719,4.389300014472075,3.619140625
00129,1.0,1.0,0.0011281069966674708,0.03358730409942826,0.460774689912796,76.57699584960938,2.6095707970181934,3.626953125
00130,1.0,1.0,0.0012377527367029915,0.03518171025835713,0.4878608286380768,76.2974853515625,3.175980381531426,4.07421875
00131,1.0,1.0,0.0012825207641948887,0.035812299063239274,0.2473858892917633,71.06318664550781,5.449389039914196,3.736328125
00132,1.0,1.0,0.0014421626505909003,0.03797581665469355,0.2509271502494812,67.0615234375,7.260690934159572,2.830078125
00133,1.0,1.0,0.0029901760608889083,0.05468250232833999,0.7280181646347046,75.84172058105469,3.1985179231368126,4.58984375
00134,1.0,1.0,0.000297332928665794,0.017243344474486208,0.5287767648696899,72.65501403808594,2.5954410850080456,4.48828125
00135,1.0,1.0,0.0004024102297319035,0.0200601652468743,0.5353749990463257,74.63458251953125,4.822637260257767,4.6328125
00136,1.0,1.0,0.00257938517300944,0.05078764783891296,0.5917606949806213,74.49574279785156,2.5977107963296815,4.65625
00137,1.0,1.0,0.0006961275769615514,0.02638422970187971,0.6229703426361084,74.18896484375,2.5719029686323434,4.77734375
00138,1.0,1.0,0.0008491255261575791,0.029139758512341504,0.5266266465187073,74.77050018310547,2.460553727248956,4.7109375
00139,1.0,1.0,0.0006621708540920018,0.025732680662768147,0.480245977640152,74.82769775390625,2.910090723261962,4.55078125
00140,1.0,1.0,0.002157622328825183,0.04645021344219188,0.42194440960884094,69.16773986816406,3.895448912252622,4.3125
00141,1.0,1.0,0.0014479001775274945,0.038051283520106054,0.34367942810058594,73.03784942626953,4.224672472773462,4.0546875
00142,1.0,1.0,0.0006973676642235963,0.02640771978463109,0.6306095719337463,74.48565673828125,2.5963074825033354,4.82421875
00143,1.0,1.0,0.0006477871054445937,0.025451662135204327,0.6157841682434082,74.3433609008789,3.3074122875146617,4.48828125
00144,1.0,1.0,0.001121711488017686,0.03349196154329701,0.4124774932861328,75.06620788574219,4.728570145186035,3.974609375
00145,1.0,1.0,0.003929983732211863,0.06268958232602817,0.36382368206977844,72.15386199951172,3.6361610072730204,4.03515625
00146,1.0,1.0,0.0018636879363714712,0.043170452121462324,0.6627978086471558,76.7762451171875,5.594290955205612,4.6484375
00147,1.0,1.0,0.0004542306677819834,0.02131268795300075,0.5388148427009583,74.3644790649414,1.9089662464379968,4.86328125
00148,1.0,1.0,0.0003026157461225305,0.01739585427975673,0.6555286049842834,74.5161361694336,2.7578563993895786,4.68359375
00149,1.0,1.0,0.0005623021385822752,0.023712910799441624,0.5637465119361877,71.7485580444336,3.302985113478419,4.9453125
00150,1.0,1.0,0.0007391386144159262,0.027187103825452356,0.23932412266731262,72.72846984863281,2.307469865480969,4.02734375
00151,1.0,1.0,0.0018800948442797086,0.043360060473662955,0.4850873053073883,73.23099517822266,4.49432374880716,4.78125
00152,1.0,1.0,0.0007269653113545035,0.026962294252427844,0.38343513011932373,75.5296859741211,2.398072955469862,4.26953125
00153,1.0,1.0,0.0007179373412946397,0.026794352787381143,0.41910749673843384,73.98373413085938,2.6374062582172417,3.716796875
00154,1.0,1.0,0.000739596298306963,0.02719551982049549,0.48451632261276245,73.0740966796875,2.2234106941101994,4.44921875
00155,1.0,1.0,0.0002463775447820729,0.015696418215060178,0.5074609518051147,74.17404174804688,2.092859190480214,4.52734375
00156,1.0,1.0,0.00042178818883547014,0.020537482534027148,0.40895557403564453,72.66307067871094,3.666145983352095,3.66015625
00157,1.0,1.0,0.001337324524279823,0.036569447962470296,0.590092658996582,75.62631225585938,3.4631008256410167,4.75390625
00158,1.0,1.0,0.0010982700093453805,0.03314015705070482,0.6205066442489624,75.96651458740234,3.094459264734793,4.5546875
00159,1.0,1.0,0.0003246862634238915,0.01801905278930864,0.39819732308387756,73.74432373046875,2.9528463499834743,3.966796875
00160,1.0,1.0,0.0007008765570762451,0.026474073299668964,0.2817718982696533,68.90151977539062,2.5927541043159237,2.974609375
00161,1.0,1.0,0.00048412205920858267,0.0220027738980471,0.49028125405311584,75.87256622314453,3.1412266077753137,4.265625
00162,1.0,1.0,0.002219622635221738,0.047112871226680064,0.5866611003875732,73.46110534667969,3.3934840894061127,4.9765625
00163,1.0,1.0,0.0012961653822474242,0.03600229690238422,0.567961573600769,72.17254638671875,5.876530387814731,4.11328125
00164,1.0,1.0,0.0011726325724726355,0.034243723110559045,0.49929988384246826,74.85299682617188,3.0266113675611677,4.1796875
00165,1.0,1.0,0.0008949793860457899,0.02991620607707117,0.5188429355621338,67.52381134033203,4.036510039343916,4.1171875
00166,1.0,1.0,0.000905145095096084,0.030085629378427237,0.46362969279289246,76.00672149658203,4.291232317605213,4.1640625
00167,1.0,1.0,0.0008559238495609643,0.029256176263499717,0.5704976916313171,75.6725845336914,2.8897329068404853,4.46484375
00168,1.0,1.0,0.0010272382148099686,0.03205055716847944,0.26506826281547546,69.71733856201172,4.462033841544717,3.255859375
00169,1.0,1.0,0.005689000856789355,0.07542546557224128,0.5440415740013123,75.43205261230469,3.92480821135657,4.23046875
00170,1.0,1.0,0.0021956668126123357,0.04685794289778773,0.6169019937515259,75.76618957519531,3.6467724185399515,4.90234375
00171,1.0,1.0,0.0006617048155941723,0.02572362368707357,0.5075252056121826,71.69551849365234,2.350125896706082,4.2890625
00172,1.0,1.0,0.0005998099819161124,0.024491018392792743,0.6030989289283752,75.48165893554688,3.3030676845288176,4.96484375
00173,1.0,1.0,0.0005289928144508656,0.022999843791879665,0.4145798087120056,73.22920989990234,3.095941314868687,4.27734375
00174,1.0,1.0,0.0018537365297023117,0.04305504070027471,0.4713985323905945,73.82789611816406,3.2231290356588467,3.435546875
00175,1.0,1.0,0.0021135156316995593,0.0459729880658149,0.33752185106277466,73.51736450195312,3.6102098024394245,3.6015625
00176,1.0,1.0,0.0008934369081442767,0.02989041498782305,0.5866167545318604,71.49395751953125,3.216842757796737,4.9609375
00177,1.0,1.0,0.002438820175538941,0.049384412272891746,0.26250019669532776,67.03179931640625,5.029820109532324,3.708984375
00178,1.0,1.0,0.00033055438174702916,0.018181154576842176,0.5924353003501892,75.8094711303711,2.5627386027843335,4.9375
00179,1.0,1.0,0.0008849841504914525,0.029748683172393573,0.5772542357444763,74.93814086914062,3.5081859653645897,4.6484375
00180,1.0,1.0,0.0012717881762287326,0.035662139254799795,0.30040207505226135,71.29019165039062,3.4533342993447826,3.603515625
00181,1.0,1.0,0.0014640561236989515,0.038262986340573985,0.5755635499954224,75.0017318725586,2.8242630951012697,4.47265625
00182,1.0,1.0,0.0011519143232902106,0.033939863336351406,0.2513616979122162,70.89439392089844,3.2075255409729286,3.13671875
00183,1.0,1.0,0.0008899452198566746,0.029831949648936366,0.31422531604766846,68.93589782714844,2.786328175506827,2.19921875
00184,1.0,1.0,0.00034844340491908636,0.018666638822216666,0.4971159100532532,75.10749816894531,3.3512802783259508,3.94140625
00185,1.0,1.0,0.000596022575079003,0.02441357358272244,0.5057358741760254,75.97107696533203,3.1173656000833874,4.13671875
00186,1.0,1.0,0.0008628583911157342,0.02937445133301615,0.5168851017951965,74.55249786376953,3.065873786218854,4.90234375
00187,1.0,1.0,0.0012265869903639924,0.03502266395298896,0.41030585765838623,70.50862884521484,2.799012063086381,4.5234375
00188,1.0,1.0,0.0009290969231227453,0.030481091239041053,0.36111390590667725,69.83919525146484,3.3756624750392277,3.556640625
00189,1.0,1.0,0.00040676246609997314,0.020168353083481385,0.6225449442863464,69.70016479492188,3.0768215061821746,3.17578125
00190,1.0,1.0,0.00047717566644692633,0.021844350904683032,0.6863833665847778,75.79676818847656,4.027498589571244,4.87109375
00191,1.0,1.0,0.001400768101476523,0.03742683664800597,0.30000612139701843,66.78096008300781,3.354501967659831,3.0546875
00192,1.0,1.0,0.0012844312711321566,0.03583896303092706,0.6551347970962524,76.08949279785156,4.186029666978881,4.609375
00193,1.0,1.0,0.0010455583145530776,0.032335094163355664,0.5127820372581482,75.98789978027344,4.573356974247428,4.5703125
00194,1.0,1.0,0.0018740309772373128,0.04329007943209752,0.27084800601005554,68.96643829345703,3.1485004287442626,3.83203125
00195,1.0,1.0,0.00023408665029303383,0.015299890532060477,0.49451014399528503,73.79745483398438,2.609129038136519,4.890625
00196,1.0,1.0,0.00044981823799379453,0.02120891883132647,0.27106109261512756,68.77468872070312,2.783495599546283,3.2734375
00197,1.0,1.0,0.0008951096302793924,0.029918382815242412,0.5573261380195618,75.68448638916016,3.623958890048616,4.70703125
00198,1.0,1.0,0.0008174241051459222,0.02859062967382709,0.6716022491455078,76.18250274658203,4.338095021963695,4.984375
00199,1.0,1.0,0.0012454516300487906,0.03529095677434646,0.3189491033554077,68.17127990722656,3.499349696595771,3.970703125
00200,1.0,1.0,0.001024382013032712,0.03200596839704607,0.39130064845085144,66.32202911376953,2.1447305395553733,4.34375
00201,1.0,1.0,0.001616184445474446,0.04020179654535909,0.362760454416275,74.39988708496094,3.187316595679743,3.787109375
00202,1.0,1.0,0.0004819838346965594,0.021954130242315666,0.5332115292549133,74.6568832397461,2.3979926261835853,4.83203125
00203,1.0,1.0,0.0013195917086250663,0.03632618488948525,0.2637816369533539,64.65794372558594,3.854803039295717,3.109375
00204,1.0,1.0,0.001033003052586409,0.03214036484837111,0.5693842768669128,75.7657241821289,4.133332729931955,4.78515625
00205,1.0,1.0,0.000752817711316787,0.02743752378252795,0.5631914734840393,74.1592788696289,2.9813066943733526,4.48828125
00206,1.0,1.0,0.0009590206377781505,0.030968058346918532,0.4495312571525574,70.2871322631836,2.907183084841184,4.12109375
00207,1.0,1.0,0.0008830907644482962,0.029716843110402832,0.5850389003753662,72.69158935546875,3.321145080737911,4.89453125
00208,1.0,1.0,0.0003641468948300386,0.019082633330597707,0.6530479788780212,74.48181915283203,4.247231612733536,4.84375
00209,1.0,1.0,0.0011627230039261394,0.03409872437388442,0.3867979049682617,64.96013641357422,5.729290015397205,3.880859375
00210,1.0,1.0,0.0008383372299579893,0.028954053774177965,0.5719162225723267,73.63053894042969,2.2429611464966346,4.76953125
00211,1.0,1.0,0.000657259384250294,0.0256370705083536,0.5199159383773804,74.51129150390625,2.668717213452144,4.3515625
00212,1.0,1.0,0.0011704578305594278,0.034211954497798396,0.6798855662345886,77.03727722167969,3.231739694048125,4.921875
00213,1.0,1.0,0.0014425841575313842,0.03798136592503466,0.36240872740745544,73.32523345947266,3.9570786867538614,4.15625
00214,1.0,1.0,0.0007524487093043628,0.027430798553894905,0.5952130556106567,74.85081481933594,3.7090494124261437,4.70703125
00215,1.0,1.0,0.0006354556565735809,0.02520824580516425,0.4654393792152405,72.6586685180664,2.7296718035757985,4.71484375
00216,1.0,1.0,0.0014419879275466571,0.037973516133572055,0.4091700613498688,68.82257080078125,4.256314108090857,3.31640625
00217,1.0,1.0,0.0005157356191772209,0.02270981327922405,0.6294413208961487,75.61497497558594,3.4991816872387136,4.76171875
00218,1.0,1.0,0.0011760812811464055,0.034294041481668584,0.6331996917724609,73.62838745117188,4.001381208975942,4.71875
00219,1.0,1.0,0.002693698552767528,0.05190085310250235,0.5485501885414124,72.81002807617188,2.262318832413723,4.4140625
00220,1.0,1.0,0.0005484960088270924,0.023419991648740875,0.5545802116394043,73.49164581298828,3.0510702848231275,4.1640625
00221,1.0,1.0,0.00043450613062143004,0.020844810640095295,0.4953066110610962,71.85594940185547,3.7693426666614225,4.640625
00222,1.0,1.0,0.0008976512929786934,0.029960829310596418,0.6570411324501038,73.80631256103516,3.6423681121371874,4.7734375
00223,1.0,1.0,0.0007286106173228547,0.026992788246545683,0.5588477253913879,72.65113830566406,3.413196239160958,4.46484375
00224,1.0,1.0,0.0008448547127696419,0.029066384583735935,0.25068172812461853,67.99891662597656,2.049680784163754,3.857421875
00225,1.0,1.0,0.0003140387556053111,0.017721138665596832,0.6533054709434509,71.69214630126953,3.6474375039870197,4.55859375
00226,1.0,1.0,0.0007458349990522461,0.027309979843497617,0.507426917552948,75.62982177734375,4.990630580307859,4.703125
