sample_id,deqa,unipercept_iaa,unipercept_iqa,vqr1
00162,4.5,59.0,78.0,4.8
00163,4.1015625,80.0,79.0,4.8
00164,3.8984375,73.0,70.5,4.3
00165,4.1796875,74.0,74.0,4.5
00166,3.787109375,76.0,74.0,4.5
00167,4.34765625,79.5,79.0,4.8
00168,4.0078125,82.5,70.0,4.38
00169,3.421875,65.0,61.75,4.3
00170,4.51953125,73.5,80.0,4.87
00171,4.02734375,77.5,74.0,4.67
00172,4.55859375,80.5,80.0,4.8
00173,3.126953125,83.0,55.75,4.2
00174,4.171875,58.0,74.5,4.67
00175,4.18359375,85.5,80.5,4.6
00176,4.50390625,61.5,79.0,4.9
00177,4.296875,48.5,74.5,4.87
00178,4.5625,80.0,79.5,4.9
00179,4.4453125,72.0,79.0,4.67
00180,4.234375,78.0,78.5,4.3
00181,4.07421875,54.0,61.0,4.0
00182,4.078125,59.25,65.0,4.5
00183,3.861328125,64.5,68.5,4.8
00184,4.53515625,79.5,79.0,4.8
00185,4.3515625,59.0,74.0,4.6
00186,4.58984375,78.0,79.5,4.95
00187,3.466796875,61.5,60.5,3.8
00188,3.791015625,78.0,67.5,4.5
00189,4.48046875,80.0,79.5,4.67
00190,4.55078125,78.5,79.5,4.95
00191,4.0390625,70.0,65.5,4.5
00192,4.04296875,77.0,77.0,4.5
00193,4.25,78.5,70.0,4.3
00194,4.4453125,81.0,79.5,4.7
00195,4.3984375,79.5,79.0,4.5
00196,3.08984375,85.5,49.75,4.0
00197,4.40625,80.0,79.5,4.7
00198,4.4921875,80.0,80.0,4.9
00199,3.78125,82.0,57.0,4.2
00200,3.66796875,59.75,61.25,4.2
00201,4.375,75.5,78.0,4.5
00202,4.375,81.0,74.5,4.5
00203,3.966796875,81.0,74.0,4.38
00204,4.1171875,76.0,78.5,4.6
00205,4.375,78.5,80.0,4.87
00206,4.09765625,82.0,74.5,4.3
00207,4.42578125,79.0,80.0,4.9
00208,4.421875,64.5,74.5,4.67
00209,4.16796875,79.0,79.0,4.8
00210,4.4765625,80.0,79.5,4.8
00211,4.49609375,80.5,80.0,4.87
00212,4.4453125,74.0,79.5,4.67
00213,4.41796875,78.5,76.0,4.67
00214,4.51953125,65.0,79.0,4.9
00215,4.1171875,80.0,79.5,4.5
00216,3.708984375,71.0,53.0,4.3
00217,4.5390625,80.5,79.5,4.8
00218,4.46484375,80.5,79.5,4.2
00219,4.33984375,55.5,78.0,4.5
00220,3.9453125,56.5,69.5,4.2
00221,4.23046875,79.5,75.0,4.87
00222,4.5703125,75.5,80.0,4.9
00223,4.53125,72.5,80.0,4.87
00224,3.666015625,50.25,50.0,4.2
00225,4.48828125,81.0,79.5,4.8
00226,4.5390625,50.75,79.0,4.7
00227,3.919921875,58.0,61.75,4.67
00228,4.27734375,51.75,76.0,4.8
00229,4.5546875,80.5,80.0,4.9
00230,4.54296875,80.5,79.5,4.87
00231,4.4921875,80.5,80.0,4.7
00232,4.0078125,54.5,65.0,4.6
00233,3.4296875,84.5,56.25,4.25
00234,4.36328125,80.0,79.5,4.8
00235,4.53515625,79.5,79.5,4.95
00236,4.42578125,81.0,79.5,4.8
00237,4.44140625,69.5,79.5,4.67
00238,3.453125,75.0,69.0,4.0
00239,4.16015625,66.0,73.0,4.67
00240,4.453125,78.5,80.0,4.8
00241,4.0,77.5,66.0,4.8
00242,4.17578125,61.25,65.0,4.67
00243,3.240234375,51.0,52.75,3.8
00244,3.7421875,78.5,60.5,4.5
00245,4.1171875,81.0,75.5,4.7
00246,4.0625,77.0,74.0,4.8
00247,4.234375,61.75,65.0,4.5
00248,3.57421875,52.25,54.75,4.3
00249,4.359375,75.5,79.5,4.8
00250,3.154296875,64.5,63.25,4.0
00251,3.443359375,69.0,64.0,4.3
00252,4.59765625,84.0,80.0,4.8
00253,4.41796875,65.5,79.5,4.6
00254,3.876953125,80.5,76.5,4.5
00255,4.2421875,62.0,74.0,4.7
00256,4.234375,80.5,79.0,4.3
00257,4.546875,79.0,80.0,4.87
00258,4.02734375,79.5,68.0,4.8
00259,4.5703125,76.0,80.0,4.9
00260,3.9296875,45.5,48.75,4.5
00261,4.52734375,81.0,79.5,4.8
00262,4.2265625,76.0,74.0,4.7
00263,4.56640625,49.75,79.5,4.8
00264,3.916015625,60.0,62.25,4.2
00265,3.720703125,72.0,62.0,4.3
00266,4.203125,84.0,78.5,4.6
00267,3.4453125,86.0,43.0,3.8
00268,4.53125,47.5,79.5,4.5
00269,4.03515625,60.25,64.0,4.6
00270,4.1328125,74.0,75.0,4.2
00271,4.34765625,79.5,79.5,4.87
00272,3.72265625,52.0,56.5,4.5
00273,4.30859375,82.5,79.5,4.8
00274,2.98046875,79.5,54.75,3.2
00275,3.310546875,80.5,66.5,4.0
00276,4.4140625,78.0,79.5,4.87
00277,3.19140625,39.75,48.5,3.5
00278,4.53515625,66.0,79.5,4.75
00279,4.328125,80.0,80.0,4.95
00280,4.2421875,79.5,78.5,4.3
00281,4.55078125,71.0,79.5,4.8
00282,4.43359375,78.5,79.5,4.8
00283,4.16796875,79.5,79.5,4.87
00284,4.3125,60.5,78.0,4.8
00285,4.12109375,78.5,75.5,4.3
00286,4.44140625,80.0,79.5,4.87
00287,4.421875,80.5,79.5,4.95
00288,4.58984375,55.75,79.5,4.95
00289,4.30859375,80.5,80.0,4.8
00290,4.07421875,81.5,75.5,4.0
00291,4.515625,74.5,80.0,4.8
00292,3.732421875,64.0,67.0,4.0
00293,3.322265625,82.0,74.0,4.5
00294,3.99609375,63.75,66.0,4.5
00295,4.046875,67.0,74.0,4.8
00296,4.53515625,55.25,79.5,4.9
00297,4.23046875,81.0,78.5,4.67
00298,4.12890625,63.75,76.0,4.5
00299,4.33984375,80.5,79.5,4.87
00300,3.68359375,79.5,72.5,4.5
00301,4.5625,81.5,79.5,4.8
00302,4.5234375,74.0,79.5,4.87
00303,4.3671875,74.5,79.0,4.9
00304,3.982421875,75.5,68.0,4.67
00305,4.4765625,81.0,76.5,4.87
00306,4.4140625,80.5,79.5,4.8
00307,4.54296875,74.5,79.5,4.8
00308,4.3046875,64.0,75.0,4.25
00309,4.60546875,79.5,80.0,4.95
00310,4.44921875,80.5,79.5,4.9
00311,4.34375,64.0,69.5,4.67
00312,4.6015625,67.0,79.5,4.9
00313,4.4765625,75.0,79.5,4.9
00314,4.11328125,84.5,65.5,4.5
00315,4.20703125,84.5,80.5,4.8
00316,4.49609375,80.0,80.0,4.87
00317,4.21875,69.5,79.0,4.8
00318,4.22265625,72.0,75.0,4.8
00319,4.21484375,79.5,75.0,4.75
00320,4.421875,80.5,79.5,4.9
00321,4.25390625,68.0,75.0,4.5
00322,4.56640625,78.0,79.5,4.8
00323,4.12890625,67.5,79.5,4.6
00324,4.296875,76.0,77.5,4.67
00325,4.4453125,50.75,74.0,4.75
00326,2.95703125,86.0,42.5,3.0
00327,3.970703125,59.25,62.75,4.2
00328,4.45703125,81.5,80.0,4.8
00329,4.5078125,81.0,80.0,4.95
00330,4.12109375,83.0,76.5,4.5
00331,4.42578125,65.0,79.5,4.8
00332,4.57421875,57.5,79.0,4.75
00333,4.34375,79.5,77.5,4.75
00334,4.47265625,65.0,78.5,4.87
00335,4.4375,80.5,79.5,4.9
00336,3.349609375,74.5,55.75,3.5
00337,4.3203125,65.0,78.5,4.8
00338,4.359375,80.0,79.5,4.8
00339,3.87890625,80.5,75.0,4.4
00340,4.2890625,80.5,79.0,4.8
00341,4.3515625,43.0,50.0,4.8
00342,4.53125,80.5,80.0,4.9
00343,4.04296875,81.0,73.0,4.38
00344,4.4453125,74.5,79.5,4.8
00345,4.453125,69.5,80.0,4.75
00346,3.931640625,82.0,74.0,4.8
00347,4.3359375,66.5,74.0,4.7
00348,4.02734375,80.5,74.0,4.6
00349,4.40625,77.0,79.5,4.8
00350,3.990234375,85.5,75.5,4.3
00351,4.33984375,60.5,69.5,4.8
00352,4.15234375,80.0,75.0,4.8
00353,4.1875,79.0,78.5,4.6
00354,4.22265625,82.5,79.5,4.7
00355,4.5,54.5,80.0,4.9
00356,4.36328125,80.0,76.0,4.7
00357,3.76171875,83.0,57.75,4.0
00358,4.47265625,80.5,80.0,4.7
00359,4.35546875,72.5,79.5,4.87
00360,4.12109375,68.5,73.5,4.75
00361,3.998046875,81.0,72.0,4.4
00362,4.57421875,79.5,80.0,4.95
00363,4.265625,76.5,80.0,4.5
00364,4.453125,79.5,80.0,4.6
00365,2.529296875,54.75,44.75,3.7
00366,4.42578125,80.0,80.0,4.95
00367,4.5234375,78.5,79.5,4.95
00368,4.390625,76.5,79.5,4.9
00369,4.34765625,57.5,78.5,4.5
00370,3.5703125,81.5,54.5,4.2
00371,4.36328125,53.5,61.5,4.6
00372,4.484375,78.0,79.5,4.75
00373,4.04296875,80.0,74.0,4.8
00374,3.703125,77.0,74.0,4.5
00375,4.53515625,80.0,79.5,4.8
00376,4.53515625,80.0,80.0,4.87
00377,4.171875,82.5,80.0,4.8
00378,4.296875,79.0,72.0,4.3
00379,4.37890625,76.5,79.0,4.7
00380,4.03515625,62.25,70.0,4.5
00381,4.38671875,78.0,79.5,4.9
00382,4.4453125,66.0,79.5,4.9
00383,3.955078125,51.25,59.25,4.67
00384,4.44921875,79.5,79.5,4.6
00385,4.203125,80.0,76.0,4.75
00386,4.3515625,80.0,79.5,4.9
00387,4.27734375,80.5,73.5,4.8
00388,4.36328125,57.75,74.0,4.5
00389,4.2890625,80.5,79.0,4.75
00390,4.31640625,54.25,74.0,4.6
00391,3.87109375,82.0,74.5,4.3
00392,4.4375,79.5,80.0,4.95
00393,4.546875,75.0,79.5,4.87
00394,4.18359375,51.5,57.5,4.8
00395,3.080078125,76.0,64.5,4.6
00396,3.83203125,85.0,61.25,3.8
00397,4.39453125,80.0,79.5,4.8
00398,4.4296875,77.5,79.5,4.87
00399,4.328125,80.0,77.0,4.38
00400,4.15625,59.0,65.5,4.5
00401,4.3203125,69.0,74.5,4.95
00402,4.33984375,80.5,79.5,4.87
00403,3.984375,81.0,77.0,4.6
00404,4.30859375,80.0,80.0,4.7
00405,4.20703125,80.5,78.5,4.8
00406,4.2421875,80.0,74.5,4.8
00407,4.18359375,67.0,74.0,4.6
00408,3.8515625,81.0,62.0,4.38
00409,4.34375,71.0,78.5,4.8
00410,4.609375,79.5,80.0,4.8
00411,4.3125,81.0,79.0,4.7
00412,4.109375,86.0,79.0,4.8
00413,4.38671875,63.5,76.5,4.8
00414,3.578125,85.5,64.5,4.0
00415,4.1484375,44.25,49.5,4.8
00416,4.55078125,80.0,80.0,4.67
00417,4.5390625,80.0,79.5,4.8
00418,4.30078125,80.0,79.5,4.5
00419,4.1953125,71.5,74.5,4.5
00420,4.10546875,54.0,62.5,4.38
00421,4.33984375,69.0,78.5,4.5
00422,4.4140625,74.0,79.5,4.95
00423,3.677734375,47.25,45.0,4.0
00424,4.2578125,36.5,44.0,4.5
00425,4.34765625,74.5,74.5,4.2
00426,4.1796875,81.0,79.5,4.7
00427,4.3984375,80.5,79.5,4.8
00428,4.125,84.0,74.0,4.5
00429,4.53515625,56.75,79.5,4.9
00430,4.265625,78.5,74.0,4.67
00431,4.421875,81.5,79.5,4.3
00432,3.892578125,81.5,74.5,4.6
00433,4.07421875,62.25,66.0,4.4
00434,4.5546875,78.5,79.5,4.95
00435,4.390625,68.5,79.5,4.6
00436,4.05859375,82.5,74.0,4.4
00437,4.4296875,78.5,79.5,4.8
00438,2.361328125,32.0,26.625,1.0
00439,4.4921875,79.0,79.5,4.8
00440,4.55078125,80.5,80.0,4.8
00441,4.26953125,76.0,78.5,4.67
00442,4.4140625,80.0,79.5,4.9
00443,4.06640625,80.0,78.5,4.7
00444,4.51953125,76.0,80.0,4.9
00445,3.814453125,62.5,72.5,4.8
00446,4.44140625,80.0,79.5,4.87
00447,4.4375,79.5,80.0,4.8
00448,2.16796875,75.0,46.75,3.8
00449,4.078125,79.5,74.0,4.7
00450,4.03125,84.5,74.5,4.38
00451,4.54296875,67.0,80.0,4.95
00452,4.5234375,80.5,80.0,4.8
00453,4.1953125,66.5,69.5,4.8
00454,4.015625,54.75,57.75,4.38
00455,4.3515625,57.0,74.0,4.8
00456,3.1953125,38.0,44.5,3.8
00457,4.16015625,35.75,44.25,4.5
00458,4.3828125,80.0,79.0,4.8
00459,3.767578125,58.25,64.5,3.8
00460,4.5234375,78.5,80.0,4.95
00461,4.28515625,80.5,79.5,4.8
00462,4.53125,74.5,79.0,4.67
00463,2.990234375,68.0,65.0,3.5
00464,4.0546875,62.75,74.0,4.7
00465,3.26171875,80.5,59.75,3.2
00466,4.5078125,78.5,79.5,4.8
00467,4.421875,81.0,79.5,4.67
00468,4.5625,67.5,79.5,4.9
00469,4.5,81.0,79.5,4.3
00470,3.845703125,55.75,74.0,4.0
00471,3.90234375,81.0,64.0,4.5
00472,4.46875,78.5,79.5,4.8
00473,4.46875,80.5,79.5,4.8
00474,4.3359375,75.0,79.0,4.87
00475,4.5234375,68.0,79.5,4.7
00476,4.45703125,79.5,79.5,4.95
00477,4.02734375,83.5,74.5,4.7
00478,3.12109375,81.0,76.0,4.38
00479,3.625,81.5,73.5,4.5
00480,4.16015625,78.5,75.0,4.67
00481,4.3203125,79.5,79.5,4.5
00482,3.828125,54.75,63.75,4.3
00483,4.515625,79.5,79.5,4.87
00484,3.880859375,60.75,59.25,3.8
00485,4.26953125,85.5,80.5,4.8
00486,4.58984375,82.0,80.5,4.38
00487,4.4765625,74.5,79.0,4.8
00488,4.328125,55.25,79.0,4.7
00489,4.078125,69.0,70.0,4.5
00490,3.22265625,82.5,47.0,4.2
00491,3.265625,52.0,51.25,4.3
00492,3.033203125,65.5,62.0,4.2
00493,4.44140625,81.5,80.0,4.87
00494,4.21484375,70.0,68.0,4.5
00495,3.384765625,80.0,75.0,4.25
00496,4.00390625,79.0,74.0,4.0
00497,4.13671875,80.0,80.0,4.9
00498,4.51953125,81.0,80.0,4.7
00499,4.515625,80.5,79.5,4.7
00500,4.37890625,83.0,80.0,4.67
00501,3.6875,79.0,65.0,4.5
00502,4.2890625,77.0,69.0,4.5
00503,4.1015625,83.0,79.5,4.8
00504,4.046875,74.5,75.0,4.75
00505,4.55859375,79.5,79.5,4.87
00506,4.28515625,79.5,79.0,4.87
00507,4.49609375,80.5,80.0,4.9
00508,4.49609375,65.5,75.5,4.9
00509,4.4453125,59.5,79.0,4.8
00510,4.1484375,78.0,78.0,4.8
00511,4.390625,82.5,80.0,4.87
00512,4.1015625,81.0,77.5,3.0
00513,4.53515625,75.0,79.5,4.95
00514,4.44140625,72.5,80.0,4.75
00515,4.51171875,60.25,78.0,4.8
00516,4.39453125,67.5,79.5,4.8
00517,4.25,86.0,81.0,4.67
00518,4.40625,80.5,75.0,4.38
00519,4.171875,62.0,74.5,4.2
00520,4.5625,80.0,80.0,4.95
00521,4.5390625,71.0,80.0,4.95
00522,4.1953125,81.0,78.5,4.67
00523,3.65234375,85.0,62.25,4.0
00524,3.177734375,44.0,49.75,4.0
00525,3.75390625,61.25,54.5,4.2
00526,4.4453125,81.0,80.0,4.95
00527,4.2734375,74.0,79.0,4.8
00528,4.51171875,74.5,79.5,4.95
00529,3.927734375,83.0,59.5,4.2
00530,4.3828125,78.0,79.5,4.8
00531,4.09765625,48.0,74.0,4.8
00532,3.9453125,81.5,62.0,4.5
00533,4.24609375,74.5,78.5,4.6
00534,3.2109375,66.5,65.0,4.38
00535,4.3671875,81.0,75.0,4.5
00536,3.34375,85.0,77.0,4.7
00537,4.08203125,73.5,74.0,4.6
00538,4.5078125,80.0,80.0,4.75
00539,4.53515625,80.5,80.0,4.8
00540,4.20703125,67.5,76.0,4.8
00541,3.099609375,49.0,48.5,4.2
00542,3.39453125,59.5,58.75,4.2
00543,4.484375,66.0,79.0,4.8
00544,4.41796875,80.0,80.0,4.8
00545,4.51171875,74.0,79.5,4.8
00546,4.27734375,75.5,78.5,4.8
00547,3.8359375,79.0,74.5,4.5
00548,4.49609375,79.0,79.5,4.8
00549,3.837890625,84.5,72.0,4.3
00550,3.576171875,35.5,42.75,4.5
00551,3.90625,77.0,71.5,4.67
00552,4.41796875,65.5,69.5,4.6
00553,3.69921875,84.5,61.5,4.3
00554,3.701171875,55.5,59.25,4.5
00555,4.30859375,78.0,79.5,4.67
00556,4.4609375,75.0,79.5,4.8
00557,4.60546875,59.25,79.5,4.95
00558,4.26171875,77.0,77.0,4.8
00559,4.06640625,36.0,44.5,4.5
00560,4.2265625,75.0,75.0,4.67
00561,4.1875,77.0,79.5,4.6
00562,4.47265625,80.5,80.0,4.8
00563,4.51171875,80.0,80.0,4.87
00564,3.330078125,48.5,60.25,4.2
00565,3.822265625,86.0,59.5,4.2
00566,4.5390625,80.0,79.5,4.87
00567,4.33203125,64.0,78.5,4.8
00568,4.58984375,80.0,79.5,4.8
00569,3.984375,83.5,68.5,4.67
00570,4.625,57.5,79.5,4.95
00571,3.791015625,82.5,74.0,4.3
00572,4.51953125,63.25,79.5,4.8
00573,4.484375,62.0,78.0,4.87
00574,3.845703125,81.0,68.5,4.5
00575,4.33984375,58.0,71.5,4.5
00576,3.80078125,58.5,58.75,2.8
00577,4.29296875,78.5,79.5,4.2
00578,4.33203125,74.5,79.0,4.9
00579,4.49609375,79.5,79.0,4.87
00580,4.48828125,80.5,79.5,4.8
00581,3.0078125,60.75,58.75,4.2
00582,3.90625,78.5,69.5,4.67
00583,4.515625,79.0,80.0,4.9
00584,4.328125,60.75,73.5,4.8
00585,4.09765625,74.5,76.0,4.6
00586,3.8203125,82.0,79.5,4.5
00587,4.01171875,69.5,72.0,4.3
00588,4.27734375,84.0,80.0,4.87
00589,4.37890625,80.5,79.5,4.87
00590,4.13671875,40.5,43.5,4.3
00591,3.67578125,84.5,75.5,4.5
00592,4.4140625,81.0,79.0,4.8
00593,4.04296875,82.0,70.5,4.67
00594,4.4609375,70.0,79.5,4.8
00595,4.26953125,48.0,72.5,4.8
00596,4.52734375,76.0,79.5,4.95
00597,4.1796875,76.5,74.0,4.8
00598,4.4140625,81.0,80.0,4.9
00599,4.56640625,69.5,80.0,4.8
00600,4.49609375,73.5,79.5,4.9
00601,4.27734375,73.0,78.5,4.5
00602,3.990234375,36.0,74.0,4.5
00603,4.3515625,80.0,79.5,4.67
00604,3.658203125,54.25,59.25,4.3
00605,4.17578125,76.5,77.5,4.87
00606,3.0703125,82.5,75.5,3.8
00607,3.66015625,81.0,70.0,4.5
00608,4.23828125,79.5,79.5,4.8
00609,4.16796875,81.0,76.0,4.7
00610,3.81640625,65.5,65.0,4.5
00611,4.55859375,76.0,79.5,4.8
00612,4.265625,78.0,79.0,4.67
00613,4.51171875,80.5,80.0,4.95
00614,4.55859375,51.0,80.0,4.95
00615,3.90234375,75.0,72.0,4.0
00616,4.2265625,67.5,79.5,4.8
00617,4.33203125,79.5,78.5,4.87
00618,4.46484375,66.0,80.0,4.8
00619,3.29296875,75.0,67.0,4.0
00620,4.41015625,69.0,79.5,4.6
00621,4.5859375,69.5,80.0,4.9
00622,4.515625,79.5,79.5,4.75
00623,3.556640625,75.0,71.5,4.2
00624,3.765625,85.5,55.0,4.3
00625,4.578125,79.0,79.5,4.9
00626,4.41015625,78.0,78.0,4.7
00627,4.28125,82.5,76.0,4.2
00628,4.359375,61.25,65.0,4.9
00629,4.0625,76.5,76.0,4.8
00630,4.2734375,70.0,74.0,4.5
00631,4.53125,75.0,80.0,4.95
00632,4.57421875,79.5,80.5,4.87
00633,4.19140625,81.0,69.0,4.6
00634,4.3125,84.5,80.0,4.87
00635,4.3515625,74.5,78.0,4.8
00636,4.375,63.0,79.0,4.5
00637,3.82421875,79.5,76.0,4.8
00638,4.39453125,79.0,79.5,4.8
00639,4.58203125,49.25,80.0,4.8
00640,4.375,74.0,77.5,4.5
00641,4.47265625,70.0,79.5,4.67
00642,4.3671875,79.5,79.5,4.75
00643,4.46875,80.5,79.5,4.8
00644,4.421875,55.0,77.5,4.38
00645,3.955078125,76.0,70.0,4.6
00646,2.853515625,47.75,41.5,3.5
00647,3.59375,74.5,65.0,4.0
00648,4.38671875,58.5,78.5,4.3
00649,4.51953125,82.5,80.0,4.87
00650,4.5234375,77.0,79.5,4.95
00651,4.34375,78.5,78.0,4.6
00652,4.203125,63.5,72.5,4.6
00653,2.728515625,76.5,69.0,4.0
00654,4.10546875,67.0,67.0,4.7
00655,4.14453125,84.5,80.0,4.67
00656,4.5234375,68.5,80.0,4.9
00657,3.861328125,72.0,57.75,4.0
00658,3.4453125,85.5,60.0,3.8
00659,3.71484375,82.0,79.5,4.2
00660,4.55078125,81.0,80.0,4.8
00661,4.5546875,81.5,80.0,4.9
00662,4.2265625,52.75,64.0,4.67
00663,4.453125,44.75,76.5,4.87
00664,4.19140625,79.0,79.0,4.67
00665,4.0703125,76.5,65.0,4.7
00666,4.41015625,60.25,69.0,4.6
00667,4.0859375,48.0,58.25,4.38
00668,4.28515625,63.75,74.5,4.67
00669,3.296875,41.5,58.25,4.2
00670,4.46875,79.5,79.5,4.87
00671,4.2890625,80.5,79.5,4.6
