sample_id,deqa,unipercept_iaa,unipercept_iqa,vqr1
00204,3.453125,73.0,63.5,4.3
00205,3.7734375,75.0,78.5,4.87
00206,3.392578125,80.5,64.0,4.2
00207,4.1796875,72.0,75.5,4.0
00208,3.794921875,70.5,79.0,3.8
00209,3.60546875,63.75,64.0,4.7
00210,4.51953125,63.75,79.0,4.8
00211,4.09375,62.0,74.0,4.8
00212,4.390625,58.25,79.0,4.3
00213,4.2265625,76.0,75.0,4.5
00214,4.52734375,70.0,79.5,4.75
00215,2.75390625,58.25,53.75,2.8
00216,2.623046875,43.5,40.0,3.2
00217,2.94921875,61.25,64.5,4.0
00218,4.140625,75.5,76.0,4.3
00219,2.732421875,36.75,39.25,4.2
00220,3.81640625,52.75,56.5,4.67
00221,4.078125,77.5,74.0,4.7
00222,4.52734375,68.5,79.0,4.8
00223,4.51171875,62.0,73.5,4.9
00224,3.51171875,78.5,73.0,4.2
00225,4.12109375,65.5,73.0,4.8
00226,4.40625,62.75,79.0,4.8
00227,3.6484375,65.5,65.5,4.5
00228,4.05078125,49.5,65.0,4.8
00229,4.58984375,76.0,79.0,4.87
00230,4.5234375,70.5,79.0,4.8
00231,3.521484375,50.75,52.5,4.67
00232,3.5078125,56.75,65.0,4.5
00233,3.15625,75.0,62.5,4.2
00234,3.265625,83.0,69.5,4.2
00235,3.34375,77.5,68.0,3.8
00236,3.869140625,67.0,74.0,4.5
00237,4.203125,64.0,78.5,4.7
00238,3.3671875,52.5,47.75,2.8
00239,3.291015625,66.5,67.0,4.0
00240,4.3515625,77.5,79.5,4.8
00241,3.703125,78.0,64.5,4.67
00242,3.55078125,61.25,71.5,4.67
00243,2.58984375,58.5,50.25,3.7
00244,2.78515625,70.0,51.25,4.3
00245,3.837890625,80.0,71.5,4.5
00246,3.86328125,59.0,67.0,4.38
00247,3.4609375,81.0,67.0,4.0
00248,2.640625,62.75,58.75,3.8
00249,4.23828125,56.75,74.0,4.6
00250,2.28125,80.5,72.0,3.0
00251,3.126953125,48.0,47.75,4.0
00252,2.55859375,63.0,59.5,4.2
00253,4.03515625,58.5,64.5,4.5
00254,2.091796875,48.5,36.75,2.8
00255,3.98828125,53.25,61.0,4.8
00256,4.33203125,79.5,79.0,4.3
00257,4.47265625,66.0,78.0,4.6
00258,3.37890625,67.0,55.25,4.2
00259,4.59765625,71.0,79.0,4.9
00260,3.142578125,80.5,65.0,4.2
00261,3.17578125,59.5,60.25,4.2
00262,3.271484375,59.5,65.5,4.3
00263,3.564453125,66.5,65.0,4.0
00264,3.583984375,80.5,62.25,4.2
00265,2.69921875,64.0,48.5,3.8
00266,3.919921875,84.0,75.0,4.5
00267,2.25,84.0,47.25,3.2
00268,4.27734375,54.25,74.0,4.2
00269,4.02734375,53.25,59.0,4.67
00270,3.583984375,81.5,78.5,4.3
00271,3.548828125,60.0,73.5,4.3
00272,3.630859375,62.75,50.75,4.0
00273,3.48828125,80.0,65.0,4.3
00274,2.974609375,75.5,50.5,3.7
00275,2.3046875,76.5,66.5,3.8
00276,2.95703125,58.25,65.0,4.0
00277,2.50390625,52.5,29.375,1.2
00278,3.876953125,39.0,47.25,4.7
00279,4.37109375,72.5,79.0,4.87
00280,4.09765625,61.5,70.5,4.3
00281,4.453125,63.25,79.0,4.7
00282,4.05078125,58.25,69.5,4.8
00283,4.02734375,74.5,76.5,4.8
00284,4.39453125,56.25,69.5,4.8
00285,3.55078125,75.0,65.5,4.2
00286,4.3359375,82.5,80.0,4.8
00287,3.587890625,19.375,45.25,4.0
00288,4.6171875,55.0,79.5,4.9
00289,4.125,80.0,79.5,4.6
00290,2.783203125,78.0,60.25,4.0
00291,4.52734375,73.5,80.0,4.8
00292,3.88671875,64.5,70.0,4.0
00293,2.62109375,51.0,50.5,3.0
00294,3.40625,64.5,61.0,4.6
00295,3.6640625,65.0,71.0,4.5
00296,3.90625,47.25,70.5,4.2
00297,3.673828125,80.5,71.5,4.5
00298,3.728515625,57.25,60.0,4.2
00299,2.955078125,65.0,71.5,4.7
00300,3.431640625,75.0,65.0,4.2
00301,3.841796875,75.5,78.5,4.6
00302,4.38671875,75.0,77.5,4.8
00303,4.12109375,64.5,71.0,4.8
00304,2.982421875,69.0,47.75,4.0
00305,4.19921875,79.0,73.0,4.7
00306,4.10546875,60.75,72.5,4.5
00307,4.21875,75.0,79.0,4.75
00308,4.00390625,49.75,60.25,3.5
00309,4.56640625,70.0,78.0,4.87
00310,3.22265625,74.5,71.5,4.0
00311,3.541015625,58.5,59.0,4.6
00312,4.5234375,58.75,73.5,4.6
00313,4.49609375,74.5,79.0,4.7
00314,3.091796875,85.5,40.25,3.5
00315,3.5390625,81.5,79.0,4.5
00316,4.0078125,74.0,79.0,4.8
00317,3.568359375,58.25,64.5,4.2
00318,4.1171875,66.0,73.5,4.8
00319,3.701171875,78.0,72.5,4.6
00320,4.30859375,80.0,79.0,4.87
00321,4.11328125,74.5,63.75,4.3
00322,4.56640625,64.0,79.0,4.67
00323,4.0703125,62.75,74.5,4.8
00324,4.05859375,63.75,65.0,4.67
00325,4.4140625,62.75,70.0,4.7
00326,2.708984375,85.5,34.75,3.2
00327,2.439453125,62.0,58.25,3.8
00328,3.71484375,66.0,69.0,4.0
00329,4.15234375,67.5,76.5,4.87
00330,3.8515625,76.0,64.5,4.3
00331,4.41796875,64.5,74.0,4.8
00332,4.5,58.5,71.5,4.5
00333,3.794921875,76.5,65.0,4.3
00334,4.3984375,51.75,73.5,4.7
00335,3.822265625,81.5,75.0,4.5
00336,3.3046875,84.5,61.25,4.0
00337,3.09765625,68.5,68.5,3.8
00338,4.40625,74.0,78.5,4.87
00339,4.0859375,67.5,71.5,4.67
00340,2.912109375,43.5,44.5,4.3
00341,3.322265625,63.75,60.25,4.5
00342,4.09765625,79.5,79.5,4.38
00343,3.462890625,63.5,54.25,3.8
00344,4.46875,72.0,79.5,4.8
00345,4.3828125,66.0,79.0,4.5
00346,3.91796875,76.5,79.5,4.8
00347,4.0859375,74.5,74.0,4.3
00348,4.296875,74.0,76.5,4.8
00349,4.36328125,60.75,79.0,4.8
00350,3.16796875,86.0,41.0,4.0
00351,2.587890625,79.5,60.5,3.0
00352,4.19921875,75.5,75.5,4.8
00353,4.2109375,79.5,79.5,4.5
00354,4.2421875,84.0,79.0,4.67
00355,4.359375,60.75,78.5,4.8
00356,4.06640625,60.75,69.0,4.5
00357,3.650390625,81.5,52.25,3.5
00358,4.0859375,74.5,79.0,4.8
00359,4.49609375,70.0,80.0,4.95
00360,4.140625,65.0,73.0,4.6
00361,3.263671875,73.5,57.25,4.0
00362,4.546875,78.5,80.0,4.95
00363,3.57421875,63.5,66.0,3.8
00364,4.35546875,56.25,72.0,4.5
00365,4.34375,71.0,71.0,4.0
00366,4.28515625,70.5,72.5,4.38
00367,4.5625,70.0,79.0,4.87
00368,4.30078125,60.5,74.0,4.67
00369,4.13671875,58.75,62.25,4.67
00370,3.703125,81.5,58.25,4.0
00371,4.375,60.25,67.5,4.9
00372,4.5390625,74.5,79.0,4.9
00373,2.904296875,54.25,46.5,3.7
00374,3.607421875,78.0,69.0,4.38
00375,4.0625,59.25,70.5,4.7
00376,3.69140625,64.0,74.0,4.5
00377,3.41015625,85.5,63.75,4.0
00378,3.001953125,49.75,47.5,3.0
00379,2.775390625,52.5,56.75,4.2
00380,4.26171875,62.0,73.0,4.75
00381,3.462890625,60.25,66.5,4.3
00382,4.36328125,57.5,79.0,4.8
00383,4.03125,42.75,50.25,4.7
00384,4.3984375,80.0,79.5,4.3
00385,3.54296875,82.0,74.5,4.5
00386,4.0,75.0,79.0,4.8
00387,3.7109375,60.75,63.25,4.8
00388,4.05859375,68.0,68.5,3.8
00389,3.798828125,75.0,77.5,4.5
00390,4.43359375,60.25,74.0,4.67
00391,2.505859375,63.0,43.5,2.8
00392,4.40234375,58.75,71.0,4.8
00393,4.4765625,60.0,77.0,4.8
00394,3.57421875,43.25,49.5,4.6
00395,3.00390625,63.75,56.0,4.38
00396,3.310546875,85.5,45.0,3.5
00397,3.11328125,58.25,65.0,4.0
00398,4.30859375,69.0,79.0,4.8
00399,3.025390625,72.0,54.5,2.5
00400,3.560546875,57.5,59.75,4.5
00401,4.140625,63.5,74.0,4.67
00402,3.837890625,39.25,52.75,4.8
00403,3.45703125,83.5,67.0,4.5
00404,3.16015625,63.0,74.5,4.7
00405,3.541015625,73.5,70.5,4.0
00406,3.97265625,80.5,66.0,4.6
00407,4.125,65.0,73.0,4.38
00408,3.84765625,71.5,65.5,4.3
00409,3.86328125,55.75,65.0,4.5
00410,3.28515625,64.5,64.5,4.0
00411,2.685546875,81.0,62.0,4.25
00412,3.990234375,76.0,74.5,4.5
00413,3.46875,72.5,67.0,4.5
00414,2.58203125,85.5,44.5,3.8
00415,3.662109375,55.25,56.75,4.38
00416,4.6171875,66.5,79.5,4.8
00417,3.79296875,74.0,77.5,4.5
00418,3.90234375,80.0,76.0,4.6
00419,4.33203125,58.5,70.5,4.5
00420,3.509765625,78.0,62.25,4.5
00421,4.31640625,56.25,70.5,4.67
00422,4.33203125,65.5,79.5,4.8
00423,2.806640625,68.5,59.0,3.5
00424,3.703125,78.5,71.5,4.3
00425,2.69140625,44.75,52.75,2.5
00426,4.078125,78.5,75.0,4.67
00427,4.32421875,80.5,79.0,4.8
00428,3.640625,80.0,58.75,3.8
00429,4.21875,56.75,65.0,4.6
00430,3.68359375,58.0,61.5,4.38
00431,4.296875,81.0,70.5,4.6
00432,4.1796875,80.0,77.0,4.67
00433,4.07421875,18.625,60.0,4.67
00434,4.5390625,65.5,78.5,4.87
00435,3.193359375,54.25,58.0,2.5
00436,3.4609375,81.0,63.0,4.25
00437,4.33984375,76.5,79.5,4.87
00438,2.37890625,19.75,24.625,1.0
00439,4.3828125,73.0,77.5,4.75
00440,3.9296875,76.5,79.0,4.8
00441,3.5390625,74.5,70.5,4.3
00442,3.888671875,61.75,70.0,4.8
00443,3.814453125,76.5,75.0,4.8
00444,4.46484375,74.5,79.5,4.67
00445,3.759765625,70.0,65.5,4.3
00446,4.3046875,79.0,78.0,4.8
00447,4.26953125,77.5,79.5,4.8
00448,2.0859375,33.5,37.5,3.0
00449,3.625,69.0,61.5,4.0
00450,3.185546875,57.75,56.75,4.2
00451,4.50390625,57.75,79.5,4.8
00452,4.375,75.5,77.5,4.7
00453,3.033203125,75.5,66.5,4.2
00454,3.6953125,81.0,75.0,4.5
00455,4.34765625,58.5,74.0,4.8
00456,2.85546875,80.5,58.5,3.5
00457,4.16796875,44.0,53.0,4.5
00458,3.37890625,63.75,65.0,4.8
00459,3.30859375,58.5,58.25,3.8
00460,4.41796875,60.0,72.0,4.8
00461,3.263671875,69.5,74.0,4.7
00462,2.9765625,83.0,47.75,2.0
00463,3.177734375,59.5,60.0,4.0
00464,3.30078125,51.5,52.75,4.5
00465,2.515625,60.5,45.25,2.8
00466,4.19921875,79.0,74.0,4.6
00467,3.73828125,60.5,65.0,4.2
00468,4.41015625,61.75,76.5,4.75
00469,4.1953125,70.5,77.0,4.38
00470,3.322265625,51.5,59.5,3.8
00471,2.951171875,84.0,47.75,3.2
00472,3.86328125,62.5,74.5,4.2
00473,4.09375,68.5,78.0,4.8
00474,4.1796875,60.75,78.0,4.87
00475,4.47265625,66.0,79.5,4.38
00476,4.31640625,76.5,79.5,4.9
00477,3.3203125,84.0,65.0,4.25
00478,2.9921875,62.0,61.75,4.7
00479,3.6640625,77.5,68.0,4.5
00480,3.033203125,50.75,39.75,3.0
00481,3.876953125,61.75,63.75,4.2
00482,3.435546875,39.25,48.75,4.0
00483,4.22265625,58.0,68.5,4.6
00484,3.013671875,65.0,42.5,2.5
00485,3.1796875,85.0,67.0,4.3
00486,3.939453125,52.5,59.0,4.2
00487,4.4296875,65.0,74.5,4.67
00488,4.1953125,60.5,69.5,4.8
00489,2.95703125,80.5,64.0,4.2
00490,3.775390625,80.0,74.0,4.5
00491,2.6640625,56.5,45.75,3.8
00492,2.62890625,58.25,54.75,3.2
00493,4.25390625,81.0,79.5,4.6
00494,4.1796875,61.0,65.0,4.5
00495,2.8203125,82.5,75.0,4.2
00496,3.28125,55.75,58.25,4.0
00497,4.3359375,77.0,79.5,4.9
00498,4.27734375,76.5,78.5,4.8
00499,3.94921875,70.0,78.5,4.8
00500,2.9140625,56.75,55.0,4.2
00501,1.7939453125,82.5,49.25,2.5
00502,3.98828125,80.5,65.0,4.38
00503,3.935546875,83.5,77.5,4.67
00504,2.244140625,72.0,42.5,2.8
00505,4.50390625,75.0,79.0,4.7
00506,3.712890625,59.5,61.5,4.8
00507,3.7578125,61.5,69.0,4.8
00508,2.708984375,51.0,62.0,3.0
00509,3.74609375,58.25,62.0,4.3
00510,2.7890625,72.5,62.5,4.0
00511,3.298828125,76.0,75.0,4.2
00512,3.587890625,76.5,72.5,4.2
00513,3.76953125,64.5,65.5,4.5
00514,4.39453125,75.0,79.5,4.75
00515,4.2734375,52.0,65.0,4.6
00516,4.34765625,64.0,78.0,4.5
00517,3.703125,83.5,67.5,4.3
00518,3.43359375,56.75,61.75,4.2
00519,3.5625,55.75,58.75,4.0
00520,4.4375,67.0,75.5,4.8
00521,4.48046875,75.0,79.5,4.87
00522,3.623046875,76.0,58.75,3.8
00523,3.564453125,85.0,57.75,3.9
00524,1.5947265625,52.25,38.0,2.0
00525,2.8046875,63.75,54.5,3.5
00526,4.09765625,77.0,79.5,4.9
00527,3.345703125,66.5,44.25,3.8
00528,4.46875,65.0,79.0,4.8
00529,3.908203125,85.5,59.5,4.0
00530,4.19921875,63.75,74.0,4.5
00531,4.4921875,59.0,68.5,4.8
00532,2.982421875,50.25,45.75,4.0
00533,3.8203125,53.0,62.75,4.38
00534,3.21484375,84.0,65.0,4.0
00535,4.37890625,80.5,73.0,4.4
00536,2.52734375,86.0,43.5,3.8
00537,3.017578125,77.5,50.75,4.0
00538,4.51953125,76.0,79.0,4.87
00539,3.783203125,65.0,72.5,4.6
00540,2.71875,60.25,63.5,3.8
00541,2.681640625,28.125,28.875,3.8
00542,3.03125,44.0,43.25,3.5
00543,4.39453125,65.0,79.5,4.5
00544,4.11328125,64.0,74.0,4.8
00545,4.5390625,64.0,77.0,4.8
00546,3.716796875,75.5,65.0,4.38
00547,3.146484375,67.0,73.5,4.25
00548,4.52734375,74.5,77.0,4.7
00549,3.55078125,73.0,54.0,3.0
00550,3.205078125,49.75,50.5,4.3
00551,2.623046875,84.5,59.25,3.5
00552,2.908203125,81.0,71.5,4.0
00553,3.009765625,81.5,64.5,4.0
00554,3.361328125,65.5,65.5,4.5
00555,3.40625,66.5,58.75,4.0
00556,4.25,75.0,79.5,4.7
00557,4.60546875,66.0,79.5,4.87
00558,3.935546875,58.0,65.0,4.67
00559,3.943359375,36.25,43.75,4.5
00560,3.673828125,81.0,68.5,4.6
00561,3.189453125,80.0,56.0,2.5
00562,4.43359375,79.5,80.0,4.6
00563,4.33984375,62.75,73.0,4.8
00564,3.689453125,57.0,63.75,4.5
00565,3.310546875,86.0,47.0,4.0
00566,4.2421875,62.5,69.5,4.8
00567,3.865234375,57.25,61.25,4.2
00568,3.658203125,47.0,50.25,4.3
00569,3.50390625,81.0,66.5,4.5
00570,4.46875,59.25,71.0,4.8
00571,2.8359375,83.5,62.75,3.7
00572,3.94140625,54.25,64.5,4.67
00573,4.30859375,52.0,58.5,4.6
00574,2.859375,79.5,64.5,4.5
00575,4.359375,55.75,74.0,4.6
00576,3.220703125,57.0,56.25,3.8
00577,3.275390625,58.5,56.5,4.0
00578,4.46875,77.0,79.5,4.8
00579,3.7890625,55.5,66.0,4.5
00580,4.33203125,73.0,74.0,4.67
00581,3.46875,62.0,64.5,4.4
00582,3.3515625,78.0,61.5,4.5
00583,4.4140625,64.0,79.0,4.7
00584,4.28515625,54.75,65.0,4.5
00585,1.921875,58.75,52.5,2.0
00586,3.318359375,79.0,73.5,4.2
00587,4.00390625,61.75,65.0,3.8
00588,3.763671875,74.0,73.5,4.6
00589,4.390625,75.5,79.0,4.87
00590,3.466796875,40.25,43.75,4.0
00591,2.85546875,85.5,50.75,3.8
00592,4.16796875,81.5,74.0,4.75
00593,3.7265625,75.5,65.0,4.25
00594,4.2734375,61.5,73.5,4.67
00595,2.919921875,58.75,59.5,4.2
00596,4.52734375,65.0,78.0,4.87
00597,4.2421875,75.5,78.0,4.87
00598,4.1484375,72.0,74.0,4.87
00599,3.884765625,59.5,71.0,4.67
00600,4.19921875,76.0,79.5,4.2
00601,4.140625,77.0,71.0,4.5
00602,4.24609375,52.25,58.0,4.6
00603,3.6328125,77.0,75.5,4.0
00604,2.220703125,79.5,44.75,2.0
00605,3.599609375,58.75,65.0,4.5
00606,2.357421875,80.5,60.0,4.0
00607,2.546875,52.0,60.0,4.0
00608,4.140625,78.0,79.0,4.7
00609,4.21484375,81.0,74.5,4.8
00610,2.103515625,69.5,58.0,3.7
00611,4.546875,61.25,74.0,4.95
00612,3.962890625,69.0,73.5,4.7
00613,4.49609375,76.0,79.5,4.95
00614,4.53515625,60.75,79.5,4.8
00615,1.99609375,32.0,35.25,1.8
00616,4.39453125,65.0,75.5,4.87
00617,3.767578125,71.5,70.5,4.5
00618,3.833984375,60.75,65.0,4.5
00619,2.8984375,59.0,59.5,4.2
00620,4.16015625,73.5,79.0,3.8
00621,4.5859375,57.0,79.0,4.87
00622,4.46484375,80.0,79.0,4.67
00623,2.85546875,76.0,70.5,4.3
00624,3.490234375,82.5,44.75,4.0
00625,4.51171875,65.0,77.5,4.67
00626,4.09375,67.5,73.5,4.7
00627,3.82421875,62.25,58.75,4.0
00628,4.2109375,61.5,67.0,4.8
00629,3.3984375,56.75,58.25,4.6
00630,2.5859375,52.25,42.5,2.0
00631,4.5625,68.5,79.5,4.87
00632,4.23828125,70.0,79.0,4.8
00633,3.8359375,77.5,69.5,4.5
00634,3.796875,80.0,75.5,4.5
00635,4.12890625,54.5,65.0,4.8
00636,4.48828125,57.0,74.0,4.3
00637,3.32421875,60.75,63.75,4.5
00638,4.359375,79.0,79.0,4.38
00639,4.45703125,38.25,79.0,4.6
00640,4.1484375,67.0,74.0,4.5
00641,4.43359375,64.5,78.5,4.67
00642,3.251953125,61.5,65.0,4.0
00643,3.953125,60.0,65.0,4.5
00644,3.515625,49.25,55.25,3.5
00645,3.41015625,71.5,61.5,4.5
00646,2.03515625,58.25,41.25,2.0
00647,2.6875,49.0,37.75,3.2
00648,4.3828125,63.25,71.5,4.5
00649,4.078125,81.5,79.5,4.8
00650,4.5078125,77.5,79.5,4.9
00651,3.435546875,60.5,65.0,4.0
00652,3.31640625,72.5,67.5,4.5
00653,2.4453125,60.25,58.75,4.3
00654,3.392578125,50.0,47.5,4.0
00655,3.9453125,66.0,66.0,4.3
00656,4.484375,67.5,79.5,4.8
00657,3.826171875,60.25,58.0,3.8
00658,2.4453125,85.5,39.25,1.8
00659,2.291015625,54.5,46.75,3.2
00660,3.939453125,66.5,74.0,4.67
00661,3.50390625,60.75,65.0,4.5
00662,3.62890625,67.5,62.5,4.0
00663,4.1640625,49.0,63.0,4.6
00664,3.607421875,49.5,50.0,4.6
00665,3.7109375,64.5,65.0,4.7
00666,2.8359375,38.75,37.25,3.5
00667,3.248046875,71.5,59.25,3.8
00668,4.01953125,57.75,66.0,4.2
